;Harissons AD NGD;Harissons AD AGD
91;3,8247948457624923;2,855670783371303
92;4,120917462404553;2,850331826741025
93;3,822757144768719;2,844895527324142
94;4,118237031332556;2,839412429730672
95;3,8208108315984237;2,833783394689702
96;4,1156969868876265;2,8280854694190443
97;3,81894862421225;2,8222237345692913
98;4,113285444732332;2,8163326958723713
99;3,817164035233928;2,8102906074966834
100;4,110991843712201;2,804079464620279
101;3,8154512671253893;2,7978510065524977
102;4,108806770041935;2,7914564079462174
103;3,8138051231462486;2,7849708124371793
104;4,106721808066529;2,778300038723794
105;3,8122209317096347;2,7716106841894357
106;4,104729413797157;2,764744406361635
107;3,8106944817284454;2,7578011652875
108;4,10282280713957;2,7506447284420816
109;3,8092219663886704;2,7433426044249622
110;4,1009958771476285;2,7358317363654847
111;3,8077999364869246;2,728050810606095
112;4,099243105219914;2,7199049833906273
113;3,806425258476482;2,7110699970022116
114;4,097559493166333;2,7018250072307577
115;3,805095078954279;2,6913596177703756
116;4,095940506556486;2,675125265461905
117;3,803806794170645;2,665187033341237
118;4,0943820208788395;2,619377037556805
119;3,8025580224952673;2,5710859649345688
120;4,092880277883036;2,4855506531031755
121;3,801346580942112;2,553460587165158
122;4,09143184502488;3,0147295657068325
123;3,800170464912747;2,3960454862582257
124;4,090033582382362;3,106891085176775
125;3,7990278293785247;2,434637514119265
126;4,088682611190171;2,473824837122148
127;3,7979169732244875;2,6971775585923052
128;4,087376287491218;2,467639579269115
129;3,7968363251913484;6,448782860192106
130;4,08611217874609;2,374469297043503
131;3,7957844308583617;2,5440086846707946
132;4,084888042941165;3,0684960617833066
133;3,7947599423996747;2,3267234709507063
134;4,08370181073135;2,8755777784957623
135;3,7937616077821295;2,409971023156696
136;4,082551567357137;6,181306806698956
137;3,7927882626593004;2,3915859835524507
138;4,081435540441507;2,304213503865711
139;3,7918388222394634;2,55091164408038
140;4,080352084848543;2,517121340274362
141;3,7909122735568763;2,477275319181919
142;4,079299671654033;2,436971409166377
143;3,7900076708261916;2,3965227906478064
144;4,078276878630508;2,3252066382318604
145;3,789124127932853;2,355120580807165
146;4,077282379854161;2,3381117748411473
147;3,788260815132526;2,319172282148395
148;4,076314938083096;2,297879735975458
149;3,787416952819838;2,2745787286090993
150;4,075373396535626;2,2542735000935674
151;3,7865918075504563;3,3635721547722435
152;4,07445667119079;2,6935912684850694
153;3,7857846900267944;2,61998816060949
154;4,073563747313419;2,5865020826156964
155;3,7849949495421793;2,5770900502684317
156;4,072693672041402;2,5676364627029997
157;3,784221972929612;2,5580399665206754
158;4,071845549313219;2,54808991574841
159;3,7834651798366155;2,537843313010736
160;4,0710185365747025;2,5271618421791073
161;3,782724021243439;2,515773647912564
162;4,070211838966952;2,500055592320415
163;3,781997977440611;2,484452493704212
164;4,069424706870668;2,4508031572953817
165;3,781286555159671;2,561319477626166
166;4,068656432019403;2,4785177192564856
167;3,780589286281599;2,2847451650256883
168;4,0679063449070565;4,957066844104263
169;3,779905725544304;2,347330013584189
170;4,067173810931733;2,77149922867546
171;3,7792354493312175;3,971809520883679
172;4,066458228798186;2,3544932149801627
173;3,778578054024456;10,417590866765515
174;4,0657590275166875;2,290094407846285
175;3,7779331553703708;2,8434313041302266
176;4,065075665848612;8,250221217864853
177;3,7773003860365097;2,3503111985362337
178;4,064407628002609;2,555733894599369
179;3,776679395169432;2,561782272645789
180;4,063754422822094;2,573360668496331
181;3,7760698476894583;2,5915884596964243
182;4,063115582955254;2,625144654520567
183;3,775471421982634;2,7658220628069294
184;4,062490661739922;3,9631003079466813
185;3,774883810946151;2,392317985950746
186;4,061879232999331;2,3665665066093413
187;3,7743067199575915;3,0046962347720605
188;4,061280890574329;2,2039587515655796
189;3,7737398661520176;5,274695754091986
190;4,060695244639682;2,264113069676783
191;3,773182978121891;2,9388130004893376
192;4,06012192295495;nan
193;3,7726357949894354;nan
194;4,059560568429797;nan
195;3,772098066465629;nan
196;4,059010839476933;nan
197;3,771569550944602;nan
198;4,058472407186923;nan
199;3,771050016174465;nan
200;4,057944956258576;nan
201;3,7705392381964797;nan
202;4,057428184494218;nan
203;3,7700370021376317;nan
204;4,056921800979258;nan
205;3,7695430997184376;nan
206;4,056425525431458;nan
207;3,769057330013186;nan
208;4,055939088067976;nan
209;3,768579499428153;nan
210;4,0554622295899705;nan
211;3,768109420807317;nan
212;4,054994699868012;nan
213;3,7676469133767467;nan
214;4,054536257683424;nan
215;3,7671918020753035;nan
216;4,054086670109443;nan
217;3,7667439177792597;nan
218;4,0536457127392636;nan
219;3,7663030968823925;nan
220;4,05321316854265;nan
221;3,765869180594498;nan
222;4,05278882817721;nan
223;3,765442015421295;nan
224;4,05237248846665;nan
225;3,7650214525714443;nan
226;4,051963954042293;nan
227;3,764607347776182;nan
228;4,0515630348645395;nan
229;3,764199561216726;nan
230;4,051169548106014;nan
231;3,7637979569849733;nan
232;4,050783315380685;nan
233;3,763402403616334;nan
234;4,050404165325634;nan
235;3,7630127732929126;nan
236;4,050031931025111;nan
237;3,7626289419739134;nan
238;4,0496664515737155;nan
239;3,7622507889178225;nan
240;4,049307568776379;nan
241;3,7618781970318516;nan
242;4,048955132414327;nan
243;3,7615110525504054;nan
244;4,048608993911549;nan
245;3,7611492450150026;nan
246;4,048269011591037;nan
247;3,7607926664645426;nan
248;4,047935045229003;nan
249;3,7604412123745132;nan
250;4,047606960878075;nan
251;3,7600947806864626;nan
252;4,047284626524918;nan
253;3,7597532726449;nan
254;4,046967916056067;nan
255;3,7594165917740923;nan
256;4,046656705488325;nan
257;3,7590846437890275;nan
258;4,0463508741909004;nan
259;3,7587573375860623;nan
260;4,046050306054622;nan
261;3,758434583846056;nan
262;4,045754886977582;nan
263;3,7581162957970617;nan
264;4,045464506525817;nan
265;3,7578023891356813;nan
266;4,045179056995818;nan
267;3,757492781208661;nan
268;4,0448984340129455;nan
269;3,7571873915349547;nan
270;4,044622535859697;nan
271;3,7568861422304645;nan
272;4,044351263407036;nan
273;3,7565889565278807;nan
274;4,044084520009924;nan
275;3,7562957599863944;nan
276;4,043822211459039;nan
277;3,756006479646315;nan
278;4,043564245752197;nan
279;3,7557210450231753;nan
280;4,043310534544596;nan
281;3,7554393865250963;nan
282;4,043060990885019;nan
283;3,75516143687712;nan
284;4,042815529475413;nan
285;3,754887129845919;nan
286;4,042574068226672;nan
287;3,7546164013274073;nan
288;4,0423365266066;nan
289;3,754349188290169;nan
290;4,042102826064538;nan
291;3,7540854288909307;nan
292;4,041872889225199;nan
293;3,7538250636949746;nan
294;4,041646642701654;nan
295;3,753568033972327;nan
296;4,041424013561591;nan
297;3,7533142824477665;nan
298;4,041204930435829;nan
299;3,753063752921755;nan
300;4,040989323533542;nan
301;3,752816390934776;nan
302;4,040777126095018;nan
303;3,7525721430161862;nan
304;4,040568271868189;nan
305;3,7523309565124694;nan
306;4,040362695830906;nan
307;3,752092780722557;nan
308;4,040160336139555;nan
309;3,7518575656960027;nan
310;4,039961130725862;nan
311;3,751625262021924;nan
312;4,039765019296721;nan
313;3,751395822168984;nan
314;4,039571943583366;nan
315;3,7511691995649263;nan
316;4,039381847079851;nan
317;3,750945348230798;nan
318;4,039194672879697;nan
319;3,750724223237423;nan
320;4,03901036721094;nan
321;3,7505057810326585;nan
322;4,038828876095056;nan
323;3,7502899784780395;nan
324;4,038650147640985;nan
325;3,7500767737063097;nan
326;4,038474131274609;nan
327;3,749866125364255;nan
328;4,038300776291986;nan
329;3,749657993445193;nan
330;4,038130035057952;nan
331;3,749452338632202;nan
332;4,037961859740214;nan
333;3,74924912197747;nan
334;4,037796203440456;nan
335;3,7490483058246236;nan
336;4,037633020799287;nan
337;3,748849853209775;nan
338;4,037472267643423;nan
339;3,748653727786442;nan
340;4,037313900587144;nan
341;3,748459893844736;nan
342;4,03715787620921;nan
343;3,7482683166125614;nan
344;4,037004153395895;nan
345;3,7480789620338415;nan
346;4,036852691607939;nan
347;3,7478917967850327;nan
348;4,036703451332082;nan
349;3,7477067878352637;nan
350;4,036556392824981;nan
351;3,7475239030012792;nan
352;4,036411478324441;nan
353;3,747343110962177;nan
354;4,036268670332716;nan
355;3,7471643807935613;nan
356;4,036127932700441;nan
357;3,7469876820265613;nan
358;4,035989229386883;nan
359;3,746812984901988;nan
360;4,035852524883975;nan
361;3,7466402605911835;nan
362;4,035717786067914;nan
363;3,7464694803054774;nan
364;4,035584978354902;nan
365;3,7463006160094054;nan
366;4,035454069520592;nan
367;3,7461336400744667;nan
368;4,035325026613269;nan
369;3,745968525651628;nan
370;4,035197818738621;nan
371;3,7458052462473894;nan
372;4,0350724154516335;nan
373;3,745643776027934;nan
374;4,034948785732129;nan
375;3,745484089101601;nan
376;4,034826899715165;nan
377;3,7453261606895563;nan
378;4,034706729279921;nan
379;3,7451699662919475;nan
380;4,034588245826283;nan
381;3,745015481712589;nan
382;4,034471420999773;nan
383;3,744862683126838;nan
384;4,034356228021347;nan
385;3,7447115475845427;nan
386;4,034242639926016;nan
387;3,744562051850901;nan
388;4,034130630095385;nan
389;3,7444141737013847;nan
390;4,034020173348645;nan
391;3,7442678912513916;nan
392;4,033911244499366;nan
393;3,7441231826653887;nan
394;4,033803818288031;nan
395;3,74398002679549;nan
396;4,033697871136488;nan
397;3,74383840266814;nan
398;4,033593378867434;nan
399;3,7436982898851747;nan
400;4,033490318667499;nan
401;3,743559668336227;nan
402;4,033388667038818;nan
403;3,743422518107722;nan
404;4,033288402355337;nan
405;3,7432868198835854;nan
406;4,033189502305472;nan
407;3,7431525544162785;nan
408;4,033091944973886;nan
409;3,743019703114845;nan
410;4,032995710174173;nan
411;3,742888247313979;nan
412;4,032900776555204;nan
413;3,74275816910735;nan
414;4,032807123823779;nan
415;3,7426294501212434;nan
416;4,0327147318295;nan
417;3,7425020735613574;nan
418;4,0326235815529206;nan
419;3,742376021439221;nan
420;4,032533653031093;nan
421;3,7422512773150336;nan
422;4,0324449282998565;nan
423;3,742127824167678;nan
424;4,032357388030608;nan
425;3,7420056458378816;nan
426;4,03227101467279;nan
427;3,7418847263083426;nan
428;4,032185790798952;nan
429;3,7417650493967565;nan
430;4,032101697702411;nan
431;3,741646599530845;nan
432;4,032018718693317;nan
433;3,741529361591188;nan
434;4,031936837633;nan
435;3,7414133203589603;nan
436;4,03185603772971;nan
437;3,7412984609967426;nan
438;4,031776301689282;nan
439;3,741184768642259;nan
440;4,031697614520022;nan
441;3,7410722293078065;nan
442;4,031619960556284;nan
443;3,7409608286280376;nan
444;4,0315433244025325;nan
445;3,740850552560415;nan
446;4,031467690646081;nan
447;3,7407413875624567;nan
448;4,031393044407203;nan
449;3,7406333200139086;nan
450;4,03131937135249;nan
451;3,740526336745008;nan
452;4,031246656833574;nan
453;3,7404204245034243;nan
454;4,031174887275966;nan
455;3,740315570661652;nan
456;4,03110404885041;nan
457;3,7402117624718807;nan
458;4,03103412765257;nan
459;3,7401089870605486;nan
460;4,0309651100894115;nan
461;3,740007232921762;nan
462;4,0308969844625;nan
463;3,7399064873125623;nan
464;4,030829736242609;nan
465;3,7398067385058864;nan
466;4,030763353407571;nan
467;3,7397079747189386;nan
468;4,030697823504361;nan
469;3,739610184408445;nan
470;4,030633134388254;nan
471;3,7395133562083815;nan
472;4,030569274245096;nan
473;3,7394174790219186;nan
474;4,0305062312103965;nan
475;3,7393225417156035;nan
476;4,030443993275411;nan
477;3,7392285333938635;nan
478;4,03038254950467;nan
479;3,7391354431074255;nan
480;4,030321887738433;nan
481;3,7390432604027604;nan
482;4,030261998094964;nan
483;3,738951974848499;nan
484;4,030202868803323;nan
485;3,73886157636409;nan
486;4,0301444901005095;nan
487;3,7387720548346426;nan
488;4,030086851458186;nan
489;3,738683400335413;nan
490;4,0300299420104;nan
491;3,738595602602751;nan
492;4,029973751631217;nan
493;3,738508652416946;nan
494;4,029918270371105;nan
495;3,738422540090071;nan
496;4,02986348906303;nan
497;3,7383372560918984;nan
498;4,029809397390739;nan
499;3,7382527914024113;nan
500;4,029755986133304;nan
501;3,738169136553477;nan
502;4,029703245438128;nan
503;3,738086282734832;nan
504;4,0296511670169;nan
505;3,738004221140958;nan
506;4,0295997416909;nan
507;3,7379229429764065;nan
508;4,029548960017965;nan
509;3,7378424392405085;nan
510;4,029498813221626;nan
511;3,7377627015910067;nan
512;4,02944929300218;nan
513;3,7376837218353836;nan
514;4,029400390967473;nan
515;3,7376054915055725;nan
516;4,029352098652606;nan
517;3,7375280025327955;nan
518;4,029304408123557;nan
519;3,73745124676869;nan
520;4,029257311145697;nan
521;3,737375216476081;nan
522;4,029210799840374;nan
523;3,7372999035004084;nan
524;4,029164866148882;nan
525;3,7372253001502145;nan
526;4,029119502669954;nan
527;3,7371513989027605;nan
528;4,029074701552956;nan
529;3,7370781920969685;nan
530;4,029030455404822;nan
531;3,7370056723536935;nan
532;4,028986756920823;nan
533;3,7369338323709558;nan
534;4,028943598994045;nan
535;3,736862664771709;nan
536;4,028900974353083;nan
537;3,7367921627760263;nan
538;4,02885887660285;nan
539;3,7367223189207044;nan
540;4,02881729778628;nan
541;3,736653126443712;nan
542;4,028776231940298;nan
543;3,7365845782747082;nan
544;4,028735671539939;nan
545;3,736516667808595;nan
546;4,028695610638637;nan
547;3,736449388413887;nan
548;4,0286560428378895;nan
549;3,7363827334660913;nan
550;4,028616961685657;nan
551;3,7363166964628785;nan
552;4,0285783611543335;nan
553;3,7362512708819278;nan
554;4,028540234292237;nan
555;3,736186450395433;nan
556;4,028502575648245;nan
557;3,736122228698284;nan
558;4,028465378810234;nan
559;3,7360585996605087;nan
560;4,028428637906615;nan
561;3,7359955570392867;nan
562;4,028392347109326;nan
563;3,7359330949309753;nan
564;4,02835650089217;nan
565;3,735871207307759;nan
566;4,028321093775324;nan
567;3,735809888409376;nan
568;4,02828611934554;nan
569;3,735749132190282;nan
570;4,028251572924508;nan
571;3,735688933135835;nan
572;4,028217448953622;nan
573;3,735629285331016;nan
574;4,028183741486832;nan
575;3,7355701833800588;nan
576;4,0281504459576825;nan
577;3,7355116217005646;nan
578;4,02811755719887;nan
579;3,735453595019961;nan
580;4,028085070231064;nan
581;3,735396097566767;nan
582;4,028052978891649;nan
583;3,7353391241301677;nan
584;4,0280212790822665;nan
585;3,7352826695174883;nan
586;4,027989966082319;nan
587;3,735226728417958;nan
588;4,027959034651441;nan
589;3,7351712959059085;nan
590;4,0279284802885424;nan
591;3,735116366650866;nan
592;4,0278982980640645;nan
593;3,735061935581777;nan
594;4,027868483099199;nan
595;3,735007998218561;nan
596;4,027839032178342;nan
597;3,7349545493302783;nan
598;4,027809939773364;nan
599;3,7349015840983752;nan
600;4,027781201652158;nan
601;3,734849097683069;nan
602;4,02775281285685;nan
603;3,7347970852903405;nan
604;4,027724769894507;nan
605;3,734745542592874;nan
606;4,027697068746773;nan
607;3,734694464651232;nan
608;4,0276697040032765;nan
609;3,7346438469948064;nan
610;4,027642672907652;nan
611;3,734593685083791;nan
612;4,02761597043891;nan
613;3,7345439744670017;nan
614;4,027589592933386;nan
615;3,734494710593665;nan
616;4,027563536157863;nan
617;3,734445889442876;nan
618;4,027537796877505;nan
619;3,7343975064674773;nan
620;4,027512370644334;nan
621;3,734349557650877;nan
622;4,027487254077735;nan
623;3,7343020384218244;nan
624;4,0274624430716255;nan
625;3,7342549449380735;nan
626;4,027437934355967;nan
627;3,734208273165831;nan
628;4,027413724278421;nan
629;3,7341620186373694;nan
630;4,027389808750675;nan
631;3,7341161775415417;nan
632;4,027366184599066;nan
633;3,7340707457974194;nan
634;4,027342847859448;nan
635;3,734025719587616;nan
636;4,027319795728146;nan
637;3,7339810951506056;nan
638;4,0272970248572095;nan
639;3,733936868491818;nan
640;4,027274531272816;nan
641;3,733893035807855;nan
642;4,0272523120490895;nan
643;3,73384959334459;nan
644;4,02723036383053;nan
645;3,733806537582912;nan
646;4,027208683820093;nan
647;3,733763864316021;nan
648;4,027187267689754;nan
649;3,733721570383805;nan
650;4,027166113230789;nan
651;3,733679652253361;nan
652;4,027145217691946;nan
653;3,73363810592543;nan
654;4,027124576825953;nan
655;3,7335969281473567;nan
656;4,027104188329966;nan
657;3,7335561154339763;nan
658;4,027084049265002;nan
659;3,7335156644049894;nan
660;4,0270641568975805;nan
661;3,733475571695341;nan
662;4,027044508056324;nan
663;3,7334358339520826;nan
664;4,027025099845606;nan
665;3,7333964477412698;nan
666;4,027005929820045;nan
667;3,733357409663836;nan
668;4,026986994434711;nan
669;3,733318716515046;nan
670;4,026968291363354;nan
671;3,733280365273833;nan
672;4,026949818031898;nan
673;3,7332423524185696;nan
674;4,026931571456603;nan
675;3,733204675028281;nan
676;4,026913549173929;nan
677;3,733167329956237;nan
678;4,0268957484864;nan
679;3,733130313853458;nan
680;4,026878166586124;nan
681;3,7330936241176182;nan
682;4,026860801693149;nan
683;3,7330572574584497;nan
684;4,026843650566255;nan
685;3,7330212110716134;nan
686;4,026826711432264;nan
687;3,7329854817634613;nan
688;4,026809981017987;nan
689;3,7329500666212576;nan
690;4,026793457157043;nan
691;3,7329149628755847;nan
692;4,026777137876747;nan
693;3,732880167840996;nan
694;4,026761020844003;nan
695;3,7328456784253667;nan
696;4,026745103447778;nan
697;3,7328114916508195;nan
698;4,026729382820815;nan
699;3,7327776049134327;nan
700;4,026713857512768;nan
701;3,7327440156139975;nan
702;4,026698524781284;nan
703;3,732710720587842;nan
704;4,026683382483484;nan
705;3,73267771743815;nan
706;4,0266684284510585;nan
707;3,7326450038771863;nan
708;4,026653661734393;nan
709;3,73261257678452;nan
710;4,026639078209045;nan
711;3,7325804336034114;nan
712;4,026624677026779;nan
713;3,732548571978532;nan
714;4,026610456168882;nan
715;3,7325169889898047;nan
716;4,026596412363136;nan
717;3,7324856823057573;nan
718;4,026582545008477;nan
719;3,7324546491552644;nan
720;4,026568850663932;nan
721;3,732423887496207;nan
722;4,0265553288103435;nan
723;3,7323933946262464;nan
724;4,0265419766418695;nan
725;3,732363168355053;nan
726;4,0265287927575875;nan
727;3,732333206052241;nan
728;4,02651577515831;nan
729;3,7323035054860147;nan
730;4,026502921789713;nan
731;3,732274063997753;nan
732;4,0264902303566235;nan
733;3,732244879398759;nan
734;4,026477699302967;nan
735;3,732215949644364;nan
736;4,02646532759387;nan
737;3,7321872719465965;nan
738;4,026453112078565;nan
739;3,7321588441804137;nan
740;4,0264410514760245;nan
741;3,7321306643408216;nan
742;4,026429144872858;nan
743;3,732102730196723;nan
744;4,026417389592141;nan
745;3,7320750392381234;nan
746;4,026405784154377;nan
747;3,732047589501251;nan
748;4,0263943269294895;nan
749;3,7320203788183273;nan
750;4,026383016073409;nan
751;3,7319934050992654;nan
752;4,026371850792247;nan
753;3,7319666661727053;nan
754;4,026360828243946;nan
755;3,7319401601384135;nan
756;4,026349948086531;nan
757;3,7319138845581215;nan
758;4,02633920747089;nan
759;3,7318878374157016;nan
760;4,026328605225132;nan
761;3,731862016909329;nan
762;4,026318140022806;nan
763;3,7318364208509784;nan
764;4,0263078103202865;nan
765;3,7318110474849586;nan
766;4,026297614535365;nan
767;3,731785894496012;nan
768;4,026287551128411;nan
769;3,7317609602852335;nan
770;4,0262776188149925;nan
771;3,7317362424992027;nan
772;4,026267815531315;nan
773;3,7317117395332824;nan
774;4,02625814039349;nan
775;3,73168744930582;nan
776;4,026248591847201;nan
777;3,7316633703567588;nan
778;4,026239169066773;nan
779;3,7316395003598704;nan
780;4,0262298692585965;nan
781;3,731615837429091;nan
782;4,026220692485656;nan
783;3,7315923801215494;nan
784;4,026211636267597;nan
785;3,731569126329772;nan
786;4,026202699982985;nan
787;3,731546074316631;nan
788;4,026193881713982;nan
789;3,731523222222555;nan
790;4,026185180409907;nan
791;3,7315005685535203;nan
792;4,026176595040146;nan
793;3,7314781115777045;nan
794;4,026168124547285;nan
795;3,7314558491402723;nan
796;4,026159766694738;nan
797;3,7314337799296706;nan
798;4,026151520797762;nan
799;3,7314119020695395;nan
800;4,02614338564774;nan
801;3,731390213934818;nan
802;4,026135359810535;nan
803;3,731368713906024;nan
804;4,0261274423184705;nan
805;3,731347400351517;nan
806;4,026119631935956;nan
807;3,7313262714112545;nan
808;4,026111927344242;nan
809;3,7313053257962405;nan
810;4,026104327374529;nan
811;3,7312845616420125;nan
812;4,026096830754529;nan
813;3,7312639774884184;nan
814;4,026089436641318;nan
815;3,73124357181975;nan
816;4,026082143735042;nan
817;3,7312233428842823;nan
818;4,0260749506565245;nan
819;3,7312032891659364;nan
820;4,026067856397311;nan
821;3,7311834092494656;nan
822;4,026060859893232;nan
823;3,731163701723432;nan
824;4,026053960743962;nan
825;3,7311441650025774;nan
826;4,026047157281795;nan
827;3,7311247977901187;nan
828;4,026040448883748;nan
829;3,731105598306944;nan
830;4,0260338339766655;nan
831;3,731086564980802;nan
832;4,026027310955676;nan
833;3,7310676965229046;nan
834;4,026020879741861;nan
835;3,731048991689503;nan
836;4,026014539349297;nan
837;3,7310304488480828;nan
838;4,026008288199394;nan
839;3,731012066564178;nan
840;4,026002125547019;nan
841;3,730993843634045;nan
842;4,025996050280485;nan
843;3,7309757783763553;nan
844;4,025990061763551;nan
845;3,7309578700620087;nan
846;4,0259841591547945;nan
847;3,7309401167486147;nan
848;4,02597834133658;nan
849;3,7309225172253098;nan
850;4,025972607052168;nan
851;3,7309050702153765;nan
852;4,0259669556839714;nan
853;3,730887774573368;nan
854;4,025961386578555;nan
855;3,7308706285890274;nan
856;4,025955898324467;nan
857;3,7308536312671245;nan
858;4,025950489860162;nan
859;3,7308367811438545;nan
860;4,025945160632267;nan
861;3,7308200770832305;nan
862;4,025939909927835;nan
863;3,7308035177366685;nan
864;4,025934736379952;nan
865;3,7307871020069516;nan
866;4,025929639851833;nan
867;3,7307708286676258;nan
868;4,02592461938689;nan
869;3,730754696276157;nan
870;4,025919673452409;nan
871;3,73073870349713;nan
872;4,025914801227076;nan
873;3,7307228495300304;nan
874;4,025910002733779;nan
875;3,730707133129155;nan
876;4,025905276787512;nan
877;3,730691553015262;nan
878;4,025900622672079;nan
879;3,7306761079866546;nan
880;4,025896039592104;nan
881;3,7306607972029697;nan
882;4,0258915268293824;nan
883;3,730645618706967;nan
884;4,025887082473628;nan
885;3,7306305721107673;nan
886;4,025882707437486;nan
887;3,730615655966427;nan
888;4,025878399968086;nan
889;3,730600869275073;nan
890;4,025874159465519;nan
891;3,730586210970787;nan
892;4,025869985450816;nan
893;3,730571679801281;nan
894;4,025865877008101;nan
895;3,7305572747445845;nan
896;4,02586183363265;nan
897;3,7305429947164717;nan
898;4,02585785410968;nan
899;3,730528838519733;nan
900;4,025853937897997;nan
901;3,730514805371955;nan
902;4,025850084542593;nan
903;3,730500893984614;nan
904;4,025846293320363;nan
905;3,730487103284538;nan
906;4,025842562817913;nan
907;3,7304734324604247;nan
908;4,025838893520695;nan
909;3,7304598806026195;nan
910;4,025835284596053;nan
911;3,730446446373776;nan
912;4,025831734604402;nan
913;3,7304331290476376;nan
914;4,025828243820284;nan
915;3,73041992755713;nan
916;4,025824810753026;nan
917;3,7304068403286044;nan
918;4,02582143465215;nan
919;3,7303938671647323;nan
920;4,02581811552172;nan
921;3,7303810066773364;nan
922;4,025814852397238;nan
923;3,7303682581453845;nan
924;4,025811645037626;nan
925;3,73035562040762;nan
926;4,025808492109192;nan
927;3,7303430928108567;nan
928;4,0258053939049505;nan
929;3,7303306740600117;nan
930;4,025802349205424;nan
931;3,730318363542486;nan
932;4,0257993577573075;nan
933;3,730306160353583;nan
934;4,0257964190943465;nan
935;3,730294063052291;nan
936;4,025793531715962;nan
937;3,7302820713422182;nan
938;4,0257906959887215;nan
939;3,7302701838625425;nan
940;4,02578791043;nan
941;3,730258400075231;nan
942;4,025785175385251;nan
943;3,7302467192404745;nan
944;4,025782490279614;nan
945;3,7302351398663385;nan
946;4,025779854053541;nan
947;3,7302236617047644;nan
948;4,025777266423764;nan
949;3,7302122835346374;nan
950;4,025774726397251;nan
951;3,730201004466857;nan
952;4,025772233954364;nan
953;3,73018982386569;nan
954;4,025769788145614;nan
955;3,7301787406491873;nan
956;4,025767388744078;nan
957;3,7301677545244205;nan
958;4,025765035866658;nan
959;3,7301568643077765;nan
960;4,025762727792952;nan
961;3,730146069111056;nan
962;4,025760464871811;nan
963;3,730135368055685;nan
964;4,025758245826732;nan
965;3,7301247609855506;nan
966;4,025756071740057;nan
