;x D3;x Harissons AD NGD;x Harissons D3 AGD;y D3;y Harissons AD NGD;y Harissons D3 AGD
0,36;;0,9762376363819861;1,057071611117177;;4,045726426681763;3,7882121982186727
0,37;;0,9844228115657261;1,0679942530858693;;4,02222928240656;3,75932523506424
0,38;;0,9927153252807872;1,0790118827310462;;3,9988804586694373;3,7306797594061094
0,38999999999999996;;1,0011155674560426;1,0901248836486213;;3,975678906233212;3,702273752972329
0,4;;1,0096239302204815;1,1013336361872064;;3,9526235842610813;3,6741052090105653
0,41000000000000003;;1,0182408077401004;1,112638516883001;;3,9297134602419654;3,6461721326622545
0,42;;1,0269665960465593;1,1240398979412511;;3,9069475099165514;3,618472541282574
0,43;;1,0358016928581406;1,1355381467568106;;3,884324717204055;3,5910044647133814
0,44;;1,04474649739352;1,1471336254676807;;3,861844074129683;3,5637659455151485
0,44999999999999996;;1,0538014101788151;1,158826690536464;;3,8395045807527883;3,536755039163059
0,45999999999999996;;1,0629668328483424;1,1706176923555294;;3,817305245095713;3,5099698142116718
0,47000000000000003;;1,072243167939486;1,1825069748723913;;3,7952450830733073;3,4834083524319523
0,48;;1,0816308186820442;1,1944948752323759;;3,77332311842313;3,4570687489239376
0,49;;1,0911301887823934;1,2065817234361198;;3,751538382636301;3,430949112207867
0,5;;1,1007416822027771;1,2187678420098411;;3,729889914889023;3,405047564296248
0,51;;1,110465702936007;1,2310535456866385;;3,7083767619747503;3,3793622407489945
0,52;;1,1203026547758348;1,2434391410973518;;3,686997978237;3,3538912907135163
0,53;;1,130252941083229;1,2559249264697374;;3,665752625502809;3,3286328769514055
0,54;;1,1403169645487732;1,2685111913349052;;3,644639773016814;3,3035851758531645
0,5499999999999999;;1,150495126951381;1,281198216240125;;3,6236584973759633;3,2787463774422525
0,5599999999999999;;1,160787828913504;1,2939862724672393;;3,6028078824648446;3,2541146853695757
0,5700000000000001;;1,1711954696529914;1,3068756217560507;;3,582087019391624;3,22968831689942
0,58;;1,1817184467317503;1,3198665160321261;;3,5614950064246;3,2054655028877197
0,59;;1,1923571558013357;1,3329591971385781;;3,5410309489293432;3,1814444877534416
0,6;;1,2031119903455856;1,3461538965714217;;3,5206939593064455;3,157623529443798
0,61;;1,2139833414204166;1,3594508352181955;;3,5004831569298496;3,134000899393916
0,62;;1,2249715973908717;1,372850223099574;;3,480397668085764;3,1105748824815227
0,63;;1,2360771436655114;1,3863522591137554;;3,460436625912153;3,0873437769771623
0,64;;1,2473003624282313;1,3999571307834429;;3,4405991703387993;3,0643058944903903
0,65;;1,258641632367581;1,4136650140052827;;3,420884448027934;3,041459559912363
0,66;;1,2701013284036538;1,4274760728016436;;3,401291612315422;3,0188031113551843
0,67;;1,2816798214126126;1,4413904590746605;;3,3818198231525067;2,9963349000883532
0,6799999999999999;;1,2933774779489173;1,4554083123624824;;3,3624682470481013;2,974053290472606
0,69;;1,3051946599653104;1,4695297595976937;;3,3432360570116204;2,9519566598914295
0,7000000000000001;;1,3171317245306187;1,4837549148678877;;3,3241224324963605;2,9300433986805023
0,7100000000000001;;1,3291890235454316;1,4980838791784046;;3,305126559343399;2,9083119100552715
0,72;;1,3413669034557085;1,512516740217242;;3,286247629726032;2,8867606100368906
0,73;;1,3536657049643748;1,5270535721221783;;3,2674848420947296;2,8653879273766947
0,74;;1,3660857627409637;1,54169443525015;;3,248837401122608;2,8441923034793843
0,75;1,516;1,3786274051293628;1,55643937594894;2,333333333;3,230304517651419;2,823172192325076
0,76;;1,3912909538537277;1,5712884263312472;;3,211885408638038;2,8023260603903624
0,77;;1,4040767237226257;1,586241604051208;;3,1935792971014645;2,7816523865685108
0,7799999999999999;;1,4169850223314775;1,601298912083461;;3,175385412070309;2,761149662088921
0,79;;1,4300161497633646;1,6164603385048446;;3,157302988530779;2,740816390435948
0,8;;1,4431703982882786;1,6317258562788224;;3,1393312673751557;2,7206510872671945
0,8099999999999999;;1,456448052060889;1,6470954230427546;;3,121469495350742;2,7006522803313646
0,8200000000000001;;1,4698493868169076;1,6625689808981157;;3,103716925009299;2,6808185093857593
0,83;;1,4833746695681436;1,67814645620378;;3,08607281465695;2,6611483261134947
0,84;;1,497024158296329;1,6938277593725002;;3,068536428304557;2,641640294040517
0,8500000000000001;;1,5107981016458205;1,7096127846707003;;3,051107035618556;2,622292988452471
0,86;;1,5246967386152674;1,7255014100217159;;3,033783911872257;2,603104996311495
0,8699999999999999;;1,5387202982483614;1,7414934968126186;;3,0165663378975944;2,5840749161729857
0,88;;1,5528689993237674;1,7575888897047567;;2,9994536000373304;2,5652013581023936
0,89;;1,5671430500443573;1,7737874164481542;;2,9824449900977057;2,546482943592094
0,8999999999999999;;1,5815426477258665;1,790088887699916;;2,9655398053015265;2,5279183054783694
0,91;;1,5960679784850942;1,8064930968467776;;2,9487373482416936;2,509506087858558
0,9199999999999999;;1,6107192169277822;1,8229998198319488;;2,9320369268351625;2,491244946008394
0,9299999999999999;;1,6254965258363057;1,8396088149864045;;2,915437854277332;2,473133546299572
0,9400000000000001;;1,6404000558573149;1,8563198228647666;;2,898939448996857;2,4551705661175847
0,95;;1,655429945189475;1,8731325660859324;;2,882541034610884;2,4373546937798403
0,96;;1,6705863192714545;1,8900467491786035;;2,8662419398806995;2,4196846284540996
0,97;;1,685869290470315;1,9070620584318647;;2,8500414986677898;2,402159080077255
0,98;;1,701278957770462;1,9241781617509695;;2,833939049890314;2,384776769274475
0,9900000000000001;;1,7168154064633239;1,9413947085184862;;2,8179339374799763;2,3675364272787296
1,0;;1,7324787078379216;1,9587113294609544;;2,802025510339299;2,3504367958507277
1,01;;1,7482689188725093;1,9761276365212184;;2,7862131222992934;2,333476627199264
1,02;;1,764186081927454;1,9936432227365704;;2,7704961320775214;2,316654683902019
1,03;;1,7802302244395412;2,011257662122876;;2,754873903236547;2,299969738826798
1,04;;1,7964013586178897;2,0289705095648243;;2,7393458041427685;2,2834205750532486
1,05;;1,8126994811416628;2,046781300712451;;2,7239112079256387;2,2670059857950475
1,06;;1,8291245728597654;2,064689551884094;;2,7085694924372543;2,250724774322583
1,0699999999999998;;1,8456765984927266;2,0826947599759165;;2,6933200402123245;2,234575753886137
1,08;;1,8623555063369632;2,100796402378155;;2,6781622384285053;2,218557747639575
1,09;;1,8791612279716219;2,1189939368982293;;2,663095478867106;2,2026695885645586
1,0999999999999999;;1,8960936779682107;2,1372868016908573;;2,6481191578741496;2,18691011939528
1,11;;1,9131527536032211;2,1556744151953198;;2,633232676321798;2,171278192543728
1,1199999999999999;;1,9303383345739462;2,1741561760799986;;2,618435439570137;2,1557726700255015
1,13;;1,9476502827177191;2,192731463194343;;2,6037268574293004;2,1403924233861544
1,1400000000000001;;1,9650884417347654;2,211399635528372;;2,5891063441219564;2,1251363336281006
1,15;;1,982652636914898;2,230160032179856;;2,5745733182461334;2,1100032911380677
1,16;;2,000342674868271;2,249011972329298;;2,560127202738384;2,0949921956151054
1,17;;2,0181583432603976;2,2679547552228296;;2,5457674248372957;2,080101955999159
1,18;;2,0360994105516643;2,2869876601631454;;2,531493416047333;2,065331490400199
1,1900000000000002;;2,054165625741557;2,3061099465085855;;2,5173046121030085;2,0506797260279206
1,2;;2,0723567181178133;2,3253208536804717;;2,503200452933391;2,0361455991220065
1,21;;2,090672397010736;2,3446196011788047;;2,4891803826269303;2,0217280548829564
1,22;;2,109112351552872;2,3640053886064174;;2,475243849396612;2,0074260474034853
1,23;;2,127676250444295;2,383477395701684;;2,461390305545427;1,9932385396004908
1,24;;2,1463637417237043;2,403034782379867;;2,4476192074321586;1,9791645031475884
1,25;2,031;2,1651744525455614;2,42267668878319;2,166666667;2,4339300154374857;1,9652029184082132
1,26;;2,184107988963493;2,442402235339715;;2,4203221939303927;1,951352774369292
1,27;;2,203163935720171;2,4622105228310924;;2,4067952112348885;1,9376130685754802
1,28;;2,222341856043898;2,482100632469258;;2,3933485395970298;1,923982807063963
1,29;;2,2416412914521127;2,5020716259821283;;2,3799816551522452;1,9104610042998238
1,3;;2,261061761562031;2,522122545708357;;2,3666940378929597;1,8970466831119712
1,31;;2,280602763908643;2,5422524147011996;;2,353485171636511;1,8837388746296284
1,32;;2,30026377377028;2,562460236841522;;2,3403545439933637;1,8705366182193792
1,3299999999999998;;2,3200442440019553;2,5827449969599976;;2,327301646335611;1,8574389614227704
1,34;;2,339943604876704;2,6031056609685193;;2,3143259737657607;1,8444449598944663
1,35;;2,359961263935111;2,623541176000836;;2,301427025085813;1,8315536773409538
1,3599999999999999;;2,380096605843249;2,6440504705624543;;2,288604302766613;1,8187641854597938
1,37;;2,400348992259221;2,664632454689789;;2,275857312917484;1,8060755638794153
1,38;;2,420717761708497;2,685286020118572;;2,2631855652561432;1,7934869000994527
1,39;;2,4412022294682614;2,7060100404615204;;2,2505885730788804;1,7809972894316166
1,4000000000000001;;2,4618016874609463;2,7268033713952353;;2,238065853231016;1,7686058349410987
1,41;;2,4825154041571396;2,7476648508563244;;2,2256169260776257;1,7563116473885063
1,4200000000000002;;2,503342624488062;2,7685932992467097;;2,2132413154745296;1,7441138451723208
1,43;;2,5242825697677835;2,789587519648088;;2,200938548739545;1,732011554271878
1,44;;2,5453344376253537;2,8106462980455005;;2,188708156624003;1,7200039081908634
1,4500000000000002;;2,5664974019470264;2,831768403559957;;2,176549673284517;1,708090047901322
1,46;;2,5877706128287277;2,8529525886900533;;2,164462636255016;1,6962691217881738
1,47;;2,609153196538944;2,8741975895625314;;2,152446586419022;1,6845402855942317
1,48;;2,630644255492167;2,8955021261916745;;2,140501067982186;1,6729027023657204
1,49;;2,6522428682330617;2,9168649027474864;;2,128625628445069;1,6613555423982853
1,5;;2,673948089431481;2,9382846078325486;;2,1168198185761677;1,6498979831834928
1,51;;2,6957589498884817;2,9597599147674574;;2,105083192385189;1,638529209355812
1,52;;2,7176744565534516;2,981289481884737;;2,0934153070965613;1,627248412640075
1,53;;2,739693592552489;3,0028719528311143;;2,0818157231231877;1,6160547917994112
1,54;;2,761815317228133;3,024505956878034;;2,0702840040404342;1,6049475525836483
1,55;;2,7840385661905693;3,0461901092402828;;2,058819716560356;1,5939259076781762
1,5599999999999998;;2,8063622513803943;3,0679230114025855;;2,0474224305061517;1,5829890766532693
1,5699999999999998;;2,828785261143048;3,0897032514540355;;2,0360917187868495;1,5721362859138561
1,58;;2,8513064603149862;3,111529404430191;;2,0248271573722256;1,5613667686497408
1,59;;2,873924690321678;3,133400032662699;;2,0136283252679403;1,5506797647862625
1,6;;2,896638769287496;3,155313686136266;;2,002494804490905;1,5400745209353865
1,6099999999999999;;2,919447492157553;3,177268902852801;;1,9914261800448667;1,5295502903472304
1,6199999999999999;;2,9423496308315444;3,1992642092025654;;1,9804220398962122;1,5191063328620091
1,63;;2,9653439343096335;3,2212981203421185;;1,969481974949993;1,5087419148624004
1,6400000000000001;;2,9884291288504112;3,243369140578885;;1,958605579026161;1,4984563092263212
1,6500000000000001;;3,011603918140965;3,2654757637621366;;1,94779244883602;1,4882487952801098
1,66;;3,034866983479057;3,287616473680177;;1,9370421839588878;1,4781186587521093
1,67;;3,058216983967425;3,3097897444635214;;1,926354386818967;1,4680651917266454
1,68;;3,0816525567202007;3,331994040993845;;1,9157286626624233;1,4580876925983912
1,69;;3,105172317081426;3,3542278193184862;;1,9051646195346694;1,4481854660271178
1,7000000000000002;;3,128774858855652;3,3764895270702624;;1,894661868257851;1,4383578228928184
1,71;;3,152458754550568;3,398777603892364;;1,884220022408536;1,4286040802512068
1,72;;3,1762225556316483;3,4210904818680987;;1,8738386982955988;1,418923561289576
1,73;;3,2000647927887154;3,4434265859552116;;1,8635175149383085;1,4093155952830223
1,7399999999999998;;3,2239839762143983;3,4657843344245602;;1,8532560940446081;1,399779517551017
1,75;3,344;;;1,333333333;;
1,7500000000000002;;3,2479785958943888;3,4881621393028723;;1,8430540599895853;1,3903146694143271
1,76;;3,2720471219093947;3,5105584068193147;;1,8329110397941448;1,380920398152282
1,77;;3,29618800474874;3,5329715378556514;;1,8228266631038572;1,3715960569603658
1,78;;3,3203996756354472;3,555399928399668;;1,8128005621680074;1,3623410049081495
1,79;;3,344680546862727;3,577841970001632;;1,8028323718188235;1,3531546068975413
1,7999999999999998;;3,369029012141727;3,600296050233501;;1,792921729450892;1,3440362336213565
1,81;;3,393443446960407;3,6227605531506004;;1,7830682750007554;1,3349852615221984
1,82;;3,4179222089533847;3,645233859755482;;1,7732716509266928;1,3260010727516494
1,83;;3,4424636382826086;3,6677143484637105;;1,7635315021886764;1,3170830551297577
1,8399999999999999;;3,467066058028662;3,6902003955712575;;1,753847476228509;1,308230602104823
1,8499999999999999;;3,491727774592549;3,712690375723244;;1,7442192229501352;1,2994431127134691
1,8599999999999999;;3,5164470781077406;3,735182662383726;;1,7346463947001294;1,2907199915410035
1,87;;3,5412222428623084;3,757675628306251;;1,7251286462483535;1,28206064868205
1,8800000000000001;;3,566051527730915;3,7801676460048776;;1,7156656347687886;1,2734644997014617
1,8900000000000001;;3,590933176616456;3,8026570882253896;;1,7062570198205333;1,2649309655954926
1,9;;3,6158654189011123;3,825142328416393;;1,696902463328972;1,2564594727532372
1,91;;3,640846469906581;3,847621741200021;;1,6876016295671086;1,2480494529183246
1,92;;3,665874531363233;3,8700937028419555;;1,678354185137064;1,239700343150864
1,9300000000000002;;3,6909477918879423;3,892556591720464;;1,6691597989517384;1,231411585789635
1,94;;3,71606442747032;3,91500878879418;;1,6600181422166338;1,223182628414521
1,95;;3,7412226019670753;3,9374486780683333;;1,6509288884118372;1,215012923809176
1,96;;3,7664204676042266;3,9598746470591415;;1,6418917132741608;1,2069019299239232
1,97;;3,7916561654868635;3,982285087256085;;1,6329062947794422;1,1988491098388794
1,9800000000000002;;3,816927826116168;4,004678394581785;;1,623972313124996;1,190853931727299
1,9900000000000002;;3,8422335699133803;4,027052969849199;;1,6150894507122233;1,1829158688191368
2,0;;3,867571507750405;4,049407219215869;;1,6062573921293717;1,1750343993648174
2,01;;3,892939741486728;4,07173955463494;;1,597475824134445;1,167209006599215
2,02;;3,9183363645123173;4,094048394302685;;1,5887444356382663;1,1594391787058336
2,03;;3,9437594622961765;4,116332163102266;;1,580062917687687;1,1517244087811864
2,04;;3,969207112940219;4,13858929304348;;1,5714309634489405;1,1440641947993644
2,0500000000000003;;3,9946773877380903;4,16081822369822;;1,5628482681911477;1,1364580395767978
2,06;;4,020168351738622;4,183017402631398;;1,5543145292699607;1,1289054507372007
2,07;;4,04567806431354;4,205185285827103;;1,5458294461113495;1,1214059406766939
2,08;;4,071204579729069;4,227320338109714;;1,5373927201955335;1,1139590265291062
2,09;;4,0967459477210655;4,249421033559758;;1,5290040550410526;1,1065642301314504
2,1;;4,1223002140733325;4,27148585592428;;1,520663156188972;1,0992210779895613
2,11;;4,147865421198706;4,293513299021466;;1,512369731187232;1,0919291012439045
2,12;;4,173439608722581;4,315501867139349;;1,5041234895751263;1,0846878356355436
2,13;;4,199020814068464;4,337450075428322;;1,4959241428679222;1,0774968214722647
2,1399999999999997;;4,224607073045195;4,359356450287307;;1,4877714045416073;1,0703556035948554
2,15;;4,250196420435435;4,381219529743327;;1,479664990017775;1,0632637313435351
2,16;;4,275786890585075;4,403037863824317;;1,4716046166486372;1,0562207585245322
2,17;;4,301376517993138;4,424810014924974;;1,4635900037021667;1,049226243376804
2,18;;4,326963337901812;4,446534558165454;;1,4556208723473705;1,0422797485389002
2,19;;4,352545386886241;4,468210081742754;;1,447696945639688;1,035380841015963
2,1999999999999997;;4,378120703443659;4,489835187274597;;1,4398179485065181;1,0285290921468637
2,21;;4,403687328581517;4,511408490135669;;1,4319836077328674;1,0217240775714689
2,22;;4,429243306404195;4,532928619786047;;1,4241936519471265;1,014965377198042
2,23;;4,454786684697928;4,554394220091666;;1,4164478116069668;1,008252575170767
2,2399999999999998;;4,480315515513585;4,575803949636703;;1,408745818985357;1,0015852598373984
2,25;4,297;4,505827855746887;4,597156482027724;0,571428571;1,4010874081567033;0,9949630237170354
2,26;;4,531321767715723;4,61845050618948;;1,393472314983109;0,9883854634680164
2,27;;4,55679531973419;4,639684726652245;;1,3859002771007465;0,9818521798559277
2,2800000000000002;;4,582246586682966;4,660857863830565;;1,3783710339063542;0,9753627777217347
2,29;;4,607673650575689;4,681968654293335;;1,3708843265438444;0,9689168659500224
2,3;;4,633074601120966;4,70301585102511;;1,3634398978910254;0,9625140574373492
2,31;;4,658447536279654;4,723998223678546;;1,3560374925464405;0,9561539690607137
2,32;;4,683790562817065;4,744914558817918;;1,3486768568163194;0,949836221646129
2,33;;4,709101796849784;4,765763660153636;;1,3413577387016369;0,9435604399373031
2,34;;4,734379364386706;4,786544348767683;;1,3340798878852884;0,9373262525644296
2,35;;4,759621401864033;4,807255463329948;;1,32684305571937;0,9311332920130776
2,36;;4,78482605667383;4,827895860305384;;1,3196469952125693;0,9249811945931917
2,37;;4,809991487685899;4,848464414151969;;1,312491461017663;0,918869600408188
2,3800000000000003;;4,835115865762597;4,868960017509421;;1,3053762094191228;0,9127981533241569
2,39;;4,860197374266344;4,889381581378674;;1,2983009983208238;0,9067665009391638
2,4;;4,885234209559504;4,909728035292065;;1,291265587233859;0,9007742945526488
2,41;;4,910224581496347;4,92999832747424;;1,2842697372644587;0,8948211891349278
2,42;;4,935166713906838;4,950191424993796;;1,2773132111020096;0,8889068432967902
2,4299999999999997;;4,96005884507196;4,970306313905621;;1,2703957730071778;0,8830309192591947
2,44;;4,9848992281903275;4,990341999384005;;1,2635171888001309;0,8771930828230621
2,45;;5,009686131835832;5,010297505846471;;1,2566772258488625;0,8713930033391662
2,46;;5,03441784040608;5,030171877068437;;1,2498756530576114;0,8656303536781194
2,4699999999999998;;5,0590926545613835;5,049964176288667;;1,2431122408553825;0,8599048102004557
2,48;;5,083708891654098;5,069673486305608;;1,236386761184562;0,8542160527268094
2,4899999999999998;;5,108264886148068;5,08929890956462;;1,2296989874896318;0,8485637645081918
2,5;;5,13275899002802;5,108839568236196;;1,2230486947059738;0,8429476321963595
2,5100000000000002;;5,157189573198649;5,128294604285184;;1,2164356592487755;0,8373673458142848
2,52;;5,181555023873275;5,147663179531125;;1,2098596590020232;0,8318225987267182
2,53;;5,205853748951871;5,16694447569975;;1,2033204733075904;0,8263130876108472
2,54;;5,230084174388289;5,186137694465722;;1,1968178829544174;0,8208385124270561
2,55;;5,254244745546554;5,205242057486706;;1,190351670167783;0,8153985763897795
2,56;;5,278333927546083;5,224256806428872;;1,1839216185986627;0,809992985938453
2,5700000000000003;;5,302350205595678;5,243181202983895;;1,1775275133131815;0,8046214507085663
2,58;;5,3262920853162035;5,26201452887759;;1,1711691407821494;0,7992836835028095
2,59;;5,350158093051817;5,280756085870254;;1,1648462888706883;0,793979400262323
2,6;;5,373946776169661;5,299405195748845;;1,1585587468279448;0,7887083200380454
2,6100000000000003;;5,397656703347935;5,317961200311101;;1,1523063052768878;0,7834701649621623
2,62;;5,421286464852259;5,3364234613417345;;1,1460887562041924;0,7782646602196575
2,63;;5,444834672800275;5,354791360580795;;1,139905892950208;0,7730915340199654
2,64;;5,468299961414417;5,3730642996843665;;1,1337575101990098;0,7679505175687275
2,65;;5,49168098726282;5,391241700177692;;1,127643403968533;0,7628413450396517
2,6599999999999997;;5,51497642948831;5,4093230034008855;;1,1215633716007893;0,7577637535464793
2,67;;5,538184990025491;5,427307670447363;;1,115517211752164;0,7527174831150535
2,68;;5,56130539380585;5,445195182095119;;1,109504724383796;0,7477022766555018
2,69;;5,584336388950947;5,4629850387310155;;1,1035257107520346;0,7427178799345192
2,7;;5,607276746953648;5,4806767602682145;;1,0975799733989766;0,7377640415477658
2,71;;5,630125262847425;5,498269886056906;;1,0916673161430825;0,732840512892373
2,7199999999999998;;5,652880755363766;5,515763974788486;;1,0857875440698697;0,7279470481395618
2,73;;5,675542067077709;5,533158604393343;;1,0799404635226817;0,7230834042073724
2,74;;5,6981080645415405;5,5504533719323845;;1,0741258820935367;0,7182493407335117
2,75;4,922;5,720577638406748;5,567647893482506;0,416666667;1,0683436086140465;0,7134446200483108
2,76;;5,742949703534239;5,5847418040161125;;1,0625934531464165;0,7086690071478037
2,77;;5,765223199092928;5,601734757274891;;1,056875226974514;0,7039222696669207
2,78;;5,787397088646762;5,6186264256379745;;1,0511887425950144;0,6992041778528033
2,79;;5,809470360230279;5,63541649998467;;1,0455338137086172;0,6945145045382378
2,8000000000000003;;5,831442026412773;5,652104689551916;;1,0399102552113366;0,689853025115212
2,81;;5,853311124351202;5,668690721786625;;1,0343178831858615;0,6852195175085939
2,82;;5,875076715831918;5,685174342193092;;1,0287565148929876;0,6806137621499362
2,83;;5,89673788730136;5,701555314175613;;1,023225968763119;0,6760355419514056
2,8400000000000003;;5,918293749885824;5,717833418876507;;1,0177260643878405;0,6714846422798401
2,85;;5,939743439400444;5,734008455009686;;1,0122566225115572;0,6669608509309342
2,86;;5,961086116347528;5,750080238689946;;1,0068174650232038;0,6624639581035549
2,87;;5,982320965904386;5,766048603258147;;1,0014084149480205;0,6579937563741886
2,88;;6,003447197900816;5,781913399102455;;0,9960292964393967;0,6535500406715203
2,8899999999999997;;6,024464046786379;5,797674493475792;;0,9906799347707818;0,6491326082511484
2,9000000000000004;;6,045370771587668;5,813331770309677;;0,9853601563276579;0,6447412586704317
2,91;;6,066166655855678;5,828885130024607;;0,9800697885995869;0,6403757937634795
2,92;;6,086851007603535;5,844334489337164;;0,974808660172309;0,6360360176162708
2,93;;6,107423159234667;5,859679781063977;;0,9695766007199176;0,6317217365419214
2,94;;6,127882467461678;5,8749209539227305;;0,9643734409970905;0,627432759056087
2,9499999999999997;;6,148228313216064;5,890057972330357;;0,9591990128313875;0,6231688958525101
2,96;;6,168460101548993;5,905090816198593;;0,9540531491156063;0,6189299597787088
2,97;;6,188577261523309;5,920019480727021;;0,9489356838002071;0,6147157658118133
2,98;;6,208579246097007;5,9348439761938;;0,9438464518857905;0,6105261310345445
2,9899999999999998;;6,2284655319983235;5,949564327744198;;0,9387852894156419;0,6063608746113422
3,0;;6,2482356195926965;5,964180575177091;;0,9337520334683324;0,6022198177646408
3,01;;6,2678890327417625;5,9786927727295796;;0,9287465221503837;0,598102783751296
3,02;;6,2874253186546385;5,993100988859882;;0,9237685945889863;0,5940095978391591
3,0300000000000002;;6,306844047731661;6,007405306028623;;0,9188180909247808;0,5899400872838064
3,04;;6,326144813400827;6,021605820478684;;0,9138948523046954;0,5858940813054199
3,05;;6,345327231947128;6,035702642013747;;0,9089987208748408;0,5818714110658224
3,06;;6,3643909423350165;6,049695893775674;;0,9041295397734632;0,5778719096456684
3,0700000000000003;;6,383335606024198;6,063585712020854;;0,899287153123952;0,5738954120217898
3,08;;6,402160906778989;6,077372245895658;;0,8944714060279052;0,5699417550447005
3,09;;6,4208665504714455;6,091055657211133;;0,8896821445582492;0,5660107774162579
3,1;;6,439452264878482;6,104636120217056;;0,8849192157524142;0,5621023196674849
3,11;;6,457917799473215;6,118113821375484;;0,8801824676055631;0,5582162241365501
3,1199999999999997;;6,476262925210728;6,131488959133922;;0,8754717490638761;0,5543523349469114
3,1300000000000003;;6,494487434308504;6,144761743698231;;0,870786910017886;0,5505104979856184
3,1399999999999997;;6,512591140021709;6,157932396805384;;0,8661278012958714;0,546690560881782
3,15;;6,530573876413597;6,171001151496214;;0,8614942746572954;0,5428923729852018
3,16;;6,548435498121184;6,183968251888226;;0,8568861827863042;0,5391157853451632
3,17;;6,566175880116485;6,196833952948621;;0,8523033792852706;0,5353606506893955
3,18;;6,5837949174634645;6,209598520267627;;0,8477457186683928;0,5316268234031977
3,19;;6,601292525070955;6,2222622298322285;;0,8432130563553428;0,52791415950873
3,2;;6,618668637441731;6,234825367800421;;0,8387052486649649;0,524222516644473
3,2099999999999995;;6,635923208417972;6,247288230276067;;0,8342221528090236;0,5205517540448531
3,2199999999999998;;6,653056210923302;6,259651123084475;;0,8297636268860008;0,5169017325200371
3,2300000000000004;;6,67006763670163;6,271914361548764;;0,8253295298749443;0,5132723144358947
3,2399999999999998;;6,686957496052967;6,284078270267129;;0,8209197216293632;0,5096633636941329
3,25;8,938;6,7037258175664896;6,296143182891098;0,25;0,8165340628711668;0,5060747457125926
3,26;;6,720372647850939;6,308109441904841;;0,8121724151846617;0,5025063274057255
3,27;;6,736898051262677;6,319977398405637;;0,8078346410105854;0,498957977165233
3,2800000000000002;;6,753302109631493;6,331747411885569;;0,8035206036401936;0,49542956484087913
3,29;;6,769584921984414;6,343419850014525;;0,7992301672093907;0,4919209617214748
3,3000000000000003;;6,785746604267686;6,354995088424581;;0,7949631966929073;0,488432040516032
3,3099999999999996;;6,801787289067105;6,366473510495832;;0,7907195578985237;0,4849626753350905
