;x D1;x Harissons D1 NGD;x Harissons D1 AGD;y D1;y Harissons D1 NGD;y Harissons D1 AGD
3,88;;13,811999579041782;13,077756632273823;;0,39657226886979235;0,4320201638510535
3,8899999999999997;;13,862089912986157;13,134413567149911;;0,3954588220350011;0,4321642837302318
3,9;;13,911959777097074;13,191034739050655;;0,39434845265136453;0,4323131791113824
3,91;;13,96160716534887;13,24761774534307;;0,39324114914174535;0,4324666406568222
3,92;;14,01103012085346;13,30416018975276;;0,392136900121421;0,43262445739351374
3,93;;14,060226735922924;13,360659682769274;;0,39103569439198754;0,4327864167071043
3,94;;14,10919515211192;13,41711384204921;;0,3899375209354422;0,4329523043365748
3,95;;14,157933560240206;13,473520292816856;;0,3888423689084407;0,4331219043695106
3,9600000000000004;;14,206440200395486;13,529876668262261;;0,3877502276367251;0,4332949992380092
3,9699999999999998;;14,254713361916794;13,586180609936559;;0,38666108660971804;0,43347136971523703
3,9800000000000004;;14,30275138335883;13,64242976814452;;0,3855749354752767;0,4336507949126507
3,9899999999999998;;14,350552652437264;13,698621802333955;;0,38449176403460766;0,4338330522778935
4,0;;14,39811560595562;13,7547543814822;;0,38341156223733075;0,4340179175933835
4,01;;14,445438729713716;13,810825184479148;;0,38233432017669666;0,43420516497560435
4,02;;14,492520558398223;13,866831900507048;;0,381260028084946;0,43439456687511385
4,03;;14,539359675455454;13,922772229416697;;0,3801886763288124;0,43458589407728243
4,04;;14,585954712946853;13,978643882100046;;0,3791202554051624;0,4347789157037745
4,05;;14,63230435138742;14,034444580859027;;0,3780547559367689;0,4349733992147879
4,06;;14,678407319567444;14,090172059770502;;0,3769921686682158;0,43516911041206113
4,07;;14,724262394357865;14,145824065047227;;0,37593248446192873;0,43536581344266473
4,08;;14,769868400499616;14,201398355394657;;0,3748756942943301;0,4355632708035867
4,09;;14,815224210377327;14,25689270236358;;0,37382178925211285;0,4357612433471266
4,1000000000000005;;14,860328743777693;14,312304890698378;;0,3727707605286317;0,43595949028711006
4,109999999999999;;14,905180967632903;14,367632718680822;;0,371722599420408;0,4361577692059355
4,12;;14,949779895749536;14,42287399846938;;0,37067729732374366;0,4363558360624668
4,130000000000001;;14,99412458852315;14,47802655643375;;0,36963484573144423;0,4365534452007824
4,14;;15,038214152639132;14,533088233484746;;0,3685952362296444;0,4367503493597936
4,15;;15,082047740760071;14,588056885399281;;0,36755846049473506;0,4369462996837439
