;x D4;x Harissons D4 NGD;x Harissons D4 AGD;y D4;y Harissons D4 NGD;y Harissons D4 AGD
0,75;2,578;2,742824661655305;2,6606904990409497;2,666666667;3,66072891844371;2,4193839529332166
0,76;;2,762970618629425;2,6793776930492217;;3,6375854760162483;2,3988701533202494
0,77;;2,7832039600498635;2,698144552022854;;3,614449799088579;2,3786161417221745
0,7799999999999999;;2,8035241770051176;2,7169906919146265;;3,591325295145633;2,358618696009137
0,79;;2,823930746932075;2,7359157178130014;;3,568215285452821;2,3388746315870788
0,8;;2,8444231336001637;2,7549192239167235;;3,545123006676851;2,3193808009318624
0,8099999999999999;;2,865000787099436;2,7740007935120694;;3,522051612479522;2,300134093128984
0,8200000000000001;;2,885663143832639;2,7931599989527727;;3,499004175084923;2,281131433418831
0,83;;2,9064096265113215;2,8123964016426655;;3,4759836868204466;2,2623697827474123
0,84;;2,9272396441560224;2,83170955202109;;3,4529930616320295;2,243846137322489
0,8500000000000001;;2,9481525921005987;2,8510989895511054;;3,4300351365740194;2,225557528175057
0,86;;2,969147852000726;2,8705642427105267;;3,4071126732740775;2,207501020726109
0,8699999999999999;;2,9902247918466243;2,8901048289858493;;3,3842283593734854;2,1896737143586247
0,88;;3,0113827659800485;2,9097202548690735;;3,361384809943269;2,172072741994714
0,89;;3,0326211151155817;2,929410015857474;;3,3385845688764957;2,1546952696778763
0,8999999999999999;;3,0539391663662756;2,9491735964563563;;3,315830110257133;2,13753849616029
0,91;;3,0753362332736676;2,9690104701848203;;3,293123839705827;2,120599652495099
0,9199999999999999;;3,0968116158422125;2,988920099584561;;3,2704680957029786;2,103876001633627
0,9299999999999999;;3,11836460057816;3,0089019362317555;;3,247865150889449;2,0873648380274625
0,9400000000000001;;3,139994460532911;3,028955420752049;;3,2253172133452774;2,071063487235365
0,95;;3,161700455350873;3,0490799828386654;;3,2028264278467335;2,0549693055349354
0,96;;3,1834818313218505;3,069275041273689;;3,180394877102054;2,039079679538995
0,97;;3,2053378214379826;3,0895400039525267;;3,158024582966202;2,0233920258166207
0,98;;3,227267645455261;3,1098742679115765;;3,135717507634982;2,007903790518789
0,9900000000000001;;3,249270509959635;3,130277219359135;;3,113475554818823;1,992612449008568
1,0;;3,271345608437725;3,150748233709552;;3,091300570896571;1,9775155054958171
1,01;;3,2934921213521617;3,171286675620673;;3,06919434604959;1,962610492676333
1,02;;3,3157092162215553;3,191891899034563;;3,0471586153764947;1,9478949713754046
1,03;;3,337996047705108;3,2125632472215475;;3,0251950599888127;1,933366530195717
1,04;;3,360351757691869;3,233300052827586;;3,0033053080878864;1,9190227851695665
1,05;;3,382775475394649;3,2541016379249816;;2,981490936023307;1,9048613794153297
1,06;;3,405266317448578;3,2749673140664495;;2,959753469333174;1,8908799827981486
1,0699999999999998;;3,4278233880143163;3,295896382342553;;2,9380943837664764;1,877076291594781
1,08;;3,4504457788859066;3,316888133442518;;2,9165151062878616;1,8634480281625705
1,09;;3,4731325696032678;3,3379418477184273;;2,8950170160651;1,849992940612497
1,0999999999999999;;3,495882827569308;3,3590567952528136;;2,8736014454394914;1,8367088024862557
1,11;;3,5186956081716616;3,380232235929649;;2,852269680879504;1,8235934124373265
1,1199999999999999;;3,5415699549090056;3,401467419508725;;2,831022963917916;1,8106445939159939
1,13;;3,5645048995219777;3,422761585703451;;2,809862492072696;1,7978601948582644
1,1400000000000001;;3,587499462128628;3,4441139642620398;;2,788789419751919;1,785238087378655
1,15;;3,610552651364417;3,4655237750520946;;2,767804859142952;1,7727761674668
1,16;;3,633663464526715;3,4869902281486045;;2,7469098810861508;1,7604723546878371
1,17;;3,656830887723773;3,5085125239253103;;2,72610551593335;1,7483245918865455
1,18;;3,680053896028136;3,530089853149469;;2,705392754391348;1,7363308448951786
1,1900000000000002;;3,7033314536344624;3,551721397079984;;2,684772548350665;1,7244891022449662
1,2;;3,726662514021703;3,573406327568896;;2,6642458116997876;1,7127973748812462
1,21;;3,750046020119618;3,5951438071662336;;2,6438134211251323;1,7012536958821805
1,22;;3,773480904479556;3,616932989228187;;2,623476216896979;1,6898561201810314
1,23;;3,7969660894494734;3,638773018028605;;2,6032350036415735;1,678602724291951
1,24;;3,820500487353136;3,660663028873789;;2,583090551099639;1,6674916060392544
1,25;3,172;3,844083000673444;3,6826021482205715;1,833333333;2,5630435948715093;1,6565208842901382
1,26;;3,8677125222398296;3,704589493797643;;2,543094837149101;1,6456886986908132
1,27;;3,8913879354196674;3,7266241747301185;;2,5232449474349363;1,634993209406014
1,28;;3,915108114313636;3,748705291667304;;2,503494563248425;1,6244325968618534
1,29;;3,9388719239549634;3,7708319369136465;;2,4838442908196137;1,6140050614919887
1,3;;3,9626782205124926;3,7930031945628286;;2,4642947057706035;1,6037088234870682
1,31;;3,986525851497496;3,8152181406349817;;2,444846353784836;1,5935421225474218
1,32;;4,010413655974166;3,837475843216979;;2,4254997512644456;1,5835032176389716
1,3299999999999998;;4,034340464773706;3,8597753626057782;;2,4062553859758666;1,5735903867523229
1,34;;4,058305100711947;3,8821157514547746;;2,387113717683894;1,563801926665011
1,35;;4,082306378810397;3,904496054923117;;2,3680751787743834;1,5541361527068733
1,3599999999999999;;4,106343106520666;3,926915310827963;;2,349140174865765;1,5445913985285116
1,37;;4,130414083952156;3,949372549799615;;2,3303090854095654;1,53516601587282
1,38;;4,154518104102931;3,97186679543949;;2,3115822642801174;1,5258583743495544
1,39;;4,178653953093702;3,9943970644809004;;2,2929600403536208;1,516666861212899
1,4000000000000001;;4,202820410404801;4,016962366952563;;2,2744427180767426;1,5075898811420207
1,41;;4,227016249116068;4,0395617063448155;;2,2560305780249186;1,4986258560245715
1,4200000000000002;;4,25124023614956;4,062194079778471;;2,237723877450528;1,4897732247431155
1,43;;4,275491132514959;4,084858478176262;;2,2195228508211087;1,4810304429644534
1,44;;4,299767693557607;4,107553886436819;;2,2014277103477684;1,4723959829318187
1,4500000000000002;;4,324068669209048;4,130279283611132;;2,1834386465039657;1,4638683332599183
1,46;;4,348392804239964;4,153033643081411;;2,165555828534807;1,4554459987327921
1,47;;4,372738838515437;4,175815932742336;;2,147779404957017;1,4471275001044652
1,48;;4,3971055072523715;4,198625115184573;;2,1301095040497495;1,4389113739023702
1,49;;4,42149154127902;4,221460147880534;;2,1125462343363655;1,4307961722335132
1,5;;4,44589566729647;4,244319983372306;;2,09508968505735;1,4227804625933569
1,51;;4,470316608141984;4,267203569461677;;2,077739926634502;1,4148628276774013
1,52;;4,494753083054093;4,290109849402193;;2,0604970111265413;1,4070418651954344
1,53;;4,519203807939301;4,313037762093181;;2,043360972676283;1,3993161876884297
1,54;;4,5436674956403165;4,335986242275661;;2,0263318279495053;1,3916844223480698
1,55;;4,5681428562056565;4,358954220730079;;2,0094095765656634;1,3841452108388705
1,5599999999999998;;4,5926285971605365;4,381940624475786;;1,9925942015205724;1,3766972091228837
1,5699999999999998;;4,617123423778909;4,4049443769721845;;1,975885669601199;1,3693390872869549
1,58;;4,641626039356524;4,42796439832148;;1,9592839317926931;1,3620695293725174
1,59;;4,666135145484907;4,450999605472935;;1,942788923677785;1,354887233207896
1,6;;4,690649442326123;4,474048912428581;;1,9264005658286765;1,3477909102431018
1,6099999999999999;;4,715167628888191;4,497111230450273;;1,9101187641915531;1,3407792853870948
1,6199999999999999;;4,739688403301057;4,520185468268045;;1,8939434104638382;1,3338510968474928
1,63;;4,764210463092954;4,543270532289638;;1,8778743824643123;1,3270050959727095
1,6400000000000001;;4,78873250546708;4,56636532681117;;1,8619115444962155;1,3202400470964943
1,6500000000000001;;4,813253227578423;4,589468754228827;;1,8460547477034481;1,3135547273848565
1,66;;4,837771326810628;4,612579715251503;;1,8303038304199903;1,3069479266853536
1,67;;4,862285501052785;4,635697109114307;;1,814658618512652;1,3004184473787241
1,68;;4,886794448975997;4,658819833792859;;1,799118925717264;1,2939651042328402
1,69;;4,9112968703096245;4,68194678621826;;1,7836845539684214;1,2875867242589645
1,7000000000000002;;4,9357914661170605;4,7050768624926915;;1,7683552937228892;1,281282146570289
1,71;;4,960276939070924;4,728208958105515;;1,7531309242767767;1,275050222242738
1,72;;4,984751993727554;4,751341968149827;;1,738011214076579;1,2688898141780096
1,73;;5,009215336800658;4,774474787539333;;1,722995921024205;1,2627997969688456
1,7399999999999998;;5,033665677434017;4,7976063112255;;1,708084792776075;1,2567790567665014
1,75;3,828;;;1,333333333;;
1,7500000000000002;;5,058101727473121;4,820735434414869;;1,6932775670363995;1,2508264911503997
1,76;;5,08252220173558;4,8438610527864405;;1,6785739718447419;1,2449410089999533
1,77;;5,106925818280263;4,866982062709059;;1,6639737258579428;1,2391215303685248
1,78;;5,131311298674957;4,890097361458701;;1,6494765386265264;1,2333669863595211
1,79;;5,1556773682624994;4,913205847435564;;1,6350821108656652;1,227676319004589
1,7999999999999998;;5,180022756425232;4,936306420380888;;1,620790134720803;1,2220484811439005
1,81;;5,204346196847668;4,9593979815934155;;1,606600294028024;1,2164824363085054
1,82;;5,228646427777255;4,982479434145374;;1,592512264569265;1,2109771586047355
1,83;;5,252922192283131;5,005549683097948;;1,5785257143224463;1,2055316326006367
1,8399999999999999;;5,277172238512754;5,028607635716094;;1,5646403037066197;1,200144853214413
1,8499999999999999;;5,301395319946296;5,05165220168265;;1,5508556858222142;1,1948158256048638
1,8599999999999999;;5,32559019564869;5,074682293311626;;1,5371715066864642;1,1895435650637936
1,87;;5,349755630519241;5,0976968257606154;;1,523587405464103;1,184327096910376
1,8800000000000001;;5,373890395538665;5,120694717242206;;1,5101030146934025;1,1791654563874538
1,8900000000000001;;5,397993268013493;5,143674889234344;;1,496717960507639;1,1740576885597536
1,9;;5,422063031817703;5,166636266689527;;1,4834318628520677;1,1690028482139985
1,91;;5,446098477631505;5,189577778242773;;1,4702443356964778;1,1639999997608996
1,92;;5,470098403177174;5,212498356418259;;1,4571549872434095;1,1590482171390057
1,9300000000000002;;5,494061613451835;5,235396937834559;;1,4441634201321054;1,1541465837203921
1,94;;5,517986920957115;5,25827246340839;;1,4312692316382702;1,1492941922181712
1,95;;5,54187314592556;5,281123878556793;;1,4184720138697149;1,1444901445958036
1,96;;5,565719116543754;5,303950133397661;;1,4057713539579513;1,1397335519781924
1,97;;5,589523669172016;5,326750182948544;;1,393166834245813;1,135023534564539
1,9800000000000002;;5,613285648560641;5,349522987323634;;1,3806580324711697;1,1303592215429425
1,9900000000000002;;5,637003908062554;5,3722675119288725;;1,3682445219468027;1,1257397510067233
2,0;;5,660677309842346;5,394982727655103;;1,3559258717365086;1,1211642698724504
2,01;;5,684304725081589;5,417667611069173;;1,3437016468274996;1,1166319337996544
2,02;;5,707885034180358;5,440321144602934;;1,331571408299162;1,112141907112204
2,03;;5,7314171269549075;5,462942316740054;;1,3195347134882436;1,1076933627213283
2,04;;5,7548999028314265;5,485530122200585;;1,3075911161505192;1,1032854820502644
2,0500000000000003;;5,778332271035798;5,5080835621231925;;1,2957401666190145;1,0989174549605105
2,06;;5,801713150779318;5,530601644245011;;1,2839814119588346;1,094588479679663
2,07;;5,825041471440315;5,553083383079025;;1,2723143961186614;1,0902977627308206
2,08;;5,848316172741596;5,575527800088937;;1,2607386600789836;1,0860445188635304
2,09;;5,871536204923678;5,597933923861439;;1,2492537419971135;1,0818279709862622
2,1;;5,894700528913778;5,620300790275848;;1,237859177349042;1,077647350100383
2,11;;5,917808116490458;5,642627442671013;;1,2265544990682025;1,0735018952356168
2,12;;5,940857950443947;5,664912932009476;;1,2153392376811814;1,0693908533869678
2,13;;5,963849024732039;5,6871563170387835;;1,2042129214404464;1,0653134794530834
2,1399999999999997;;5,986780344631583;5,709356664449941;;1,1931750764541302;1,0612690361760406
2,15;;6,00965092688548;5,731513049032911;;1,1822252268129372;1,0572567940825315
2,16;;6,032459799845185;5,753624553829145;;1,1713628947142145;1,0532760314264271
2,17;;6,0552060036086885;5,775690270281063;;1,1605876005832398;1,0493260341327013
2,18;;6,07788859015392;5,797709298378465;;1,1498988631917813;1,0454060957426887
2,19;;6,100506623467582;5,819680746801797;;1,1392961997739732;1,0415155173606594
2,1999999999999997;;6,123059179669369;5,841603733062254;;1,1287791261395592;1,0376536076016876
2,21;;6,145545347131582;5,8634773836386636;;1,1183471567845482;1,0338196825407915
2,22;;6,167964226594082;5,885300834111106;;1,107999804999333;1,0300130656633242
2,23;;6,190314931274613;5,907073229291254;;1,0977365829743153;1,0262330878165933
2,2399999999999998;;6,21259658697446;5,928793723349364;;1,0875570019030807;1,0224790871626859
2,25;7,453;6,234808332179438;5,950461479937911;0,583333333;1,0774605720831738;1,0187504091324813
2,26;;6,25694931815621;5,972075672311824;;1,0674468030145166;1,015046406380824
2,27;;6,279018709043943;5,993635483445286;;1,0575152034955015;1,0113664387428383
2,2800000000000002;;6,301015681941282;6,015140106145082;;1,0476652817168244;1,0077098731913603
2,29;;6,322939426988661;6,0365887431604595;;1,037896545353073;1,0040760837954679
2,3;;6,344789147445967;6,057980607289485;;1,0282085016521336;1,0004644516800825
2,31;;6,366564059765535;6,079314921481862;;1,0186006575224429;0,9968743649866219
2,32;;6,388263393660514;6,1005909189381935;;1,009072519618134;0,9933052188346848
2,33;;6,409886392168621;6,1218078432056915;;0,9996235944221034;0,9897564152847372
2,34;;6,431432311711261;6,142964948270281;;0,9902533883270556;0,986227363301785
2,35;;6,452900422148091;6,164061498645115;;0,980961407714541;0,9827174787200053
2,36;;6,474290006826991;6,18509676945546;;0,9717471590320464;0,9792261842083188
2,37;;6,495600362629517;6,206070046519983;;0,9626101488681553;0,9757529092368727
2,3800000000000003;;6,516830800011822;6,226980626428376;;0,9535498840258297;0,9722970900444207
2,39;;6,537980643041097;6,247827816615362;;0,9445658715938378;0,9688581696065682
2,4;;6,559049229427566;6,26861093543105;;0,9356576190163653;0,9654355976048666
2,41;;6,5800359105520405;6,289329312207642;;0,9268246341608505;0,96202883039673
2,42;;6,600940051489103;6,309982287322497;;0,9180664253840669;0,9586373309861527
2,4299999999999997;;6,621761031025932;6,33056921225754;;0,9093825015964936;0,9552605689952041
2,44;;6,642498241676825;6,351089449655047;;0,9007723723250022;0,9518980206362782
2,45;;6,663151089693438;6,371542373369764;;0,8922355477738965;0,9485491686850757
2,46;;6,683718995070816;6,391927368517423;;0,8837715388843295;0,9452135024542929
2,4699999999999998;;6,704201391549234;6,412243831519617;;0,8753798573921356;0,9418905177679983
2,48;;6,724597726611904;6,4324911701450755;;0,8670600158841032;0,9385797169366701
2,4899999999999998;;6,744907461478587;6,4526688035473265;;0,8588115278527232;0,9352806087328759
2,5;;6,765130071095194;6,472776162298793;;0,8506339077494336;0,931992708367567
2,5100000000000002;;6,785265044119369;6,492812688421294;;0,842526671036401;0,9287155374669694
2,52;;6,8053118829021715;6,512777835413022;;0,8344893342368568;0,925448624050045
2,53;;6,825270103465862;6,532671068271963;;0,8265214149840207;0,9221915025065007
2,54;;6,845139235477877;6,552491863515823;;0,8186224320686404;0,918943713575326
2,55;;6,864918822221029;6,572239709198449;;0,8107919054851729;0,9157048043238334
2,56;;6,8846084205600215;6,5919141049228;;0,8030293564766289;0,9124743281271783
2,5700000000000003;;6,904207600904298;6,611514561850465;;0,7953343075781178;0,9092518446483413
2,58;;6,923715947167321;6,631040602707775;;0,7877062826591065;0,9060369198185432
2,59;;6,943133056722321;6,65049176178853;;0,7801448069644255;0,9028291258180771
2,6;;6,962458540354594;6,669867584953371;;0,7726494071540441;0,8996280410575317
2,6100000000000003;;6,981692022210398;6,68916762962583;;0,7652196113416389;0,8964332501593857
2,62;;7,000833139742522;6,708391464785087;;0,7578549491319799;0,8932443439399498
2,63;;7,019881543652595;6,727538670955474;;0,750554951657158;0,890060919391637
2,64;;7,03883689783019;6,746608840192763;;0,7433191516116759;0,8868825796655374
2,65;;7,057698879288807;6,765601576067257;;0,7361470832864269;0,8837089340542772
2,6599999999999997;;7,076467178098789;6,7845164936437525;;0,7290382826015822;0,8805395979751415
2,67;;7,095141497317248;6,803353219458383;;0,7219922871384085;0,8773741929534369
2,68;;7,113721552915059;6,8221113914923945;;0,7150086361700417;0,8742123466060785
2,69;;7,1322070737010135;6,8407906591429155;;0,7080868706912294;0,8710536926253739
2,7;;7,150597801243183;6,8593906831907185;;0,7012265334470719;0,8678978707629889
2,71;;7,168893489787564;6,8779111357650615;;0,6944271689607764;0,8647445268140723
2,7199999999999998;;7,187093906174087;6,8963517003056225;;0,6876883235604481;0,8615933126015213
2,73;;7,205198829750054;6,914712071521602;;0,6810095454049324;0,8584438859603638
2,74;;7,22320805228107;6,932991955347995;;0,674390384508739;0,8552959107222458
2,75;7,375;7,241121377859556;6,951191068899137;1,333333333;0,66783039276605;0,8521490566999939
2,76;;7,258938622810896;6,969309140419523;;0,6613291239738474;0,8490029996722429
2,77;;7,276659615597305;6,987345909231975;;0,6548861338541673;0,8458574213681056
2,78;;7,294284196719482;7,0053011256832;;0,6485009800755052;0,8427120094518656
2,79;;7,311812218616115;7,02317455108678;;0,6421732222733859;0,8395664575076766
2,8000000000000003;;7,329243545561332;7,0409659576636665;;0,6359024220701183;0,8364204650242484
2,81;;7,346578053560134;7,058675128480211;;0,6296881430937511;0,8332737373795037
2,82;;7,363815630241917;7,076301857383788;;0,6235299509962461;0,8301259858251855
2,83;;7,380956174752126;7,093845948936068;;0,6174274134708866;0,8269769274714001
2,8400000000000003;;7,397999597642132;7,1113072183439945;;0,6113801002689362;0,8238262852710777
2,85;;7,414945820757388;7,128685491388507;;0,6053875832155642;0,8206737880043341
2,86;;7,4317947771239465;7,145980604351077;;0,5994494362250535;0,8175191702627163
2,87;;7,448546410833397;7,1631924039381065;;0,593565235315307;0,8143621724333171
2,88;;7,465200676926298;7,180320747203234;;0,5877345586216661;0,811202540682743
2,8899999999999997;;7,481757541274178;7,197365501467627;;0,5819569864100582;0,808040026940918
2,9000000000000004;;7,498216980460164;7,214326544238289;;0,576232101089484;0,8048743888847092
2,91;;7,514578981658298;7,23120376312444;;0,5705594872238684;0,8017053899213631
2,92;;7,5308435425116524;7,247997055752068;;0,5649387315432718;0,7985327991717286
2,93;;7,547010671009246;7,2647063296766285;;0,5593694229544962;0,7953563914532642
2,94;;7,563080385361869;7,2813315022940275;;0,5538511525510847;0,7921759472628064
2,9499999999999997;;7,579052713876886;7,297872500749886;;0,5483835136227339;0,7889912527590913
2,96;;7,594927694832056;7,314329261847181;;0,5429661016641295;0,7858020997450121
2,97;;7,610705376348441;7,330701731952288;;0,5375985143832246;0,7826082856496054
2,98;;7,626385816262487;7,346989866899506;;0,5322803517089619;0,7794096135097461
2,9899999999999998;;7,641969081997316;7,363193631894103;;0,5270112157984642;0,7762058919515467
3,0;;7,657455250433298;7,3793130014139505;;0,5217907110436958;0,7729969351714427
3,01;;7,672844407777962;7,395347959109784;;0,5166184440776155;0,7697825629169595
3,02;;7,68813664943532;7,411298497704173;;0,5114940237798236;0,7665626004671412
3,0300000000000002;;7,703332079874638;7,427164618889228;;0,5064170612817226;0,7633368786126403
3,04;;7,718430812498739;7,442946333223113;;0,5013871699711981;0,7601052336354496
3,05;;7,733432969511871;7,458643660025421;;0,49640396549683313;0,7568675072882721
3,06;;7,748338681787219;7,474256627271456;;0,49146706577166566;0,753623546773517
3,0700000000000003;;7,763148088734093;7,48978527148548;;0,4865760909765013;0,7503732047219123
3,08;;7,777861338164871;7,505229637632991;;0,4817306635627904;0,7471163391707273
3,09;;7,792478586161732;7,520589779012058;;0,47693040825508076;0,7438528135415937
3,1;;7,806999996943239;7,535865757143798;;0,47217495205305593;0,7405824966179204
3,11;;7,821425742730827;7,551057641662018;;0,4674639242331684;0,7373052625218917
3,1199999999999997;;7,835756003615233;7,566165510202096;;0,4627969563498792;0,7340209906910432
3,1300000000000003;;7,849990967422945;7,581189448289143;;0,45817368223651;0,7307295658544082
3,1399999999999997;;7,864130829582676;7,596129549225492;;0,4535937380057237;0,7274308780082284
3,15;;7,8781757929919625;7,610985913977584;;0,4490567620496321;0,7241248223912198
3,16;;7,892126067883883;7,6257586510622675;;0,4445623950395536;0,7208112994593957
3,17;;7,905981871693985;7,640447876432604;;0,44011027992541574;0,7174902148604305
3,18;;7,91974342892744;7,655053713363189;;0,435700061934822;0,7141614794075688
3,19;;7,9334109710264675;7,669576292335059;;0,4313313885717859;0,7108250090530702
3,2;;7,946984736238096;7,684015750920232;;0,42700390961514223;0,707480724861187
3,2099999999999995;;7,9604649694822704;7,69837223366591;;0,42271727711664436;0,7041285529806705
3,2199999999999998;;7,973851922220375;7,71264589197842;;0,4184711453987536;0,7007684246168013
3,2300000000000004;;7,987145852324189;7,726836884006912;;0,41426517105213184;0,6974002760029451
3,2399999999999998;;8,000347023945316;7,740945374526858;;0,4100990129328442;0,6940240483716243
3,25;8,938;8,013455707385157;7,754971534823453;0,75;0,40597233215927203;0,6906396879251057
3,26;;8,026472178965404;7,768915542574854;;0,4018847921087612;0,687247145805507
3,27;;8,039396720899147;7,782777581735414;;0,3978360584139922;0,6838463780644125
3,2800000000000002;;8,052229621162583;7,796557842418877;;0,39382579895909453;0,680437345632001
3,29;;8,064971173367407;7,810256520781609;;0,3898536838755056;0,677020014285685
3,3000000000000003;;8,07762167663387;7,8238738189058985;;0,3859193855375829;0,6735943546182586
3,3099999999999996;;8,090181435464553;7,83740994468336;;0,38202257855797594;0,6701603420055552
3,32;;8,102650759618921;7,850865111698497;;0,37816293978276316;0,6667179565736135
3,3300000000000005;;8,115029963988619;7,864239539112436;;0,37434014828636564;0,6632671831653554
