;x D1;x Harissons AD NGD;x Harissons D1 AGD;y D1;y Harissons AD NGD;y Harissons D1 AGD
3,93;;7,678177767638435;6,925951520888962;;0,5331927697939692;0,5276174934503091
3,94;;7,686354696989789;6,932087711948661;;0,5305606327589445;0,5254748724382415
3,95;;7,694448842753142;6,938161278845986;;0,5279406332029586;0,523336194726021
3,9600000000000004;;7,702460855275578;6,944172746622259;;0,525332724893931;0,5212014675586556
3,9699999999999998;;7,71039138412515;6,950122638531876;;0,52273686165733;0,5190706983680728
3,9800000000000004;;7,718241077977738;6,95601147598321;;0,5201529973778461;0,5169438947669098
3,9899999999999998;;7,726010584506722;6,9618397784813375;;0,5175810860010428;0,5148210645423844
4,0;;7,733700550275478;6,967608063572566;;0,5150210815349666;0,5127022156502357
4,01;;7,741311620632624;6,973316846790729;;0,5124729380517393;0,5105873562087464
4,02;;7,748844439610033;6,97896664160523;;0,5099366096891133;0,5084764944928359
4,03;;7,756299649823534;6,9845579593707985;;0,5074120506520017;0,5063696389282321
4,04;;7,763677892376301;6,99009130927895;;0,5048992152139806;0,504266798085716
4,05;;7,7709798067649025;6,995567198311091;;0,5023980577187619;0,5021679806754428
4,06;;7,778206030787939;7,0009861311932875;;0,4999085325816397;0,5000731955413372
4,07;;7,785357200457288;7,006348610352617;;0,4974305942909097;0,4979824516555626
4,08;;7,792433949911879;7,011655135875129;;0,4949641974092621;0,49589575811306585
4,09;;7,7994369113339905;7,016906205465347;;0,49250929657514714;0,49381312412619455
4,1000000000000005;;7,806366714868035;7,022102314407306;;0,4900658465041152;0,491734559019389
4,109999999999999;;7,813223988541772;7,027243955527103;;0,48763380199013234;0,4896600722239478
4,12;;7,820009358189957;7,032331619156912;;0,48521311790686716;0,48758967327286434
4,130000000000001;;7,826723447380343;7,037365793100459;;0,4828037492089575;0,48552337179574
4,14;;7,833366877342046;7,042346962599925;;0,4804056509332489;0,48346117751376655
4,15;;7,839940266896207;7,047275610304235;;0,478018778200008;0,4814031002347806
4,16;;7,846444232388923;7,052152216238737;;0,4756430862141164;0,4793491498483933
4,17;;7,85287938762643;7,056977257776218;;0,4732785302662359;0,4772993363211871
4,18;;7,859246343812473;7,061751209609248;;0,4709250657339533;0,47525366969198674
4,19;;7,865545709487853;7,066474543723813;;0,4685826480829002;0,47321216006719874
4,2;;7,8717780904721;7,071147729374227;;0,466251232867853;0,4711748176162239
4,21;;7,877944089807244;7,075771233059283;;0,4639307757338058;0,4691416525669357
4,22;;7,884044307703647;7,080345518499633;;0,46162123241702574;0,46711267520123223
