0,0;1,5;1,5;1,5;2,5;2,5;2,5
0,01;;1,4986923169973374;1,5154204834174;;2,4954530548735865;2,4940140622413183
0,02;;1,497436804090302;1,5309317653121615;;2,4909118230413148;2,4880423483862586
0,03;;1,496233266792858;1,546533556716255;;2,486376406158117;2,482084824260964
0,04;;1,4950815151114434;1,5622255581668856;;2,4818469047343505;2,4761414557781656
0,05;;1,4939813635182149;1,5780074596947682;;2,4773234181505237;2,4702122089370127
0,06;;1,4929326309245485;1,5938789408141174;;2,472806044671896;2,464297049822903
0,06999999999999999;;1,4919351406548056;1,6098396705143525;;2,4682948814629584;2,458395944607313
0,08;;1,4909887204203627;1,6258893072535254;;2,463790024601797;2,4525088595476294
0,09;;1,4900932022939082;1,642027498953476;;2,4592915690943293;2,446635760986976
0,1;;1,4892484226840097;1,6582538829967195;;2,454799608888425;2,440776615354046
0,11;;1,4884542223099535;1,6745680862250707;;2,450314236887909;2,4349313891629296
0,12;;1,4877104461768555;1,6909697249400069;;2,445835544966442;2,4291000490129444
0,13;;1,4870169435510505;1,707458404904775;;2,441363623981287;2,4232825615884623
0,13999999999999999;;1,4863735679357561;1,7240337213482455;;2,4368985637869587;2,4174788936587404
0,15;;1,485780177047015;1,7406952589705142;;2,432440453248752;2,4116890120777468
0,16;;1,4852366327899174;1,7574425919502539;;2,427989380256165;2,4059128837839907
0,16999999999999998;;1,4847428012351027;1,7742752839538216;;2,4235454317361955;2,4001504758003493
0,18;;1,4842985525955432;1,7911928881461174;;2,419108693666532;2,3944017552338943
0,19;;1,4839037612036088;1,8081949472031982;;2,4146792510886286;2,3886666892757207
0,2;;1,483558305488414;1,8252809933266465;;2,4102571881206694;2,382945245200772
0,21;;1,4832620679534478;1,8424505482596958;;2,4058425879704184;2,3772373903676685
0,22;;1,4830149351544863;1,859703123305108;;2,4014355329479615;2,3715430922185323
0,22999999999999998;;1,4828167976777882;1,877038219344808;;2,397036104478339;2,365862318278813
0,24;;1,4826675501185729;1,8944553268612678;;2,392644383114066;2,3601950361571147
0,25;1,167;1,482567091059782;1,911953925960643;1,666666667;2,3882604485475505;2,35454121354502
0,26;;1,4825153230511223;1,9295334863976592;;2,3838843796233977;2,348900818216916
0,27;;1,4825121525883915;1,9471934676022427;;2,379516254350614;2,343273818029817
0,27999999999999997;;1,4825574900930842;1,9649333187078963;;2,375156149914703;2,3376601809231916
0,29;;1,482651249892281;1,9827524785818156;;2,3708041426896553;2,332059874918785
0,3;;1,482793350198814;2,0006503758567398;;2,3664603082498417;2,326472868120442
0,31;;1,4829837130917143;2,018626428964537;;2,362124721381795;2,3208991287139322
0,32;;1,483222264496937;2,0366800461715155;;2,357797456095896;2,3153386249667722
0,33;;1,4835089341683616;2,054810625615461;;2,353478585637959;2,3097913252280478
0,33999999999999997;;1,48384365566907;2,073017555344388;;2,3491681825007142;2,3042571979282362
0,35000000000000003;;1,4842263663528978;2,0913002133570044;;2,344866318435195;2,2987362115790284
0,36;;1,4846570073462597;2,1096579676448837;;2,3405730644620255;2,2932283347731515
0,37;;1,4851355235302448;2,128090176236331;;2,3362884908826107;2,287733536184188
0,38;;1,4856618635229843;2,1465961872419483;;2,332012667290234;2,282251784566398
0,38999999999999996;;1,4862359796622853;2,1651753389018804;;2,327745662581057;2,2767830487545404
0,4;;1,4868578279885316;2,183826959634737;;2,3234875449650247;2,271327297663692
0,41000000000000003;;1,4875273682278503;2,202550368088188;;2,319238381976684;2,265884500289066
0,42;;1,4882445637755404;2,221344873191216;;2,3149982404859006;2,260454625705834
0,43;;1,489009381679762;2,2402097742080223;;2,3107671867084942;2,2550376430689445
0,44;;1,4898217926254846;2,259144360793574;;2,3065452862167777;2,24963352161294
0,44999999999999996;;1,4906817709186915;2,2781479130507862;;2,3023326039500103;2,2442422306517775
0,45999999999999996;;1,4915892944708384;2,297219701589324;;2,298129204224762;2,2388637395786444
0,47000000000000003;;1,4925443447835651;2,316358987586022;;2,293935150745192;2,2334980178657777
0,48;;1,493546906933655;2,3355650228468985;;2,289750506613239;2,228145035064281
0,49;;1,494596969558244;2,354837049870768;;2,2855753343387284;2,22280476080394
0,5;;1,4956945248402704;2,3741743019144277;;2,281409695849395;2,217477164793041
0,51;;1,496839568494171;2,3935760030594144;;2,277253652500823;2,2121622168181863
0,52;;1,4980320997518135;2,413041368280316;;2,2731072650863036;2,2068598867441094
0,53;;1,499272121348666;2,432569603514625;;2,26897059384661;2,201570144513491
0,54;;1,5005596395102019;2,4521599057341237;;2,264843698479697;2,1962929601467747
0,5499999999999999;;1,5018946639385333;2,4718114630177848;;2,260726638150317;2,1910283037419798
0,5599999999999999;;1,5032772077992747;2,4915234546261775;;2,2566194714995578;2,185776145474518
0,5700000000000001;;1,5047072877086287;2,5112950510773624;;2,252522256654309;2,180536455597005
0,58;;1,5061849237206975;2,531125414224257;;2,248435051236644;2,1753092044390767
0,59;;1,5077101393150096;2,551013697333474;;2,244357912373134;2,170094362407201
0,6;;1,5092829613842644;2,570959045165594;;2,240290896704084;2,1648918999844886
0,61;;1,5109034202222875;2,5909605940568734;;2,236234060392697;2,1597017877305116
0,62;;1,5125715495121972;2,61101747200237;;2,2321874591341646;2,1545239962811094
0,63;;1,514287386314774;2,631128798740467;;2,228151148164688;2,149358496348204
0,64;;1,5160509710570356;2,6512936858387812;;2,224125182270428;2,144205258719611
0,65;;1,5178623475210065;2,6715112367814378;;2,2201096157963853;2,1390642542588503
0,66;;1,5197215628326872;2,6917805470576988;;2,2161045026552126;2,1339354539049564
0,67;;1,5216286674512127;2,712100704251923;;2,21210989633596;2,1288188286722907
0,6799999999999999;;1,5235837151581988;2,7324707881348442;;2,2081258499127534;2,1237143496503506
0,69;;1,5255867630472735;2,752889870756153;;2,204152416053406;2,118621988003579
0,7000000000000001;;1,5276378715137895;2,77335701653835;;2,200189647027968;2,1135417149711753
0,7100000000000001;;1,5297371042447114;2,793871282371876;;2,19623759471721;2,108473501866902
0,72;;1,5318845282086777;2,81443171771148;;2,192296310621046;2,1034173200788966
0,73;;1,53408021364623;2,835037364673817;;2,1883658458668913;2,098373141069478
0,74;;1,536324234060208;2,8556872581362547;;2,1844462512179645;2,0933409363749558
0,75;2,547;1,5386166662063054;2,8763804258368677;2,0;2,180537577081523;2,088320677605438
0,76;;1,5409575900837817;2,8971158884756085;;2,176639873517047;2,0833123364446386
0,77;;1,5433470889263265;2,9178926598166224;;2,172753190244358;2,078315884649686
0,7799999999999999;;1,5457852491930724;2,938709746791698;;2,168877576651687;2,073331294050927
0,79;;1,5482721605597514;2,9595661496048318;;2,16501308180368;2,0683585365517376
0,8;;1,550807915909991;2,9804608618378765;;2,161159754449352;2,0633975841283263
0,8099999999999999;;1,5533926113267453;3,0013928705572708;;2,157317643029986;2,058448408829542
0,8200000000000001;;1,5560263460838561;3,022361156421815;;2,153486795686979;2,0535109827766806
0,83;;1,5587092226377415;3,0433646937914753;;2,1496672602696307;2,0485852781632876
0,84;;1,5614413466192034;3,064402450837203;;2,145859084342888;2,043671267254967
0,8500000000000001;;1,5642228268253542;3,0854733896517397;;2,1420623151950307;2,0387689223891843
0,86;;1,5670537752116538;3,1065764663613864;;2,138276999845315;2,033878215975072
0,8699999999999999;;1,5699343068840548;3,1277106312387275;;2,1345031850515577;2,0289991204932347
0,88;;1,5728645400912484;3,148874828816271;;2,130740917317684;2,024131608495553
0,89;;1,5758445962170098;3,170067998000994;;2,1269902429012175;2,0192756526049873
0,8999999999999999;;1,578874599772633;3,191289072189772;;2,1232512078207297;2,014431225515383
0,91;;1,5819546783894558;3,2125369793856664;;2,119523857863241;2,0095982999912727
0,9199999999999999;;1,5850849628114645;3,2338106423150452;;2,115808238591578;2,0047768488676807
0,9299999999999999;;1,588265586887976;3,255108978545525;;2,112104395351683;1,9999668450499262
0,9400000000000001;;1,5914966875663927;3,2764309006046966;;2,1084123732798896;1,995168261513426
0,95;;1,5947784048850215;3,2977753160996324;;2,1047322173101435;1,990381071303498
0,96;;1,5981108819659544;3,3191411278371294;;2,1010639721811906;1,985605247535163
0,97;;1,6014942650080042;3,340527233944684;;2,0974076824437216;1,9808407633929483
0,98;;1,6049287032796902;3,361932527992165;;2,093763392467475;1,976087592130689
0,9900000000000001;;1,6084143491122669;3,3833558991141706;;2,0901311464483037;1,9713457070713312
1,0;;1,611951357892791;3,4047962321330325;;2,0865109884152004;1,9666150816067327
1,01;;1,615539888057222;3,426252407682462;;2,0829029622372883;1,9618956891974662
1,02;;1,6191801010835463;3,447723302331799;;2,0793071116307726;1,9571875033726203
1,03;;1,6228721614849244;3,4692077887108517;;2,075723480165858;1,952490497729601
1,04;;1,6266162368028518;3,4907047356352967;;2,072152111273628;1,9478046459339335
1,05;;1,630412497600327;3,512213008232619;;2,0685930482528945;1,9431299217190632
