0;629090,4688670915;629090,4688670915;643212,6534230385;643212,6534230385;418914,13598880114;418914,13598880114;426059,3921196254;426059,3921196254
1;189,09188513593094;626265,9494865071;45,83295772503065;640259,4604336715;330,57115351409135;416950,6310964165;271,2532915805987;424030,49187208794
2;189,08607912598032;623461,4735885236;45,83267737179716;637323,7062520338;330,12714857847067;414998,9549105586;270,969054745979;422013,77322880423
3;189,08027580528784;620676,8534431111;45,83239707566141;634405,2941392331;329,6845842962288;413058,99312820693;270,6855752600989;420009,1478904947
4;189,07447517203084;617911,901073111;45,83211683661534;631504,1272091229;329,24345346745923;411130,63278009545;270,4028500381949;418016,52892630885
5;189,0686772243835;615166,4282597231;45,83183665465062;628620,1084460946;328,80374894090676;409213,7622370394;270,1208760124806;416035,830760796
6;189,06288196052512;612440,2465490013;45,8315565297592;625753,1407226718;328,3654636136308;407308,2712164027;269,8396501320883;414066,96916068654
7;189,0570893786359;609733,1672592254;45,83127646193283;622903,1268168995;327,92859043041113;405414,05078861734;269,5591693627565;412109,861221426
8;189,05129947689687;607045,00148926;45,83099645116332;620069,9694295236;327,4931223836187;403530,9933838142;269,2794306868273;410164,4253535113
9;189,04551225349041;604375,5601277811;45,83071649744249;617253,5712009483;327,0590525125832;401658,9927985162;269,0004311031895;408230,58126855694
10;189,03972770660198;601724,6538634609;45,83043660076219;614453,8347279641;326,6263739032706;399797,94420236966;268,72216762712344;406308,2499651313
11;189,03394583441747;599092,0931960569;45,83015676111417;611670,6625802207;326,19507968796546;397947,74414494686;268,44463729008237;404397,35371433065
12;189,02816663512516;596477,6884483976;45,829876978490276;608903,957316487;325,76516304467026;396108,29056256346;268,16783713973234;402497,81604507565
13;189,02239010691457;593878,2609664408;45,82959725288233;606153,6215006048;325,33661719696937;394279,4827851163;267,89176423976124;400609,5617291539
14;189,0166162479771;591295,1312792716;45,82931758428218;603419,5577172462;324,9094354135372;392461,2215429224;267,61641566981444;398732,5167659447
15;189,01084505650533;588725,1830366917;45,82903797268157;600701,668587357;324,4836110077088;390653,4089735518;267,3417885253305;396866,608366884
16;189,00507653069369;586171,277391782;45,828758418072276;597999,8567833586;324,05913733715795;388855,9486286246;267,06787991747086;395011,7649396062
17;188,99931066873856;583631,9675556086;45,828478920446265;595314,0250440625;323,6360078035779;387068,7454805743;266,79468697302354;393167,9160717731
18;188,99354746883805;581106,8877036978;45,828199479795266;592644,0761893252;323,21421585226335;385291,70592934825;266,5222068342476;391334,99251460505
19;188,98778692919106;578597,738474102;45,82792009611108;589989,9131344163;322,7937549716711;383524,73780902504;266,25043665879673;389512,9261660552
20;188,98202904799868;576101,0717062491;45,827640769385575;587351,4389041017;322,3746186931589;381767,7503943498;265,9793736196339;387701,6500536823
21;188,97627382346278;573619,8702741113;45,82736149961049;584728,5566464491;321,9568005906535;380020,65440715075;265,709014904894;385901,09831715806
22;188,97052125378838;571152,9760500521;45,82708228677767;582121,1696463523;321,540294280294;378283,36202262;265,4393577177992;384111,20619043417
23;188,96477133718173;568699,562825585;45,826803130878936;579529,181338776;321,12509341992984;376555,7868754606;265,1703992766408;382331,90998356446
24;188,95902407184852;566261,7623902404;45,826524031906125;576952,4953216955;320,7111917089348;374837,8440658395;264,90213681442293;380563,14706414763
25;188,95327945599936;563835,7426263747;45,82624498985099;574391,0153687717;320,2985828877696;373129,4501651687;264,6345675790678;378804,85583842493
26;188,9475374878452;561424,6359058991;45,82596600470542;571844,6454417297;319,88726073778076;371430,52322166867;264,36768883311964;377056,9757319883
27;188,9417981655968;559027,5928849684;45,825687076461115;569313,2897024555;319,47721908073675;369740,982765687;264,1014978536926;375319,4471701239
28;188,93606148746954;556643,2818591449;45,82540820510999;566796,8525248043;319,06845177852813;368060,74981477583;263,83599193249114;373592,2115577723
29;188,93032745167739;554274,3110628317;45,82512939064384;564295,238506137;318,6609527328773;366389,74687847466;263,5711683754694;371875,21125910047
30;188,92459605643828;551916,4180317393;45,82485063305448;561808,3524785545;318,2547158849369;364727,89796279557;263,30702450295905;370168,3895766853
31;188,91886729997057;549572,9094634065;45,82457193233366;559336,0995198686;317,84973521498716;363075,12857437384;263,04355764950543;368471,6907303197
32;188,9131411804952;547243,2623584326;45,824293288473335;556878,3849642837;317,4460047422105;361431,3657242637;262,7807651636793;366785,05983540515
33;188,90741769623358;544925,5997548661;45,824014701465124;554435,1144128016;317,0435185243349;359796,5379313574;262,51864440809953;365108,4428809736
34;188,90169684540896;542622,0110095277;45,82373617130101;552006,1937433557;316,64227065719206;358170,5752253893;262,25719275931664;363441,7867072832
35;188,8959786262464;540330,8681654736;45,82345769797269;549591,5291206614;316,24225527462175;356553,40914950735;261,9964076076907;361785,0389830563
36;188,890263036973;538052,5684205494;45,823179281471994;547191,0270058039;315,8434665479258;354944,972762373;261,7362863573093;360138,1481822851
37;188,88455007581697;535787,9656296934;45,82290092179081;544804,5941655522;315,4458986858364;353345,2006397822;261,47682642591496;358501,0635606743
38;188,8788397410073;533534,6027463959;45,82262261892085;542432,1376814098;315,049545934014;351754,028875748;261,2180252448045;356873,7351316654
39;188,8731320307752;531294,8207596567;45,82234437285399;540073,564958388;314,65440257474853;350171,39508304285;260,9598802586922;355256,11364209646
40;188,86742694335453;529067,3837964615;45,82206618358204;537728,7837335443;314,26046292684845;348597,2383931415;260,7023889257299;353648,15054744825
41;188,8617244769789;526852,0053958545;45,821788051096796;535397,7020842292;313,86772134506117;347031,49945556914;260,4455487173181;352049,7979867365
42;188,8560246298857;524650,1938766439;45,82150997539007;533080,2284361048;313,47617222007676;345474,1204365861;260,18935711801197;350461,00875700923
43;188,8503274003116;522458,8818290479;45,821231956453644;530776,27157089;313,08580997812015;343925,04501720186;259,93381162555346;348881,7362874734
44;188,84463278649585;520280,67848179286;45,82095399427938;528485,7406338799;312,696629080604;342384,218390471;259,67890975066854;347311,9346132704
45;188,8389407866798;518114,7503128049;45,820676088859095;526208,5451411863;312,3086240238794;340851,58725805406;259,42464901702675;345751,5583488858
46;188,83325139910616;515960,10255425476;45,82039824018458;523944,5949867601;311,9217893390242;339327,0998259856;259,1710269611632;344200,5626612137
47;188,8275646220179;513818,92298814683;45,82012044824763;521693,80044916936;311,53611959152795;337810,7057996423;258,91804113237697;342658,9032422873
48;188,82188045366132;511687,5077524229;45,81984271304005;519456,0721981283;311,151609381019;336302,3563778529;258,6656890926538;341126,5362816822
49;188,81619889228259;509568,7487672974;45,81956503455376;517231,3213008096;310,7682533410305;334802,0042461353;258,41396841655165;339603,41843859816
50;188,81051993613147;507462,22328987304;45,81928741278043;515019,45922790427;310,3860461385604;333309,6035690079;258,1628766912155;338089,5068136566
51;188,80484358345834;505366,2074636429;45,81900984771191;512820,39785948594;310,00498247411014;331825,1099813629;257,91241151614753;336584,75892040035
52;188,79916983251405;503282,58144662663;45,8187323393401;510634,04949061613;309,6250570811508;330348,4805788318;257,66257050331666;335089,1326565165
53;188,79349868155282;501210,00742999103;45,818454887656635;508460,32683675695;309,2462647259409;328879,67390715564;257,41335127688694;333602,5862748143
54;188,78783012882943;499148,6477527448;45,818177492653426;506299,14303895354;308,86860020735793;327418,6499504727;257,16475147324076;332125,07835397124
55;188,7821641725997;497099,50543860457;45,817900154322324;504150,41166880593;308,49205835659455;325965,37011853105;256,916768740947;330656,5677690411
56;188,77650081112145;495060,11031322443;45,817622872655086;502014,0467332349;308,11663403681274;324519,7972327746;256,6694007405043;329197,01366178086
57;188,77084004265538;493032,68227871327;45,81734564764356;499889,9626790308;307,74232214304254;323081,895511263;256,42264514442815;327746,3754107947
58;188,76518186546159;491016,3416753539;45,81706847927957;497778,0743972173;307,3691176017616;321651,63055239647;256,1764996371834;326304,6126015283
59;188,75952627780376;489010,42111576215;45,81679136755487;495678,2972271954;306,9970153709056;320228,9693174237;255,93096191495536;324871,6849961185
60;188,75387327794473;487016,7248463562;45,81651431246126;493590,5469607104;306,62601043928737;318813,8801116789;255,68602968567197;323447,55250315985
61;188,74822286415238;485032,02240737254;45,81623731399058;491514,7398456115;306,25609782672274;317406,3325645385;255,4417006690184;322032,17514737305
62;188,74257503469252;483058,8816932839;45,81596037213469;489450,79258942994;305,8872725834587;316006,29760804115;255,19797259618343;320625,5130392377
63;188,73692978783362;481096,88418132014;45,815683486885405;487398,6223627708;305,51952979014715;314613,74745417165;254,95484320988157;319227,5263445909
64;188,73128712184703;479144,52329733095;45,81540665823444;485358,1468025175;305,15286455755825;313228,65557074675;254,7123102642643;317838,17525423935
65;188,72564703500316;477203,4850422618;45,8151298861736;483329,28401487076;304,78727202629045;311850,9966559106;254,47037152486777;316457,4199536261
66;188,7200095255775;475272,5558546199;45,81485317069475;481311,952578195;304,422747366673;310480,74661117373;254,2290247685185;315085,2205925482
67;188,714374591844;473351,87016169017;45,81457651178975;479306,07154570386;304,05928577832134;309117,8825130103;253,9882677832531;313721,5372549994
68;188,7087422320798;471442,4016637961;45,814299909450355;477311,560447974;303,6968824901672;307762,38258296344;253,74809836823457;312366,32992915594
69;188,7031124445616;469541,7978736474;45,8140233636684;475328,33929529134;303,3355327600139;306414,2261562406;253,50851433376934;311019,55847754533
70;188,6974852275711;467652,1375163524;45,81374687443565;473356,32857984345;302,97523187451645;305073,39364879945;253,2695135011036;309681,1826074346
71;188,6918605793882;465772,70437718084;45,813470441743924;471395,4492777401;302,61597514876905;303739,86652287253;253,03109370247768;308351,16184148536
72;188,6862384982951;463902,7160122466;45,81319406558504;469445,62285089;302,2577579262391;302413,62725095515;252,7932527809967;307029,4554887092
73;188,68061898257648;462044,0350979163;45,81291774595082;467506,7712487218;301,9005755784191;301094,65927821357;252,5559885905106;305716,0226157795
74;188,67500203051856;460193,45900606207;45,8126414828331;465578,8169097512;301,544423504743;299782,94698330306;252,31929899570247;304410,8220187239
75;188,6693876404071;458353,4624355166;45,812365276223645;463661,6827630072;301,18929713226635;298478,47563762363;252,0831818718489;303113,81219507096
76;188,6637758105324;456523,82517145976;45,812089126114245;461755,2922293152;300,83519191550084;297181,23136296106;251,84763510483089;301824,95131647075
77;188,6581665391839;454702,84749644605;45,81181303249674;459859,5692224444;300,4821033362881;295891,2010875515;251,61265659106274;300544,19720185956
78;188,65255982465368;452892,23436980083;45,81153699536295;457974,4381500995;300,1300269034381;294608,37250053725;251,378244237448;299271,5072912132
79;188,6469556652349;451091,0739025068;45,81126101470466;456099,8239148115;299,7789581525754;293332,73400485894;251,14439596127178;298006,83861992863
80;188,64135405922266;449299,0960024288;45,810985090513704;454235,6519146689;299,42889264612097;292064,2746685465;250,91110969019473;296750,1477939163
81;188,63575500491262;447517,62175483216;45,81070922278193;452381,8480439382;299,07982597273076;290802,9841744628;250,67838336208615;295501,39096542244
82;188,63015850060347;445744,0358288261;45,81043341150108;450538,3386935452;298,7317537474382;289548,852768496;250,44621492507994;294260,5238096671
83;188,62456454459382;443980,4736277364;45,81015765666297;448705,0507514559;298,3846716112509;288301,8712062161;250,2146023373984;293027,5015023441
84;188,61897313518563;442226,54622838367;45,80988195825943;446881,9116029214;298,03857523106296;287062,03069803916;249,98354356737914;291802,27869803656
85;188,6133842706789;440481,0076305066;45,809606316282256;445068,8491306071;297,6934602994319;285829,3228529108;249,75303659338383;290584,80950961896
86;188,6077979493793;438745,2912081468;45,80933073072329;443265,7917146251;297,3493225343401;284603,7396205558;249,52307940373225;289375,04748870566
87;188,60221416959186;437018,37914100353;45,80905520157429;441472,66823243577;297,00615767907135;283385,2732323283;249,29366999662827;288172,94560720527
88;188,59663292962378;435300,3269387464;45,80877972882716;439689,4080586574;296,6639615019484;282173,91614069784;249,06480638008773;286978,45624005195
89;188,591054227783;433592,1004091355;45,80850431247354;437915,94106476376;296,32272979629704;280969,66095744347;248,83648657189096;285791,5311491662
90;188,5854780623788;431891,4844210468;45,808228952505374;436152,19761867943;295,9824583800996;279772,50039056956;248,60870859960792;284612,1214687403
91;188,57990443172298;430200,37118305394;45,80795364891444;434398,108584286;295,64314309582534;278582,4271800612;248,38147050036835;283440,1776918855
92;188,57433333412934;428518,2872945028;45,80767840169255;432653,6053208063;295,3047798103491;277399,43403248576;248,15477032097667;282275,64965873136
93;188,56876476791106;426844,2650557248;45,80740321083154;430918,61968213465;294,96736441471313;276223,5135545439;247,92860611768234;281118,4865460544
94;188,5631987313834;425179,55647551164;45,80712807632312;429193,0840160311;294,6308928239463;275054,6581856539;247,70297595629881;279968,6368584722
95;188,55763522286455;423523,1164675485;45,80685299815917;427476,9311632639;294,29536097690783;273892,86012962175;247,47787791199215;278826,04842134035
96;188,5520742406743;421875,16199922987;45,8065779763315;425770,09445663734;293,96076483605356;272738,1112855143;247,25331006932333;277689,1431248706
97;188,54651578313116;420236,4675006862;45,80630301083188;424072,50771995995;293,6271003873765;271590,40317781904;247,02927052213857;276558,4398723318
98;188,54095984855698;418605,05326782685;45,80602810165221;422384,10526690574;293,2943636400768;270449,72688599105;246,8057573735125;275434,14998480945
99;188,53540643527626;416982,6531157006;45,80575324878423;420704,82189982006;292,96255062653734;269316,07297350594;246,58276873575662;274315,1015910272
100;188,529855541612;415368,78293774475;45,8054784522197;419034,59290843224;292,63165740213947;268189,4314165146;246,36030273028;273202,13013384707
101;188,5243071658925;413762,59926685214;45,80520371195051;417373,66522570216;292,30168004495783;267069,79153224954;246,13835748755923;272095,18834177084
102;188,51876130644362;412165,2521557768;45,804929027968456;415720,48154628824;291,9726146557722;265957,1419072872;245,9169311470926;270994,2394084125
103;188,5132179615956;410575,7379278089;45,804654400265285;414076,1743211708;291,644457357763;264851,470325799;245,69602185740345;269898,65025409946
104;188,50767712967814;408994,2912662993;45,804379828832914;412440,84003374825;291,31720429646185;263752,76369797724;245,47562777586236;268808,96985517803
