0;0,75;5
0,25;0,75;5,833333333
0,75;1,516;2,333333333
1,25;2,031;2,166666667
1,75;3,344;1,333333333
2,25;4,297;0,571428571
2,75;4,922;0,416666667
3,25;8,938;0,25
3,75;7,906;0,166666667
4,25;13;0,166666667
4,75;7,688;0,25
5,25;4,375;0,083333333
5,75;3,234;0,025
6,25;2,438;0
