0;1,5;5
0,25;2,15;4,166666667
0,75;2,578;2,666666667
1,25;3,172;1,833333333
1,75;3,828;1,333333333
2,25;7,453;0,583333333
2,75;7,375;1,333333333
3,25;8,938;0,75
3,75;11,375;0,333333333
4,25;14,688;0,25
4,75;7,188;0,25
5,25;10,063;0
5,75;7,063;0
6,25;6,938;0
