;EP D0 NGD;EP D0 AGD;EP D1 NGD;EP D1 AGD;EP D2 NGD;EP D2 AGD;EP D3 NGD;EP D3 AGD
37;0,28889136237278784;0,2888908138823851;0,4621941512470514;0,46219408285968994;0,7260645467009921;0,726061929157197;0,6524063079772242;0,6524057931709218
38;0,288891155559683;0,2888908138823852;0,4621941237277069;0,46219408285968994;0,7260638347267633;0,726061929157197;0,6524061500735411;0,6524057931709218
39;0,28889102753619245;0,2888908138823851;0,4621941076003875;0,46219408285968994;0,7260633175532946;0,7260619291571971;0,6524060412082793;0,6524057931709218
40;0,28889094808346566;0,2888908138823852;0,462194098063348;0,46219408285968994;0,7260629415663123;0,7260619291571969;0,6524059659903182;0,6524057931709218
41;0,28889089862715356;0,2888908138823851;0,46219409236150183;0,46219408285968994;0,7260626680210578;0,726061929157197;0,6524059139121992;0,6524057931709218
42;0,28889086773411676;0,2888908138823852;0,46219408890808183;0,46219408285968994;0,726062468871223;0,726061929157197;0,6524058777803114;0,6524057931709218
43;0,2888908483561113;0,2888908138823851;0,46219408678484003;0,46219408285968994;0,7260623237885276;0,7260619291571971;0,6524058526580147;0,6524057931709218
44;0,2888908361407441;0,2888908138823852;0,4621940854572162;0,46219408285968994;0,7260622180239726;0,7260619291571969;0,6524058351505503;0,6524057931709218
45;0,2888908283952359;0,2888908138823851;0,46219408461169803;0,46219408285968994;0,7260621408680439;0,726061929157197;0,6524058229192323;0,6524057931709218
46;0,28889082344994815;0,2888908138823852;0,4621940840627342;0,46219408285968994;0,7260620845393665;0,726061929157197;0,6524058143502629;0,6524057931709218
47;0,28889082026698854;0,2888908138823851;0,4621940836992925;0,46219408285968994;0,7260620433810587;0,7260619291571971;0,6524058083283295;0,6524057931709218
48;0,28889081819922974;0,2888908138823852;0,4621940834540614;0,46219408285968994;0,7260620132787555;0,7260619291571969;0,6524058040814653;0,6524057931709218
49;0,28889081684174034;0,2888908138823851;0,4621940832856158;0,46219408285968994;0,7260619912386937;0,726061929157197;0,6524058010745336;0,6524057931709218
50;0,288890815940056;0,2888908138823852;0,4621940831680277;0,46219408285968994;0,7260619750815841;0,726061929157197;0,652405798935977;0,6524057931709218
51;0,2888908153334537;0,2888908138823851;0,46219408308476856;0,46219408285968994;0,7260619632203476;0,7260619291571971;0,6524057974073665;0,6524057931709218
52;0,28889081491980406;0,2888908138823852;0,46219408302509674;0,46219408285968994;0,7260619544986575;0,7260619291571969;0,6524057963086128;0,6524057931709218
53;0,28889081463374866;0,2888908138823851;0,4621940829818953;0,46219408285968994;0,7260619480736124;0,726061929157197;0,6524057955139492;0,6524057931709218
54;0,2888908144331136;0,2888908138823852;0,46219408295035735;0,46219408285968994;0,7260619433304386;0,726061929157197;0,6524057949353316;0,6524057931709218
55;0,2888908142904255;0,2888908138823851;0,4621940829271803;0,46219408285968994;0,7260619398204656;0,7260619291571971;0,6524057945109506;0,6524057931709218
56;0,28889081418759466;0,2888908138823852;0,46219408291005676;0,46219408285968994;0,7260619372160129;0,7260619291571969;0,6524057941972783;0,6524057931709218
57;0,2888908141125676;0,2888908138823851;0,4621940828973528;0,46219408285968994;0,7260619352775649;0,726061929157197;0,6524057939635488;0,6524057931709218
58;0,28889081405720907;0,2888908138823852;0,46219408288789676;0,46219408285968994;0,7260619338298823;0,726061929157197;0,652405793787926;0,6524057931709218
59;0,28889081401595307;0,2888908138823851;0,46219408288084013;0,46219408285968994;0,7260619327446118;0,7260619291571971;0,6524057936548399;0,6524057931709218
60;0,28889081398493766;0,2888908138823852;0,4621940828755636;0,46219408285968994;0,7260619319276226;0,7260619291571969;0,6524057935531309;0,6524057931709218
61;0,28889081396144595;0,2888908138823851;0,4621940828716121;0,46219408285968994;0,7260619313097811;0,726061929157197;0,6524057934747522;0,6524057931709218
62;0,28889081394353944;0,2888908138823852;0,4621940828686496;0,46219408285968994;0,7260619308402273;0,726061929157197;0,6524057934138653;0,6524057931709218
63;0,2888908139298181;0,2888908138823851;0,4621940828664262;0,46219408285968994;0,7260619304814732;0,7260619291571971;0,6524057933662045;0,6524057931709218
64;0,2888908139192569;0,2888908138823852;0,4621940828647565;0,46219408285968994;0,7260619302058269;0,7260619291571969;0,6524057933286287;0,6524057931709218
65;0,2888908139110992;0,2888908138823851;0,46219408286350167;0,46219408285968994;0,726061929992781;0,726061929157197;0,6524057932988082;0,6524057931709218
66;0,2888908139047787;0,2888908138823852;0,4621940828625582;0,46219408285968994;0,7260619298271073;0,726061929157197;0,6524057932749994;0,6524057931709218
67;0,2888908138998703;0,2888908138823851;0,46219408286184877;0,46219408285968994;0,7260619296974612;0,7260619291571971;0,6524057932558874;0,6524057931709218
68;0,28889081389605076;0,2888908138823852;0,46219408286131525;0,46219408285968994;0,7260619295953619;0,7260619291571969;0,6524057932404712;0,6524057931709218
69;0,2888908138930738;0,2888908138823851;0,4621940828609135;0,46219408285968994;0,7260619295144447;0,726061929157197;0,6524057932279831;0,6524057931709218
70;0,28889081389075083;0,2888908138823852;0,46219408286061114;0,46219408285968994;0,7260619294499124;0,726061929157197;0,6524057932178297;0,6524057931709218
71;0,288890813888936;0,2888908138823851;0,46219408286038377;0,46219408285968994;0,7260619293981332;0,7260619291571971;0,6524057932095471;0,6524057931709218
72;0,2888908138875171;0,2888908138823852;0,4621940828602125;0,46219408285968994;0,7260619293563415;0,7260619291571969;0,6524057932027718;0,6524057931709218
73;0,28889081388640686;0,2888908138823851;0,4621940828600836;0,46219408285968994;0,7260619293224225;0,726061929157197;0,6524057931972165;0,6524057931709218
74;0,28889081388553783;0,2888908138823852;0,46219408285998637;0,46219408285968994;0,7260619292947482;0,726061929157197;0,6524057931926521;0,6524057931709218
75;0,288890813884857;0,2888908138823851;0,4621940828599133;0,46219408285968994;0,7260619292720584;0,7260619291571971;0,6524057931888952;0,6524057931709218
76;0,28889081388432364;0,2888908138823852;0,4621940828598582;0,46219408285968994;0,7260619292533713;0,7260619291571969;0,6524057931857984;0,6524057931709218
77;0,2888908138839056;0,2888908138823851;0,46219408285981667;0,46219408285968994;0,7260619292379172;0,726061929157197;0,6524057931832425;0,6524057931709218
78;0,2888908138835781;0,2888908138823852;0,4621940828597856;0,46219408285968994;0,7260619292250888;0,726061929157197;0,652405793181131;0,6524057931709218
79;0,28889081388332116;0,2888908138823851;0,46219408285976193;0,46219408285968994;0,7260619292144048;0,7260619291571971;0,6524057931793846;0,6524057931709218
80;0,28889081388311943;0,2888908138823852;0,46219408285974417;0,46219408285968994;0,7260619292054794;0,7260619291571969;0,6524057931779398;0,6524057931709218
81;0,28889081388296145;0,2888908138823851;0,46219408285973074;0,46219408285968994;0,7260619291980037;0,726061929157197;0,6524057931767434;0,6524057931709218
82;0,28889081388283744;0,2888908138823852;0,4621940828597206;0,46219408285968994;0,7260619291917274;0,726061929157197;0,6524057931757518;0,6524057931709218
83;0,2888908138827402;0,2888908138823851;0,46219408285971314;0,46219408285968994;0,7260619291864472;0,7260619291571971;0,6524057931749301;0,6524057931709218
84;0,2888908138826638;0,2888908138823852;0,46219408285970737;0,46219408285968994;0,7260619291819967;0,7260619291571969;0,6524057931742487;0,6524057931709218
85;0,2888908138826039;0,2888908138823851;0,46219408285970304;0,46219408285968994;0,7260619291782399;0,726061929157197;0,6524057931736834;0,6524057931709218
86;0,28889081388255683;0,2888908138823852;0,4621940828596999;0,46219408285968994;0,7260619291750643;0,726061929157197;0,6524057931732148;0,6524057931709218
87;0,2888908138825199;0,2888908138823851;0,4621940828596974;0,46219408285968994;0,7260619291723766;0,7260619291571971;0,6524057931728257;0,6524057931709218
88;0,2888908138824909;0,2888908138823852;0,46219408285969543;0,46219408285968994;0,7260619291700996;0,7260619291571969;0,6524057931725028;0,6524057931709218
89;0,28889081388246823;0,2888908138823851;0,46219408285969416;0,46219408285968994;0,7260619291681687;0,726061929157197;0,6524057931722346;0,6524057931709218
90;0,28889081388245025;0,2888908138823852;0,46219408285969316;0,46219408285968994;0,7260619291665303;0,726061929157197;0,6524057931720121;0,6524057931709218
91;0,28889081388243615;0,2888908138823851;0,4621940828596923;0,46219408285968994;0,7260619291651391;0,7260619291571971;0,6524057931718273;0,6524057931709218
92;0,2888908138824254;0,2888908138823852;0,4621940828596917;0,46219408285968994;0,7260619291639571;0,7260619291571969;0,6524057931716739;0,6524057931709218
93;0,2888908138824168;0,2888908138823851;0,4621940828596912;0,46219408285968994;0,7260619291629522;0,726061929157197;0,6524057931715463;0,6524057931709218
94;0,2888908138824099;0,2888908138823852;0,4621940828596909;0,46219408285968994;0,7260619291620977;0,726061929157197;0,6524057931714407;0,6524057931709218
95;0,2888908138824045;0,2888908138823851;0,46219408285969077;0,46219408285968994;0,7260619291613707;0,7260619291571971;0,652405793171353;0,6524057931709218
96;0,2888908138824004;0,2888908138823852;0,4621940828596905;0,46219408285968994;0,7260619291607522;0,7260619291571969;0,65240579317128;0,6524057931709218
97;0,288890813882397;0,2888908138823851;0,46219408285969027;0,46219408285968994;0,7260619291602255;0,726061929157197;0,6524057931712193;0,6524057931709218
98;0,28889081388239457;0,2888908138823852;0,4621940828596903;0,46219408285968994;0,7260619291597773;0,726061929157197;0,6524057931711689;0,6524057931709218
99;0,28889081388239246;0,2888908138823851;0,4621940828596901;0,46219408285968994;0,7260619291593956;0,7260619291571971;0,6524057931711271;0,6524057931709218
100;0,28889081388239085;0,2888908138823852;0,46219408285969005;0,46219408285968994;0,7260619291590703;0,7260619291571969;0,6524057931710923;0,6524057931709218
101;0,2888908138823897;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291587933;0,726061929157197;0,6524057931710635;0,6524057931709218
102;0,2888908138823886;0,2888908138823852;0,46219408285969;0,46219408285968994;0,7260619291585575;0,726061929157197;0,6524057931710393;0,6524057931709218
103;0,28889081388238796;0,2888908138823851;0,46219408285969;0,46219408285968994;0,7260619291583567;0,7260619291571971;0,6524057931710194;0,6524057931709218
104;0,2888908138823873;0,2888908138823852;0,46219408285969005;0,46219408285968994;0,7260619291581852;0,7260619291571969;0,6524057931710029;0,6524057931709218
105;0,2888908138823868;0,2888908138823851;0,46219408285969;0,46219408285968994;0,7260619291580391;0,726061929157197;0,6524057931709895;0,6524057931709218
106;0,28889081388238635;0,2888908138823852;0,46219408285969;0,46219408285968994;0,726061929157915;0,726061929157197;0,652405793170978;0,6524057931709218
107;0,2888908138823861;0,2888908138823851;0,46219408285969;0,46219408285968994;0,7260619291578089;0,7260619291571971;0,6524057931709685;0,6524057931709218
108;0,28889081388238597;0,2888908138823852;0,46219408285969;0,46219408285968994;0,7260619291577185;0,7260619291571969;0,6524057931709605;0,6524057931709218
109;0,2888908138823857;0,2888908138823851;0,4621940828596899;0,46219408285968994;0,7260619291576415;0,726061929157197;0,6524057931709539;0,6524057931709218
110;0,2888908138823855;0,2888908138823852;0,46219408285969;0,46219408285968994;0,7260619291575762;0,726061929157197;0,6524057931709485;0,6524057931709218
111;0,28889081388238547;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291575202;0,7260619291571971;0,652405793170944;0,6524057931709218
112;0,2888908138823853;0,2888908138823852;0,4621940828596899;0,46219408285968994;0,7260619291574725;0,7260619291571969;0,6524057931709403;0,6524057931709218
113;0,28889081388238536;0,2888908138823851;0,46219408285969;0,46219408285968994;0,7260619291574316;0,726061929157197;0,652405793170937;0,6524057931709218
114;0,2888908138823853;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157397;0,726061929157197;0,6524057931709347;0,6524057931709218
115;0,2888908138823852;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291573676;0,7260619291571971;0,6524057931709323;0,6524057931709218
116;0,2888908138823852;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291573424;0,7260619291571969;0,6524057931709306;0,6524057931709218
117;0,2888908138823852;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291573212;0,726061929157197;0,6524057931709291;0,6524057931709218
118;0,2888908138823851;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291573026;0,726061929157197;0,652405793170928;0,6524057931709218
119;0,2888908138823851;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572871;0,7260619291571971;0,652405793170927;0,6524057931709218
120;0,2888908138823852;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572737;0,7260619291571969;0,6524057931709261;0,6524057931709218
121;0,2888908138823851;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572625;0,726061929157197;0,6524057931709254;0,6524057931709218
122;0,2888908138823851;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572527;0,726061929157197;0,6524057931709247;0,6524057931709218
123;0,28889081388238524;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572448;0,7260619291571971;0,6524057931709243;0,6524057931709218
124;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572373;0,7260619291571969;0,6524057931709238;0,6524057931709218
125;0,2888908138823851;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572316;0,726061929157197;0,6524057931709234;0,6524057931709218
126;0,2888908138823851;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572262;0,726061929157197;0,6524057931709232;0,6524057931709218
127;0,2888908138823851;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157222;0,7260619291571971;0,652405793170923;0,6524057931709218
128;0,28889081388238497;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572186;0,7260619291571969;0,6524057931709228;0,6524057931709218
129;0,2888908138823851;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572153;0,726061929157197;0,6524057931709228;0,6524057931709218
130;0,2888908138823852;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572127;0,726061929157197;0,6524057931709225;0,6524057931709218
131;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572102;0,7260619291571971;0,6524057931709225;0,6524057931709218
132;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572085;0,7260619291571969;0,6524057931709224;0,6524057931709218
133;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572067;0,726061929157197;0,6524057931709223;0,6524057931709218
134;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572051;0,726061929157197;0,6524057931709224;0,6524057931709218
135;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572041;0,7260619291571971;0,652405793170922;0,6524057931709218
136;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572029;0,7260619291571969;0,6524057931709221;0,6524057931709218
137;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572022;0,726061929157197;0,652405793170922;0,6524057931709218
138;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572012;0,726061929157197;0,652405793170922;0,6524057931709218
139;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291572008;0,7260619291571971;0,6524057931709221;0,6524057931709218
140;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291572;0,7260619291571969;0,6524057931709221;0,6524057931709218
141;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291571996;0,726061929157197;0,6524057931709218;0,6524057931709218
142;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157199;0,726061929157197;0,6524057931709218;0,6524057931709218
143;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157199;0,7260619291571971;0,6524057931709218;0,6524057931709218
144;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291571986;0,7260619291571969;0,6524057931709218;0,6524057931709218
145;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291571986;0,726061929157197;0,6524057931709218;0,6524057931709218
146;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157198;0,726061929157197;0,6524057931709218;0,6524057931709218
147;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157198;0,7260619291571971;0,6524057931709218;0,6524057931709218
148;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291571979;0,7260619291571969;0,6524057931709218;0,6524057931709218
149;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291571977;0,726061929157197;0,6524057931709218;0,6524057931709218
150;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291571977;0,726061929157197;0,6524057931709218;0,6524057931709218
151;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291571976;0,7260619291571971;0,6524057931709218;0,6524057931709218
152;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291571973;0,7260619291571969;0,6524057931709218;0,6524057931709218
153;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291571973;0,726061929157197;0,6524057931709218;0,6524057931709218
154;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291571973;0,726061929157197;0,6524057931709218;0,6524057931709218
155;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291571973;0,7260619291571971;0,6524057931709218;0,6524057931709218
156;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291571971;0,7260619291571969;0,6524057931709218;0,6524057931709218
157;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
158;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291571971;0,726061929157197;0,6524057931709218;0,6524057931709218
159;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291571971;0,7260619291571971;0,6524057931709218;0,6524057931709218
160;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291571973;0,7260619291571969;0,6524057931709218;0,6524057931709218
161;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291571971;0,726061929157197;0,6524057931709218;0,6524057931709218
162;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
163;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571971;0,6524057931709218;0,6524057931709218
164;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,7260619291571968;0,7260619291571969;0,6524057931709218;0,6524057931709218
165;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,7260619291571971;0,726061929157197;0,6524057931709218;0,6524057931709218
166;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
167;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571971;0,6524057931709218;0,6524057931709218
168;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571969;0,6524057931709218;0,6524057931709218
169;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
170;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
171;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571971;0,6524057931709218;0,6524057931709218
172;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571969;0,6524057931709218;0,6524057931709218
173;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
174;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
175;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571971;0,6524057931709218;0,6524057931709218
176;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571969;0,6524057931709218;0,6524057931709218
177;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
178;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
179;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571971;0,6524057931709218;0,6524057931709218
180;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571969;0,6524057931709218;0,6524057931709218
181;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
182;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
183;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571971;0,6524057931709218;0,6524057931709218
184;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571969;0,6524057931709218;0,6524057931709218
185;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
186;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
187;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571971;0,6524057931709218;0,6524057931709218
188;0,288890813882385;0,2888908138823852;0,46219408285968994;0,46219408285968994;0,726061929157197;0,7260619291571969;0,6524057931709218;0,6524057931709218
189;0,288890813882385;0,2888908138823851;0,46219408285968994;0,46219408285968994;0,726061929157197;0,726061929157197;0,6524057931709218;0,6524057931709218
