;x D4;x EP D4 NGD;x EP D4 AGD;y D4;y EP D4 NGD;y EP D4 AGD
0,9400000000000001;;2,150377714957186;2,1503777149563037;;2,2842195615491185;2,2842195655788857
0,95;;2,158633091120778;2,1586330911198828;;2,2652615600806953;2,2652615641195313
0,96;;2,166920159965673;2,1669201599647647;;2,246460901551509;2,2464609055989855
0,97;;2,1752390431611968;2,1752390431602757;;2,2278162800854857;2,227816284141181
0,98;;2,183589862843768;2,1835898628428336;;2,209326400644739;2,2093264047082384
0,9900000000000001;;2,1919727416186903;2,1919727416177426;;2,1909899789396188;2,190989983010513
1,0;;2,200387802561954;2,2003878025609933;;2,1728057413395043;2,172805745417391
1,01;;2,2088351692220427;2,208835169221069;;2,1547724247843405;2,1547724288688226
1,02;;2,217314965621747;2,2173149656207594;;2,1368887766969054;2,1368887807875927
1,03;;2,225827316259985;2,225827316258984;;2,1191535548958083;2,119153558992317
1,04;;2,2343723461136307;2,234372346112616;;2,10156552750921;2,1015655316111617
1,05;;2,2429501806393484;2,2429501806383207;;2,084123472889256;2,0841234769962775
1,06;;2,251560945775436;2,2515609457743944;;2,0668261795272227;2,0668261836389474
1,0699999999999998;;2,2602047679436725;2,2602047679426165;;2,0496724459693687;2,0496724500854357
1,08;;2,2688817740511737;2,2688817740501044;;2,032661080733479;2,0326610848535336
1,09;;2,2775920914922576;2,277592091491174;;2,0157909022261125;2,015790906349804
1,0999999999999999;;2,286335848150312;2,286335848149214;;1,9990607386605228;1,9990607427875076
1,11;;2,2951131723996756;2,2951131723985636;;1,982469427975269;1,982469432105209
1,1199999999999999;;2,3039241931075196;2,303924193106393;;1,9660158177535048;1,9660158218860657
1,13;;2,31276903963574;2,312769039634599;;1,949698765142924;1,949698769277778
1,1400000000000001;;2,321647841842859;2,3216478418417035;;1,9335171367763861;1,9335171409132106
1,15;;2,3305607300859292;2,3305607300847595;;1,9174698086931925;1,91746981283167
1,16;;2,3395078352224505;2,3395078352212657;;1,9015556662610131;1,901555670400831
1,17;;2,348489288612287;2,3484892886110873;;1,8857736040984698;1,8857736082393215
1,18;;2,357505222119599;2,3575052221183848;;1,8701225259983563;1,8701225301399385
1,1900000000000002;;2,3665557681147784;2,3665557681135487;;1,8546013448514942;1,85460134899351
1,2;;2,375641059476391;2,3756410594751465;;1,8392089825712286;1,8392089867133854
1,21;;2,384761229593128;2,3847612295918683;;1,8239443700185385;1,8239443741605488
1,22;;2,393916412365766;2,393916412364491;;1,808806446927781;1,8088064510693622
1,23;;2,4031067422091295;2,4031067422078394;;1,793794161833044;1,793794165973917
1,24;;2,412332354054067;2,4123323540527615;;1,778906471995112;1,778906476135004
1,25;3,172;2,4215933833494323;2,4215933833481107;1,833333333;1,7641423433290393;1,7641423474676812
1,26;;2,43088996606407;2,430889966062733;;1,7495007503323228;1,7495007544694505
1,27;;2,440222238688816;2,4402222386874635;;1,7349806760136728;1,7349806801490257
1,28;;2,4495903382384987;2,44959033823713;;1,720581111822371;1,720581115955694
1,29;;2,4589944022539507;2,4589944022525656;;1,706301057578221;1,7063010617092629
1,3;;2,4684345688040286;2,4684345688026275;;1,692139521402074;1,6921395255305876
1,31;;2,4779109764876415;2,477910976486224;;1,6780955196469352;1,6780955237726785
1,32;;2,4874237644357833;2,4874237644343498;;1,6641680768296405;1,664168080952375
1,3299999999999998;;2,4969730723135775;2,4969730723121275;;1,6503562255631;1,6503562296825913
1,34;;2,506559040322327;2,5065590403208606;;1,636659006489103;1,6366590106051206
1,35;;2,516181809201572;2,5161818092000887;;1,6230754682116852;1,623075472324003
1,3599999999999999;;2,5258415202311566;2,525841520229657;;1,609604667231043;1,6096046713394394
1,37;;2,535538315233304;2,535538315231788;;1,5962456678779975;1,5962456719822544
1,38;;2,545272336574697;2,5452723365731638;;1,5829975422490095;1,582997546348912
1,39;;2,5550437271685706;2,5550437271670203;;1,569859370141721;1,5698593742370592
1,4000000000000001;;2,5648526304768073;2,5648526304752397;;1,5568302389910438;1,556830243081611
1,41;;2,5746991905120447;2,5746991905104597;;1,543909243805773;1,543909247891366
1,4200000000000002;;2,5845835518397915;2,5845835518381897;;1,5310954871057239;1,5310954911861439
1,43;;2,594505859580548;2,594505859578928;;1,5183880788593989;1,51838808293445
1,44;;2,6044662594119354;2,6044662594102985;;1,5057861364221616;1,505786140491652
1,4500000000000002;;2,6144648975708393;2,614464897569184;;1,4932887844749332;1,4932887885386745
1,46;;2,6245019208555522;2,6245019208538793;;1,4808951549633917;1,4808951590211985
1,47;;2,634577476627931;2,63457747662624;;1,4686043870376775;1,468604391089369
1,48;;2,644691712815559;2,64469171281385;;1,4564156269926003;1,4564156310379983
1,49;;2,65484477791392;2,654844777912193;;1,4443280282083417;1,444328032247272
1,5;;2,6650368209885773;2,665036820986832;;1,4323407510916495;1,4323407551239402
1,51;;2,67526799167736;2,6752679916755966;;1,4204529630175196;1,4204529670430026
1,52;;2,6855384401925653;2,6855384401907836;;1,4086638382713632;1,4086638422898743
1,53;;2,695848317323159;2,6958483173213583;;1,3969725579916548;1,3969725620030324
1,54;;2,70619777443699;2,7061977744351706;;1,3853783101130523;1,3853783141171379
1,55;;2,716586963483016;2,716586963481178;;1,373880289309994;1,3738802933066319
1,5599999999999998;;2,7270160369935303;2,727016036991673;;1,3624776969407593;1,362477700929798
1,5699999999999998;;2,737485148086405;2,7374851480845286;;1,3511697409919976;1,3511697449732873
1,58;;2,747994450467335;2,7479944504654394;;1,339955636023715;1,33995563999711
1,59;;2,7585440984320977;2,7585440984301832;;1,3288346031147191;1,328834607080076
1,6;;2,769134246868818;2,769134246866884;;1,3178058698085147;1,317805873765693
1,6099999999999999;;2,7797650512602416;2,7797650512582877;;1,3068686700596501;1,3068686740085131
1,6199999999999999;;2,790436667686017;2,7904366676840437;;1,296022244180509;1,2960222481209216
1,63;;2,8011492528249886;2,8011492528229955;;1,2852658387885418;1,2852658427203723
1,6400000000000001;;2,8119029639574977;2,8119029639554842;;1,2745987067539382;1,2745987106770578
1,6500000000000001;;2,8226979589676877;2,8226979589656547;;1,2640201071477322;1,2640201110620146
1,66;;2,833534396345827;2,8335343963437736;;1,2535293051903356;1,2535293090956574
1,67;;2,844412435190633;2,8444124351885596;;1,2431255722005028;1,2431255760967428
1,68;;2,855332235211609;2,855332235209515;;1,232808185544717;1,2328081894317573
1,69;;2,8662939567313885;2,866293956729274;;1,2225764285869967;1,222576432464721
1,7000000000000002;;2,8772977606880894;2,877297760685954;;1,2124295906391183;1,212429594507414
1,71;;2,8883438086376763;2,8883438086355198;;1,202366966911254;1,2023669707700104
1,72;;2,8994322627563327;2,8994322627541558;;1,192387858463015;1,1923878623121242
1,73;;2,9105632858428434;2,9105632858406456;;1,1824915721549065;1,1824915759942627
1,7399999999999998;;2,9217370413209824;2,9217370413187633;;1,1726774206001815;1,1726774244296811
1,75;3,828;;;1,333333333;;
1,7500000000000002;;2,932953693241915;2,932953693239674;;1,1629447221170948;1,1629447259366374
1,76;;2,944213406286601;2,944213406284339;;1,153292800681557;1,1532928044910438
1,77;;2,955516345768221;2,9555163457659375;;1,1437209858801747;1,1437209896795095
1,78;;2,966862677634595;2,9668626776322897;;1,1342286128636865;1,1342286166527757
1,79;;2,9782525684706256;2,978252568468298;;1,1248150223007833;1,124815026079535
1,7999999999999998;;2,989686185500737;2,9896861854983876;;1,115479560332311;1,1154795641006359
1,81;;3,001163696591338;3,0011636965889665;;1,1062215785258531;1,106221582283664
1,82;;3,0126852702532787;3,0126852702508855;;1,0970404338306943;1,0970404375779061
1,83;;3,024251075644332;3,024251075641916;;1,0879354885331514;1,0879354922696813
1,8399999999999999;;3,0358612825716698;3,0358612825692317;;1,0789061102122806;1,0789061139380476
1,8499999999999999;;3,0475160614943633;3,0475160614919026;;1,069951671695948;1,0699516754108738
1,8599999999999999;;3,05921558352588;3,059215583523396;;1,0610715510172697;1,061071554721277
1,87;;3,0709600204365968;3,0709600204340903;;1,0522651313714078;1,052265135064422
1,8800000000000001;;3,0827495446563264;3,0827495446537974;;1,0435318010727297;1,0435318047546787
1,8900000000000001;;3,0945843292768442;3,094584329274291;;1,0348709535123197;1,0348709571831325
1,9;;3,1064645480544297;3,106464548051853;;1,0262819871158453;1,0262819907754532
1,91;;3,118390375412421;3,1183903754098203;;1,0177643053017715;1,0177643089501074
1,92;;3,1303619864437717;3,1303619864411476;;1,0093173164399238;1,0093173200769228
1,9300000000000002;;3,1423795569136255;3,142379556910978;;1,0009404338103938;1,0009404374359927
1,94;;3,154443263261893;3,1544432632592208;;0,9926330755627863;0,992633079176924
1,95;;3,166553282605844;3,1665532826031484;;0,9843946646758037;0,9843946682784206
1,96;;3,1787097927427097;3,1787097927399897;;0,9762246289171677;0,9762246325082062
1,97;;3,1909129721522884;3,190912972149545;;0,9681224008038722;0,9681224043832763
1,9800000000000002;;3,2031629999995714;3,2031629999968025;;0,960087417562766;0,9600874211304815
1,9900000000000002;;3,2154600561373674;3,2154600561345745;;0,9521191210914646;0,9521191246474386
2,0;;3,2278043211089495;3,227804321106131;;0,9442169579195826;0,9442169614637647
2,01;;3,240195976150701;3,240195976147858;;0,9363803791702923;0,936380382702633
2,02;;3,25263520319478;3,2526352031919123;;0,9286088405221972;0,9286088440426492
2,03;;3,265122184871786;3,2651221848688925;;0,920901802171527;0,9209018056800439
2,04;;3,277657104513446;3,277657104510527;;0,9132587287946392;0,9132587322911769
2,0500000000000003;;3,290240146155303;3,2902401461523585;;0,9056790895108402;0,905679092995356
2,06;;3,302871494539418;3,302871494536448;;0,8981623578455085;0,898162361317961
2,07;;3,3155513351170858;3,3155513351140895;;0,8907080116935258;0,890708015153875
2,08;;3,3282798540515532;3,3282798540485308;;0,8833155332830129;0,8833155367312209
2,09;;3,341057238220755;3,3410572382177066;;0,8759844091393675;0,8759844125753969
2,1;;3,353883675220058;3,3538836752169834;;0,8687141300495947;0,8687141334734105
2,11;;3,366759353365011;3,3667593533619105;;0,8615041910269418;0,8615041944385102
2,12;;3,379684461694118;3,3796844616909905;;0,8543540912758191;0,8543540946751073
2,13;;3,392659189971604;3,392659189968449;;0,8472633341570175;0,8472633375439946
