;EP AD NGD;EP AD AGD
97;5,79669438335925;5,796694383359249
98;5,79669438335925;5,796694383359249
99;5,79669438335925;5,796694383359249
100;5,79669438335925;5,796694383359249
101;5,79669438335925;5,796694383359249
102;5,79669438335925;5,796694383359249
103;5,79669438335925;5,796694383359249
104;5,79669438335925;5,796694383359249
105;5,79669438335925;5,796694383359249
106;5,79669438335925;5,796694383359249
107;5,79669438335925;5,796694383359249
108;5,79669438335925;5,796694383359249
109;5,79669438335925;5,796694383359249
110;5,79669438335925;5,796694383359249
111;5,79669438335925;5,796694383359249
112;5,79669438335925;5,796694383359249
113;5,79669438335925;5,796694383359249
114;5,79669438335925;5,796694383359249
115;5,79669438335925;5,796694383359249
116;5,79669438335925;5,796694383359249
117;5,79669438335925;5,796694383359249
118;5,79669438335925;5,796694383359249
119;5,79669438335925;5,796694383359249
120;5,79669438335925;5,796694383359249
121;5,79669438335925;5,796694383359249
122;5,79669438335925;5,796694383359249
123;5,79669438335925;5,796694383359249
124;5,79669438335925;5,796694383359249
125;5,79669438335925;5,796694383359249
126;5,79669438335925;5,796694383359249
127;5,79669438335925;5,796694383359249
128;5,79669438335925;5,796694383359249
129;5,79669438335925;5,796694383359249
130;5,79669438335925;5,796694383359249
131;5,79669438335925;5,796694383359249
132;5,79669438335925;5,796694383359249
133;5,79669438335925;5,796694383359249
134;5,79669438335925;5,796694383359249
135;5,79669438335925;5,796694383359249
136;5,79669438335925;5,796694383359249
137;5,79669438335925;5,796694383359249
138;5,79669438335925;5,796694383359249
139;5,79669438335925;5,796694383359249
140;5,79669438335925;5,796694383359249
141;5,79669438335925;5,796694383359249
142;5,79669438335925;5,796694383359249
143;5,79669438335925;5,796694383359249
144;5,79669438335925;5,796694383359249
145;5,79669438335925;5,796694383359249
146;5,79669438335925;5,796694383359249
147;5,79669438335925;5,796694383359249
148;5,79669438335925;5,796694383359249
149;5,79669438335925;5,796694383359249
150;5,79669438335925;5,796694383359249
151;5,79669438335925;5,796694383359249
152;5,79669438335925;5,796694383359249
153;5,79669438335925;5,796694383359249
154;5,79669438335925;5,796694383359249
155;5,79669438335925;5,796694383359249
156;5,79669438335925;5,796694383359249
157;5,79669438335925;5,796694383359249
158;5,79669438335925;5,796694383359249
159;5,79669438335925;5,796694383359249
160;5,79669438335925;5,796694383359249
161;5,79669438335925;5,796694383359249
162;5,79669438335925;5,796694383359249
163;5,79669438335925;5,796694383359249
164;5,79669438335925;5,796694383359249
165;5,79669438335925;5,796694383359249
166;5,79669438335925;5,796694383359249
167;5,79669438335925;5,796694383359249
168;5,79669438335925;5,796694383359249
169;5,79669438335925;5,796694383359249
170;5,79669438335925;5,796694383359249
171;5,79669438335925;5,796694383359249
172;5,79669438335925;5,796694383359249
173;5,79669438335925;5,796694383359249
174;5,79669438335925;5,796694383359249
175;5,79669438335925;5,796694383359249
176;5,79669438335925;5,796694383359249
177;5,79669438335925;5,796694383359249
178;5,79669438335925;5,796694383359249
179;5,79669438335925;5,796694383359249
180;5,79669438335925;5,796694383359249
181;5,79669438335925;5,796694383359249
182;5,79669438335925;5,796694383359249
183;5,79669438335925;5,796694383359249
184;5,79669438335925;5,796694383359249
185;5,79669438335925;5,796694383359249
186;5,79669438335925;5,796694383359249
187;5,79669438335925;5,796694383359249
188;5,79669438335925;5,796694383359249
189;5,79669438335925;5,796694383359249
190;5,79669438335925;5,796694383359249
191;5,79669438335925;5,796694383359249
192;5,79669438335925;5,796694383359249
193;5,79669438335925;5,796694383359249
194;5,79669438335925;5,796694383359249
195;5,79669438335925;5,796694383359249
196;5,79669438335925;5,796694383359249
197;5,79669438335925;5,796694383359249
198;5,79669438335925;5,796694383359249
199;5,79669438335925;5,796694383359249
200;5,79669438335925;5,796694383359249
201;5,79669438335925;5,796694383359249
202;5,79669438335925;5,796694383359249
203;5,79669438335925;5,796694383359249
204;5,79669438335925;5,796694383359249
205;5,79669438335925;5,796694383359249
206;5,79669438335925;5,796694383359249
207;5,79669438335925;5,796694383359249
208;5,79669438335925;5,796694383359249
209;5,79669438335925;5,796694383359249
210;5,79669438335925;5,796694383359249
211;5,79669438335925;5,796694383359249
212;5,79669438335925;5,796694383359249
213;5,79669438335925;5,796694383359249
214;5,79669438335925;5,796694383359249
215;5,79669438335925;5,796694383359249
216;5,79669438335925;5,796694383359249
217;5,79669438335925;5,796694383359249
218;5,79669438335925;5,796694383359249
219;5,79669438335925;5,796694383359249
220;5,79669438335925;5,796694383359249
221;5,79669438335925;5,796694383359249
222;5,79669438335925;5,796694383359249
223;5,79669438335925;5,796694383359249
224;5,79669438335925;5,796694383359249
225;5,79669438335925;5,796694383359249
226;5,79669438335925;5,796694383359249
227;5,79669438335925;5,796694383359249
228;5,79669438335925;5,796694383359249
229;5,79669438335925;5,796694383359249
230;5,79669438335925;5,796694383359249
231;5,79669438335925;5,796694383359249
232;5,79669438335925;5,796694383359249
233;5,79669438335925;5,796694383359249
234;5,79669438335925;5,796694383359249
235;5,79669438335925;5,796694383359249
236;5,79669438335925;5,796694383359249
237;5,79669438335925;5,796694383359249
238;5,79669438335925;5,796694383359249
239;5,79669438335925;5,796694383359249
240;5,79669438335925;5,796694383359249
241;5,79669438335925;5,796694383359249
242;5,79669438335925;5,796694383359249
243;5,79669438335925;5,796694383359249
244;5,79669438335925;5,796694383359249
245;5,79669438335925;5,796694383359249
246;5,79669438335925;5,796694383359249
247;5,79669438335925;5,796694383359249
248;5,79669438335925;5,796694383359249
249;5,79669438335925;5,796694383359249
250;5,79669438335925;5,796694383359249
251;5,79669438335925;5,796694383359249
252;5,79669438335925;5,796694383359249
253;5,79669438335925;5,796694383359249
254;5,79669438335925;5,796694383359249
255;5,79669438335925;5,796694383359249
256;5,79669438335925;5,796694383359249
257;5,79669438335925;5,796694383359249
258;5,79669438335925;5,796694383359249
259;5,79669438335925;5,796694383359249
260;5,79669438335925;5,796694383359249
261;5,79669438335925;5,796694383359249
262;5,79669438335925;5,796694383359249
263;5,79669438335925;5,796694383359249
264;5,79669438335925;5,796694383359249
265;5,79669438335925;5,796694383359249
266;5,79669438335925;5,796694383359249
267;5,79669438335925;5,796694383359249
268;5,79669438335925;5,796694383359249
269;5,79669438335925;5,796694383359249
270;5,79669438335925;5,796694383359249
271;5,79669438335925;5,796694383359249
272;5,79669438335925;5,796694383359249
273;5,79669438335925;5,796694383359249
274;5,79669438335925;5,796694383359249
275;5,79669438335925;5,796694383359249
276;5,79669438335925;5,796694383359249
277;5,79669438335925;5,796694383359249
278;5,79669438335925;5,796694383359249
279;5,79669438335925;5,796694383359249
280;5,79669438335925;5,796694383359249
281;5,79669438335925;5,796694383359249
282;5,79669438335925;5,796694383359249
283;5,79669438335925;5,796694383359249
284;5,79669438335925;5,796694383359249
285;5,79669438335925;5,796694383359249
286;5,79669438335925;5,796694383359249
287;5,79669438335925;5,796694383359249
288;5,79669438335925;5,796694383359249
289;5,79669438335925;5,796694383359249
290;5,79669438335925;5,796694383359249
291;5,79669438335925;5,796694383359249
292;5,79669438335925;5,796694383359249
293;5,79669438335925;5,796694383359249
294;5,79669438335925;5,796694383359249
295;5,79669438335925;5,796694383359249
296;5,79669438335925;5,796694383359249
297;5,79669438335925;5,796694383359249
298;5,79669438335925;5,796694383359249
299;5,79669438335925;5,796694383359249
300;5,79669438335925;5,796694383359249
301;5,79669438335925;5,796694383359249
302;5,79669438335925;5,796694383359249
303;5,79669438335925;5,796694383359249
304;5,79669438335925;5,796694383359249
305;5,79669438335925;5,796694383359249
306;5,79669438335925;5,796694383359249
307;5,79669438335925;5,796694383359249
308;5,79669438335925;5,796694383359249
309;5,79669438335925;5,796694383359249
310;5,79669438335925;5,796694383359249
311;5,79669438335925;5,796694383359249
312;5,79669438335925;5,796694383359249
313;5,79669438335925;5,796694383359249
314;5,79669438335925;5,796694383359249
315;5,79669438335925;5,796694383359249
316;5,79669438335925;5,796694383359249
317;5,79669438335925;5,796694383359249
318;5,79669438335925;5,796694383359249
319;5,79669438335925;5,796694383359249
320;5,79669438335925;5,796694383359249
321;5,79669438335925;5,796694383359249
322;5,79669438335925;5,796694383359249
323;5,79669438335925;5,796694383359249
324;5,79669438335925;5,796694383359249
325;5,79669438335925;5,796694383359249
326;5,79669438335925;5,796694383359249
327;5,79669438335925;5,796694383359249
328;5,79669438335925;5,796694383359249
329;5,79669438335925;5,796694383359249
330;5,79669438335925;5,796694383359249
331;5,79669438335925;5,796694383359249
332;5,79669438335925;5,796694383359249
333;5,79669438335925;5,796694383359249
334;5,79669438335925;5,796694383359249
335;5,79669438335925;5,796694383359249
336;5,79669438335925;5,796694383359249
337;5,79669438335925;5,796694383359249
338;5,79669438335925;5,796694383359249
339;5,79669438335925;5,796694383359249
340;5,79669438335925;5,796694383359249
341;5,79669438335925;5,796694383359249
342;5,79669438335925;5,796694383359249
343;5,79669438335925;5,796694383359249
344;5,79669438335925;5,796694383359249
345;5,79669438335925;5,796694383359249
346;5,79669438335925;5,796694383359249
347;5,79669438335925;5,796694383359249
348;5,79669438335925;5,796694383359249
349;5,79669438335925;5,796694383359249
350;5,79669438335925;5,796694383359249
351;5,79669438335925;5,796694383359249
352;5,79669438335925;5,796694383359249
353;5,79669438335925;5,796694383359249
354;5,79669438335925;5,796694383359249
355;5,79669438335925;5,796694383359249
356;5,79669438335925;5,796694383359249
357;5,79669438335925;5,796694383359249
358;5,79669438335925;5,796694383359249
359;5,79669438335925;5,796694383359249
360;5,79669438335925;5,796694383359249
361;5,79669438335925;5,796694383359249
362;5,79669438335925;5,796694383359249
363;5,79669438335925;5,796694383359249
364;5,79669438335925;5,796694383359249
365;5,79669438335925;5,796694383359249
366;5,79669438335925;5,796694383359249
367;5,79669438335925;5,796694383359249
368;5,79669438335925;5,796694383359249
369;5,79669438335925;5,796694383359249
370;5,79669438335925;5,796694383359249
371;5,79669438335925;5,796694383359249
372;5,79669438335925;5,796694383359249
373;5,79669438335925;5,796694383359249
374;5,79669438335925;5,796694383359249
375;5,79669438335925;5,796694383359249
376;5,79669438335925;5,796694383359249
377;5,79669438335925;5,796694383359249
378;5,79669438335925;5,796694383359249
379;5,79669438335925;5,796694383359249
380;5,79669438335925;5,796694383359249
381;5,79669438335925;5,796694383359249
382;5,79669438335925;5,796694383359249
383;5,79669438335925;5,796694383359249
384;5,79669438335925;5,796694383359249
385;5,79669438335925;5,796694383359249
386;5,79669438335925;5,796694383359249
387;5,79669438335925;5,796694383359249
388;5,79669438335925;5,796694383359249
389;5,79669438335925;5,796694383359249
390;5,79669438335925;5,796694383359249
391;5,79669438335925;5,796694383359249
392;5,79669438335925;5,796694383359249
393;5,79669438335925;5,796694383359249
394;5,79669438335925;5,796694383359249
395;5,79669438335925;5,796694383359249
396;5,79669438335925;5,796694383359249
397;5,79669438335925;5,796694383359249
398;5,79669438335925;5,796694383359249
399;5,79669438335925;5,796694383359249
400;5,79669438335925;5,796694383359249
401;5,79669438335925;5,796694383359249
402;5,79669438335925;5,796694383359249
403;5,79669438335925;5,796694383359249
404;5,79669438335925;5,796694383359249
405;5,79669438335925;5,796694383359249
406;5,79669438335925;5,796694383359249
407;5,79669438335925;5,796694383359249
408;5,79669438335925;5,796694383359249
409;5,79669438335925;5,796694383359249
410;5,79669438335925;5,796694383359249
411;5,79669438335925;5,796694383359249
412;5,79669438335925;5,796694383359249
413;5,79669438335925;5,796694383359249
414;5,79669438335925;5,796694383359249
415;5,79669438335925;5,796694383359249
416;5,79669438335925;5,796694383359249
417;5,79669438335925;5,796694383359249
418;5,79669438335925;5,796694383359249
419;5,79669438335925;5,796694383359249
420;5,79669438335925;5,796694383359249
421;5,79669438335925;5,796694383359249
422;5,79669438335925;5,796694383359249
423;5,79669438335925;5,796694383359249
424;5,79669438335925;5,796694383359249
425;5,79669438335925;5,796694383359249
426;5,79669438335925;5,796694383359249
427;5,79669438335925;5,796694383359249
428;5,79669438335925;5,796694383359249
429;5,79669438335925;5,796694383359249
430;5,79669438335925;5,796694383359249
431;5,79669438335925;5,796694383359249
432;5,79669438335925;5,796694383359249
433;5,79669438335925;5,796694383359249
434;5,79669438335925;5,796694383359249
435;5,79669438335925;5,796694383359249
436;5,79669438335925;5,796694383359249
437;5,79669438335925;5,796694383359249
438;5,79669438335925;5,796694383359249
439;5,79669438335925;5,796694383359249
440;5,79669438335925;5,796694383359249
441;5,79669438335925;5,796694383359249
442;5,79669438335925;5,796694383359249
443;5,79669438335925;5,796694383359249
444;5,79669438335925;5,796694383359249
445;5,79669438335925;5,796694383359249
446;5,79669438335925;5,796694383359249
447;5,79669438335925;5,796694383359249
448;5,79669438335925;5,796694383359249
449;5,79669438335925;5,796694383359249
450;5,79669438335925;5,796694383359249
451;5,79669438335925;5,796694383359249
452;5,79669438335925;5,796694383359249
453;5,79669438335925;5,796694383359249
454;5,79669438335925;5,796694383359249
455;5,79669438335925;5,796694383359249
456;5,79669438335925;5,796694383359249
457;5,79669438335925;5,796694383359249
458;5,79669438335925;5,796694383359249
459;5,79669438335925;5,796694383359249
460;5,79669438335925;5,796694383359249
461;5,79669438335925;5,796694383359249
462;5,79669438335925;5,796694383359249
463;5,79669438335925;5,796694383359249
464;5,79669438335925;5,796694383359249
465;5,79669438335925;5,796694383359249
466;5,79669438335925;5,796694383359249
467;5,79669438335925;5,796694383359249
468;5,79669438335925;5,796694383359249
469;5,79669438335925;5,796694383359249
470;5,79669438335925;5,796694383359249
471;5,79669438335925;5,796694383359249
472;5,79669438335925;5,796694383359249
473;5,79669438335925;5,796694383359249
474;5,79669438335925;5,796694383359249
475;5,79669438335925;5,796694383359249
476;5,79669438335925;5,796694383359249
477;5,79669438335925;5,796694383359249
478;5,79669438335925;5,796694383359249
479;5,79669438335925;5,796694383359249
480;5,79669438335925;5,796694383359249
481;5,79669438335925;5,796694383359249
482;5,79669438335925;5,796694383359249
483;5,79669438335925;5,796694383359249
484;5,79669438335925;5,796694383359249
485;5,79669438335925;5,796694383359249
486;5,79669438335925;5,796694383359249
487;5,79669438335925;5,796694383359249
488;5,79669438335925;5,796694383359249
489;5,79669438335925;5,796694383359249
490;5,79669438335925;5,796694383359249
491;5,79669438335925;5,796694383359249
492;5,79669438335925;5,796694383359249
493;5,79669438335925;5,796694383359249
494;5,79669438335925;5,796694383359249
495;5,79669438335925;5,796694383359249
496;5,79669438335925;5,796694383359249
497;5,79669438335925;5,796694383359249
498;5,79669438335925;5,796694383359249
499;5,79669438335925;5,796694383359249
500;5,79669438335925;5,796694383359249
501;5,79669438335925;5,796694383359249
502;5,79669438335925;5,796694383359249
503;5,79669438335925;5,796694383359249
504;5,79669438335925;5,796694383359249
505;5,79669438335925;5,796694383359249
506;5,79669438335925;5,796694383359249
507;5,79669438335925;5,796694383359249
508;5,79669438335925;5,796694383359249
509;5,79669438335925;5,796694383359249
510;5,79669438335925;5,796694383359249
511;5,79669438335925;5,796694383359249
512;5,79669438335925;5,796694383359249
513;5,79669438335925;5,796694383359249
514;5,79669438335925;5,796694383359249
515;5,79669438335925;5,796694383359249
516;5,79669438335925;5,796694383359249
517;5,79669438335925;5,796694383359249
518;5,79669438335925;5,796694383359249
519;5,79669438335925;5,796694383359249
520;5,79669438335925;5,796694383359249
521;5,79669438335925;5,796694383359249
522;5,79669438335925;5,796694383359249
523;5,79669438335925;5,796694383359249
524;5,79669438335925;5,796694383359249
525;5,79669438335925;5,796694383359249
526;5,79669438335925;5,796694383359249
527;5,79669438335925;5,796694383359249
528;5,79669438335925;5,796694383359249
529;5,79669438335925;5,796694383359249
530;5,79669438335925;5,796694383359249
531;5,79669438335925;5,796694383359249
532;5,79669438335925;5,796694383359249
533;5,79669438335925;5,796694383359249
534;5,79669438335925;5,796694383359249
535;5,79669438335925;5,796694383359249
536;5,79669438335925;5,796694383359249
537;5,79669438335925;5,796694383359249
538;5,79669438335925;5,796694383359249
539;5,79669438335925;5,796694383359249
540;5,79669438335925;5,796694383359249
541;5,79669438335925;5,796694383359249
542;5,79669438335925;5,796694383359249
543;5,79669438335925;5,796694383359249
544;5,79669438335925;5,796694383359249
545;5,79669438335925;5,796694383359249
546;5,79669438335925;5,796694383359249
547;5,79669438335925;5,796694383359249
548;5,79669438335925;5,796694383359249
549;5,79669438335925;5,796694383359249
550;5,79669438335925;5,796694383359249
551;5,79669438335925;5,796694383359249
552;5,79669438335925;5,796694383359249
553;5,79669438335925;5,796694383359249
554;5,79669438335925;5,796694383359249
555;5,79669438335925;5,796694383359249
556;5,79669438335925;5,796694383359249
557;5,79669438335925;5,796694383359249
558;5,79669438335925;5,796694383359249
559;5,79669438335925;5,796694383359249
560;5,79669438335925;5,796694383359249
561;5,79669438335925;5,796694383359249
562;5,79669438335925;5,796694383359249
563;5,79669438335925;5,796694383359249
564;5,79669438335925;5,796694383359249
565;5,79669438335925;5,796694383359249
566;5,79669438335925;5,796694383359249
567;5,79669438335925;5,796694383359249
568;5,79669438335925;5,796694383359249
569;5,79669438335925;5,796694383359249
570;5,79669438335925;5,796694383359249
571;5,79669438335925;5,796694383359249
572;5,79669438335925;5,796694383359249
573;5,79669438335925;5,796694383359249
574;5,79669438335925;5,796694383359249
575;5,79669438335925;5,796694383359249
576;5,79669438335925;5,796694383359249
577;5,79669438335925;5,796694383359249
578;5,79669438335925;5,796694383359249
579;5,79669438335925;5,796694383359249
580;5,79669438335925;5,796694383359249
581;5,79669438335925;5,796694383359249
582;5,79669438335925;5,796694383359249
583;5,79669438335925;5,796694383359249
584;5,79669438335925;5,796694383359249
585;5,79669438335925;5,796694383359249
586;5,79669438335925;5,796694383359249
587;5,79669438335925;5,796694383359249
588;5,79669438335925;5,796694383359249
589;5,79669438335925;5,796694383359249
590;5,79669438335925;5,796694383359249
591;5,79669438335925;5,796694383359249
592;5,79669438335925;5,796694383359249
593;5,79669438335925;5,796694383359249
594;5,79669438335925;5,796694383359249
595;5,79669438335925;5,796694383359249
596;5,79669438335925;5,796694383359249
597;5,79669438335925;5,796694383359249
598;5,79669438335925;5,796694383359249
599;5,79669438335925;5,796694383359249
600;5,79669438335925;5,796694383359249
601;5,79669438335925;5,796694383359249
602;5,79669438335925;5,796694383359249
603;5,79669438335925;5,796694383359249
604;5,79669438335925;5,796694383359249
605;5,79669438335925;5,796694383359249
606;5,79669438335925;5,796694383359249
607;5,79669438335925;5,796694383359249
608;5,79669438335925;5,796694383359249
609;5,79669438335925;5,796694383359249
610;5,79669438335925;5,796694383359249
611;5,79669438335925;5,796694383359249
612;5,79669438335925;5,796694383359249
613;5,79669438335925;5,796694383359249
614;5,79669438335925;5,796694383359249
615;5,79669438335925;5,796694383359249
616;5,79669438335925;5,796694383359249
617;5,79669438335925;5,796694383359249
618;5,79669438335925;5,796694383359249
619;5,79669438335925;5,796694383359249
620;5,79669438335925;5,796694383359249
621;5,79669438335925;5,796694383359249
622;5,79669438335925;5,796694383359249
623;5,79669438335925;5,796694383359249
624;5,79669438335925;5,796694383359249
625;5,79669438335925;5,796694383359249
626;5,79669438335925;5,796694383359249
627;5,79669438335925;5,796694383359249
628;5,79669438335925;5,796694383359249
629;5,79669438335925;5,796694383359249
630;5,79669438335925;5,796694383359249
631;5,79669438335925;5,796694383359249
632;5,79669438335925;5,796694383359249
633;5,79669438335925;5,796694383359249
634;5,79669438335925;5,796694383359249
635;5,79669438335925;5,796694383359249
636;5,79669438335925;5,796694383359249
637;5,79669438335925;5,796694383359249
638;5,79669438335925;5,796694383359249
639;5,79669438335925;5,796694383359249
640;5,79669438335925;5,796694383359249
641;5,79669438335925;5,796694383359249
642;5,79669438335925;5,796694383359249
643;5,79669438335925;5,796694383359249
644;5,79669438335925;5,796694383359249
645;5,79669438335925;5,796694383359249
646;5,79669438335925;5,796694383359249
647;5,79669438335925;5,796694383359249
648;5,79669438335925;5,796694383359249
649;5,79669438335925;5,796694383359249
650;5,79669438335925;5,796694383359249
651;5,79669438335925;5,796694383359249
652;5,79669438335925;5,796694383359249
653;5,79669438335925;5,796694383359249
654;5,79669438335925;5,796694383359249
655;5,79669438335925;5,796694383359249
656;5,79669438335925;5,796694383359249
657;5,79669438335925;5,796694383359249
658;5,79669438335925;5,796694383359249
659;5,79669438335925;5,796694383359249
660;5,79669438335925;5,796694383359249
661;5,79669438335925;5,796694383359249
662;5,79669438335925;5,796694383359249
663;5,79669438335925;5,796694383359249
664;5,79669438335925;5,796694383359249
665;5,79669438335925;5,796694383359249
666;5,79669438335925;5,796694383359249
667;5,79669438335925;5,796694383359249
668;5,79669438335925;5,796694383359249
669;5,79669438335925;5,796694383359249
670;5,79669438335925;5,796694383359249
671;5,79669438335925;5,796694383359249
672;5,79669438335925;5,796694383359249
673;5,79669438335925;5,796694383359249
674;5,79669438335925;5,796694383359249
675;5,79669438335925;5,796694383359249
676;5,79669438335925;5,796694383359249
677;5,79669438335925;5,796694383359249
678;5,79669438335925;5,796694383359249
679;5,79669438335925;5,796694383359249
680;5,79669438335925;5,796694383359249
681;5,79669438335925;5,796694383359249
682;5,79669438335925;5,796694383359249
683;5,79669438335925;5,796694383359249
684;5,79669438335925;5,796694383359249
685;5,79669438335925;5,796694383359249
686;5,79669438335925;5,796694383359249
687;5,79669438335925;5,796694383359249
688;5,79669438335925;5,796694383359249
689;5,79669438335925;5,796694383359249
690;5,79669438335925;5,796694383359249
691;5,79669438335925;5,796694383359249
692;5,79669438335925;5,796694383359249
693;5,79669438335925;5,796694383359249
694;5,79669438335925;5,796694383359249
695;5,79669438335925;5,796694383359249
696;5,79669438335925;5,796694383359249
697;5,79669438335925;5,796694383359249
698;5,79669438335925;5,796694383359249
699;5,79669438335925;5,796694383359249
700;5,79669438335925;5,796694383359249
701;5,79669438335925;5,796694383359249
702;5,79669438335925;5,796694383359249
703;5,79669438335925;5,796694383359249
704;5,79669438335925;5,796694383359249
705;5,79669438335925;5,796694383359249
706;5,79669438335925;5,796694383359249
707;5,79669438335925;5,796694383359249
708;5,79669438335925;5,796694383359249
709;5,79669438335925;5,796694383359249
710;5,79669438335925;5,796694383359249
711;5,79669438335925;5,796694383359249
712;5,79669438335925;5,796694383359249
713;5,79669438335925;5,796694383359249
714;5,79669438335925;5,796694383359249
715;5,79669438335925;5,796694383359249
716;5,79669438335925;5,796694383359249
717;5,79669438335925;5,796694383359249
718;5,79669438335925;5,796694383359249
719;5,79669438335925;5,796694383359249
720;5,79669438335925;5,796694383359249
721;5,79669438335925;5,796694383359249
722;5,79669438335925;5,796694383359249
723;5,79669438335925;5,796694383359249
724;5,79669438335925;5,796694383359249
725;5,79669438335925;5,796694383359249
726;5,79669438335925;5,796694383359249
727;5,79669438335925;5,796694383359249
728;5,79669438335925;5,796694383359249
729;5,79669438335925;5,796694383359249
730;5,79669438335925;5,796694383359249
731;5,79669438335925;5,796694383359249
732;5,79669438335925;5,796694383359249
733;5,79669438335925;5,796694383359249
734;5,79669438335925;5,796694383359249
735;5,79669438335925;5,796694383359249
736;5,79669438335925;5,796694383359249
737;5,79669438335925;5,796694383359249
738;5,79669438335925;5,796694383359249
739;5,79669438335925;5,796694383359249
740;5,79669438335925;5,796694383359249
741;5,79669438335925;5,796694383359249
742;5,79669438335925;5,796694383359249
743;5,79669438335925;5,796694383359249
744;5,79669438335925;5,796694383359249
745;5,79669438335925;5,796694383359249
746;5,79669438335925;5,796694383359249
747;5,79669438335925;5,796694383359249
748;5,79669438335925;5,796694383359249
749;5,79669438335925;5,796694383359249
750;5,79669438335925;5,796694383359249
751;5,79669438335925;5,796694383359249
752;5,79669438335925;5,796694383359249
753;5,79669438335925;5,796694383359249
754;5,79669438335925;5,796694383359249
755;5,79669438335925;5,796694383359249
756;5,79669438335925;5,796694383359249
757;5,79669438335925;5,796694383359249
758;5,79669438335925;5,796694383359249
759;5,79669438335925;5,796694383359249
760;5,79669438335925;5,796694383359249
761;5,79669438335925;5,796694383359249
762;5,79669438335925;5,796694383359249
763;5,79669438335925;5,796694383359249
764;5,79669438335925;5,796694383359249
765;5,79669438335925;5,796694383359249
766;5,79669438335925;5,796694383359249
767;5,79669438335925;5,796694383359249
768;5,79669438335925;5,796694383359249
769;5,79669438335925;5,796694383359249
770;5,79669438335925;5,796694383359249
771;5,79669438335925;5,796694383359249
772;5,79669438335925;5,796694383359249
773;5,79669438335925;5,796694383359249
774;5,79669438335925;5,796694383359249
