;x D2;x EP AD NGD;x EP D2 AGD;y D2;y EP AD NGD;y EP D2 AGD
4,24;;9,493982025632954;9,493982029011214;;0,19422316384783522;0,19422485162471873
4,25;6,813;9,535388637051046;9,53538864045204;0,5;0,1930562879130427;0,19305796950661688
4,26;;9,576975837337377;9,576975840761241;;0,19189642246773153;0,19189809789137374
4,2700000000000005;;9,618744414103844;9,618744417550714;;0,19074352539348843;0,1907451946606385
4,279999999999999;;9,660695158397374;9,660695161867384;;0,18959755482494434;0,18959921794910312
4,29;;9,702828864714954;9,702828868208243;;0,18845846914825296;0,1884601261429814
4,3;;9,745146331018637;9,745146334535338;;0,18732622699958099;0,18732787787849894
4,31;;9,787648358750673;9,787648362290925;;0,18620078726360517;0,1862024320403899
4,32;;9,830335752848697;9,830335756412637;;0,18508210907201944;0,18508374776040476
4,33;;9,873209321760935;9,873209325348709;;0,18397015180205142;0,18397178441582623
4,34;;9,916269877461575;9,916269881073315;;0,18286487507498644;0,18286650162799378
4,35;;9,959518235466085;9,959518239101936;;0,1817662387547017;0,1817678592608376
4,36;;10,0029552148467;10,002955218506804;;0,18067420294620862;0,18067581741942085
4,37;;10,046581638247908;10,046581641932406;;0,17958872799420486;0,17959033644849176
4,38;;10,090398331902046;10,09039833561108;;0,178509774481633;0,1785113769310426
4,390000000000001;;10,134406125644944;10,134406129378661;;0,17743730322825013;0,1774388996868789
4,3999999999999995;;10,178605852931627;10,178605856690172;;0,17637127528920507;0,17637286577119682
4,41;;10,222998350852139;10,222998354635653;;0,17531165195362336;0,17531323647316827
4,42;;10,267584460147335;10,26758446395597;;0,1742583947432029;0,1742599733145362
4,43;;10,312365025224864;10,312365029058762;;0,17321146541081528;0,17321303804821647
4,44;;10,357340894175127;10,35734089803444;;0,17217082593911762;0,17217239265690934
4,45;;10,402512918787341;10,402512922672212;;0,17113643853917232;0,17113799935171922
4,46;;10,447881954565684;10,447881958476268;;0,17010826564907405;0,17010982057078183
4,47;;10,493448860745488;10,493448864681934;;0,16908626993258621;0,16908781897790076
4,4799999999999995;;10,539214500309518;10,539214504271975;;0,16807041427778519;0,16807195746119133
4,49;;10,585179740004309;10,585179743992931;;0,16706066179571236;0,16706219913173306
4,5;;10,631345450356575;10,631345454371516;;0,16605697581903525;0,1660585073222305
4,51;;10,677712505689717;10,677712509731133;;0,1650593199007151;0,16506084558568096
4,52;;10,724281784140368;10,724281788208408;;0,1640676578126839;0,16406917769405166
4,53;;10,771054167675024;10,771054171769848;;0,16308195354452865;0,16308346763696374
4,54;;10,81803054210674;10,818030546228501;;0,1621021713021842;0,16210367962038535
4,55;;10,865211797111929;10,86521180126078;;0,1611282755066326;0,1611297780653309
4,5600000000000005;;10,912598826247187;10,912598830423294;;0,16016023079261157;0,16016172760656952
4,569999999999999;;10,960192526966223;10,96019253116974;;0,15919800200733075;0,1591994930913413
4,58;;11,00799380063688;11,007993804867969;;0,15824155420919392;0,1582430395780797
4,590000000000001;;11,056003552558163;11,056003556816984;;0,15729085266653162;0,15729233233514386
4,6;;11,104222691977403;11,104222696264118;;0,15634586285633909;0,15634733683955696
4,61;;11,152652132107509;11,15265213642228;;0,15540655046302232;0,15540801877575197
4,62;;11,201292790144198;11,20129279448719;;0,15447288137715318;0,15447434403432678
4,63;;11,250145587283427;11,250145591654803;;0,15354482169422945;0,15354627871080445
4,64;;11,299211448738811;11,299211453138732;;0,15262233771344444;0,15262378910440275
4,65;;11,34849130375914;11,348491308187773;;0,15170539593646284;0,15170684171680995
4,66;;11,397986085645982;11,397986090103498;;0,1507939630662048;0,15079540325096885
4,67;;11,447696731771385;11,447696736257946;;0,149888006005636;0,1498894406098671
4,68;;11,497624183595583;11,49762418811136;;0,14898749185656654;0,14898892089533597
4,6899999999999995;;11,547769386684864;11,547769391230029;;0,1480923879184558;0,1480938114068552
4,7;;11,598133290729473;11,598133295304194;;0,14720266168722512;0,14720407964036572
4,71;;11,64871684956157;11,648716854166015;;0,14631828085407794;0,1463196932870896
4,72;;11,699521021173322;11,699521025807668;;0,14543921330432572;0,14544062023235638
4,73;;11,750546767735047;11,750546772399469;;0,1445654271162222;0,1445668285544371
4,74;;11,801795055613418;11,801795060308084;;0,14369689055980464;0,1436982865233853
4,75;5,625;11,853266855389775;11,853266860114864;0,666666667;0,1428335720957407;0,14283496259988449
4,760000000000001;;11,904963141878516;11,904963146634206;;0,1419754403741837;0,14197682543410303
4,77;;11,956884894145528;11,956884898932;;0,14112246423363445;0,1411238438645559
4,78;;12,009033095526792;12,009033100344208;;0,1402746126998087;0,14027598691697257
4,79;;12,06140873364691;12,061408738495462;;0,1394318549845138;0,13943322380317302
4,8;;12,1140128004379;12,114012805317767;;0,13859416048452933;0,1385955239199491
4,81;;12,166846292157945;12,166846297069302;;0,13776149878049657;0,13776285684795345
4,82;;12,219910209410248;12,219910214353282;;0,13693383963581351;0,13693519235059484
4,83;;12,273205557162;12,273205562136894;;0,1361111529955374;0,1361125003729406
4,84;;12,326733344763412;12,32673334977035;;0,13529340898529263;0,13529475104062444
4,8500000000000005;;12,380494585966847;12,380494591006007;;0,1344805779101862;0,13448191465876227
4,859999999999999;;12,43449029894595;12,434490304017523;;0,13367263025372994;0,13367396171087378
4,87;;12,488721506315038;12,488721511419213;;0,13286953667676754;0,1328708628578102
4,88;;12,54318923514837;12,543189240285336;;0,13207126801641034;0,13207258893668955
4,89;;12,597894516999666;12,597894522169604;;0,1312777952849774;0,13127911095983716
4,9;;12,652838387921598;12,652838393124703;;0,13048908966894338;0,13049040011373317
4,91;;12,708021888485433;12,708021893721895;;0,12970512252789235;0,12970642775796648
4,92;;12,76344606380075;12,763446069070758;;0,12892586539347714;0,12892716542419425
4,93;;12,819111963535196;12,81911196883895;;0,12815128996838618;0,12815258481510858
4,9399999999999995;;12,875020641934412;12,875020647272104;;0,12738136812531556;0,12738265780340868
4,95;;12,931173157841979;12,931173163213803;;0,12661607190594776;0,1266173564307795
4,96;;12,987570574719449;12,987570580125597;;0,12585537351993667;0,1258566529068768
4,97;;13,044213960666514;13,04421396610719;;0,12509924534389794;0,12510051960831753
4,9799999999999995;;13,101104388441229;13,101104393916629;;0,12434765992040608;0,12434892907767697
4,99;;13,158242935480335;13,158242940990657;;0,12360058995699745;0,12360185402249182
5,0;;13,215630683919638;13,215630689465083;;0,12285800832517944;0,12285926731426894
5,01;;13,273268720614528;13,273268726195301;;0,12211988805944476;0,12212114198750015
5,0200000000000005;;13,33115813716056;13,33115814277686;;0,12138620235629255;0,12138745123868322
5,029999999999999;;13,38930002991411;13,38930003556614;;0,12065692457325543;0,12065816842534863
5,04;;13,447695500013175;13,447695505701143;;0,11993202822793113;0,11993326706509164
5,050000000000001;;13,506345653398183;13,506345659122296;;0,11921148699702169;0,11921272083461129
5,06;;13,565251600832955;13,565251606593415;;0,11849527471537731;0,11849650356875414
5,07;;13,624414457925784;13,624414463722797;;0,11778336537504575;0,11778458925956395
5,08;;13,683835345150467;13,68383535098425;;0,11707573312432876;0,11707695205533782
5,09;;13,74351538786763;13,743515393738392;;0,11637235226684253;0,11637356625968687
5,1;;13,803455716345983;13,80345572225393;;0,11567319726058509;0,1156744063306035
5,11;;13,863657465783726;13,863657471729073;;0,11497824271700832;0,11497944687953358
5,12;;13,924121776330061;13,924121782313025;;0,11428746340009674;0,1142886626704551
5,13;;13,984849793106795;13,98484979912759;;0,11360083422545032;0,11360202861896097
5,140000000000001;;14,04584266623002;14,04584267228886;;0,11291833025937398;0,11291951979134864
5,1499999999999995;;14,107101550831853;14,107101556928958;;0,1122399267179723;0,11224111140371472
5,16;;14,168627607082412;14,168627613217996;;0,11156559896624897;0,11156677882105456
5,17;;14,230422000211668;14,230422006385957;;0,11089532251721315;0,11089649755636835
5,18;;14,292485900531613;14,292485906744822;;0,11022907303098928;0,11023024326977127
5,19;;14,354820483458363;14,354820489710718;;0,10956682631393375;0,10956799176760999
5,2;;14,417426929534436;14,417426935826157;;0,10890855831775646;0,1089097190015842
5,21;;14,480306424451129;14,480306430782441;;0,10825424513864718;0,10825540106787303
5,220000000000001;;14,54346015907095;14,543460165442081;;0,10760386301640766;0,10760501420626722
5,2299999999999995;;14,60688932945016;14,606889335861347;;0,10695738833358909;0,10695853479930655
5,24;;14,670595136861493;14,670595143312953;;0,10631479761463385;0,1063159393714215
5,25;4,5;14,734578787816812;14,73457879430877;1,25;0,10567606752502388;0,10567720458808175
5,26;;14,798841494090018;14,798841500622713;;0,10504117487043266;0,10504230725494805
5,27;;14,863384472739995;14,863384479313654;;0,10441009659588313;0,10441122431703034
5,28;;14,928208946133646;14,928208952748504;;0,1037828097849105;0,1037839328578504
5,29;;14,993316141969046;14,993316148625333;;0,10315929165873046;0,10316041009860998
5,3;;15,058707293298689;15,058707299996643;;0,10253951957541127;0,10254063339736316
5,3100000000000005;;15,124383638552864;15,124383645292726;;0,10192347102905201;0,10192458024819448
5,319999999999999;;15,190346421563074;15,190346428345075;;0,1013111236489656;0,10131222828040175
5,33;;15,25659689158563;15,256596898410015;;0,10070245519886561;0,10070355525768332
