;x D2;x EP D2 NGD;x EP D2 AGD;y D2;y EP D2 NGD;y EP D2 AGD
0,5599999999999999;;1,7509892910083038;1,75099073621293;;2,180916025171946;2,1809233109984345
0,5700000000000001;;1,755833582649473;1,7558350577310406;;2,1756047386278285;2,17561213649822
0,58;;1,760691276520813;1,7606927816335762;;2,1703063869076233;2,170313896232983
0,59;;1,7655624097009697;1,765563944999807;;2,1650209385105508;2,1650285587041473
0,6;;1,77044701937117;1,7704485850115876;;2,1597483620125457;2,1597560924898445
0,61;;1,775345142815508;1,775346738953641;;2,154488626066072;2,1544964662447272
0,62;;1,7802568174212272;1,7802584442138425;;2,1492416993999353;2,149249648699785
0,63;;1,7851820806790062;1,7851837382835052;;2,1440075508190977;2,144015608662154
0,64;;1,7901209701832466;1,790122658757666;;2,138786149204492;2,138794315014935
0,65;;1,7950735236323583;1,7950752433353738;;2,1335774635128364;2,1335857367170075
0,66;;1,800039778829047;1,800041529819976;;2,128381462776451;2,128389842802845
0,67;;1,8050197736806042;1,8050215561194065;;2,123198116103072;2,1232066023823304
0,6799999999999999;;1,8100135461991962;1,8100153602464772;;2,1180273926756694;2,1180359846405734
0,69;;1,8150211345021527;1,8150229803191669;;2,1128692617522633;2,112877958837727
0,7000000000000001;;1,8200425768122601;1,820044454560911;;2,1077236926657417;2,1077324943088045
0,7100000000000001;;1,8250779114580515;1,8250798213008954;;2,102590654823677;2,1025995604634957
0,72;;1,8301271768740994;1,8301291189743485;;2,097470117708144;2,0974791267859896
0,73;;1,8351904116013102;1,8351923861228334;;2,0923620508755416;2,092371162834787
0,74;;1,8402676542872176;1,840269661394544;;2,087266423956407;2,087275638242524
0,75;2,547;1,8453589436862776;1,8453609835445977;2,0;2,0821832066552393;2,0821925227157903
0,76;;1,8504643186601633;1,8504663914353339;;2,077112368750316;2,0771217860349473
0,77;;1,8555838181780644;1,855585924036608;;2,0720538800935167;2,0720633980539516
0,7799999999999999;;1,8607174813169822;1,8607196204260905;;2,0670077106101417;2,0670173287001727
0,79;;1,8658653472620275;1,8658675197895653;;2,0619738302987316;2,061983547974216
0,8;;1,8710274553067225;1,8710296614212283;;2,056952209230894;2,0569620259497445
0,8099999999999999;;1,8762038448532976;1,8762060847239865;;2,05194281755112;2,0519527327733
0,8200000000000001;;1,881394555412994;1,8813968292097605;;2,0469456254766114;2,0469556386641257
0,83;;1,886599626606365;1,886601934499785;;2,0419606032971;2,041970713913991
0,84;;1,8918190981635776;1,8918214403249123;;2,036987721374672;2,0369979288870113
0,8500000000000001;;1,8970530099247174;1,8970553865259132;;2,032026950143594;2,0320372540194747
0,86;;1,9023014018400906;1,9023038130537837;;2,027078260110134;2,0270886598196665
0,8699999999999999;;1,9075643139705307;1,9075667599700485;;2,0221416218523873;2,0221521168676917
0,88;;1,9128417864877036;1,9128442674470683;;2,0172170060201027;2,0172275958153003
0,89;;1,9181338596744135;1,9181363757683436;;2,0123043833345062;2,012315067385716
0,8999999999999999;;1,9234405739249123;1,9234431253288253;;2,0074037245881287;2,0074145023734586
0,91;;1,9287619697452054;1,9287645566352212;;2,002515000644631;2,0025258716441714
0,9199999999999999;;1,9340980877533633;1,9341007103063057;;1,99763818243863;1,997649146134448
0,9299999999999999;;1,939448968679831;1,9394516270732298;;1,992773240975528;1,9927842968516614
0,9400000000000001;;1,9448146533677364;1,9448173477798316;;1,9879201473313393;1,9879312948737877
0,95;;1,9501951827732062;1,9501979133829492;;1,9830788726525177;1,9830901113492383
0,96;;1,9555905979656751;1,9555933649527322;;1,9782493881557852;1,9782607174966853
0,97;;1,9610009401282011;1,9610037436729562;;1,9734316651279613;1,9734430846048925
0,98;;1,9664262505577796;1,966429090841335;;1,9686256749257922;1,9686371840325432
0,9900000000000001;;1,9718665706656586;1,9718694478698393;;1,96383138897578;1,9638429872080705
1,0;;1,977321941977653;1,9773248562850094;;1,9590487787740138;1,9590604656294877
1,01;;1,982792406134465;1,9827953577282744;;1,9542778158859986;1,9542895908642188
1,02;;1,9882780048919992;1,9882809939562698;;1,9495184719464884;1,949530334548929
1,03;;1,9937787801216824;1,9937818068411537;;1,9447707186593155;1,9447826683893563
1,04;;1,9992947738107825;1,9992978383709308;;1,9400345277972233;1,9400465641601436
1,05;;2,0048260280627304;2,0048291306497696;;1,9353098712016992;1,9353219937046706
1,06;;2,0103725850974397;2,0103757258983244;;1,930596720782805;1,9306089289348862
1,0699999999999998;;2,01593448725163;2,0159376664540583;;1,925895048519013;1,9259073418311423
1,08;;2,0215117769791497;2,0215149947715654;;1,921204826457035;1,9212172044420261
1,09;;2,0271044968513;2,0271077534228965;;1,9165260267116615;1,9165384888841945
1,0999999999999999;;2,032712689557161;2,0327159850978824;;1,911858621465592;1,9118711673422095
1,11;;2,038336397903915;2,0383397326044594;;1,90720258296927;1,9072152120683699
1,1199999999999999;;2,0439756648171756;2,043979038868999;;1,9025578835407206;1,9025705953825498
1,13;;2,049630533341314;2,0496339469366314;;1,897924495565382;1,8979372896720306
1,1400000000000001;;2,05530104663979;2,0553044999715784;;1,8933023914959448;1,89331526739134
1,15;;2,0609872479954756;2,060990741257478;;1,8886915438521867;1,8887045010620866
1,16;;2,0666891808109935;2,0666927141977203;;1,884091925220809;1,8841049632727969
1,17;;2,072406888609042;2,0724104623157737;;1,879503508255274;1,879516626678751
1,18;;2,0781404150327294;2,078144029255521;;1,8749262656756425;1,874939464001823
1,1900000000000002;;2,083889803845908;2,0838934587815903;;1,8703601702684103;1,8703734480303154
1,2;;2,089655098933507;2,0896587947796887;;1,8658051948863497;1,8658185516188004
1,21;;2,0954363443018673;2,0954400812569407;;1,8612613124483435;1,8612747476879559
1,22;;2,101233584079078;2,1012373623422187;;1,856728495939228;1,8567420092244071
1,23;;2,107046862515314;2,107050682286485;;1,8522067184096305;1,8522203092805634
1,24;;2,112876223983171;2,1128800854631273;;1,8476959529758086;1,8477096209744595
1,25;2,172;2,118721712978008;2,118725616368296;1,333333333;1,8431961728194923;1,8432099174895957
1,26;;2,1245833741182842;2,1245873196212464;;1,8387073511877225;1,8387211720747785
1,27;;2,1304612521459;2,1304652399646784;;1,834229461392693;1,83424335804396
1,28;;2,1363553919265392;2,136359422265077;;1,8297624768115919;1,829776448776082
1,29;;2,142265838450011;2,142269911513056;;1,8253063708864428;1,8253204177149152
1,3;;2,1481926368305935;2,148196752823701;;1,8208611171239477;1,8208752383689024
1,31;;2,1541358323073787;2,1541399914369146;;1,8164266890953285;1,8164408843110016
1,32;;2,160095470244616;2,1600996727177595;;1,81200306043617;1,8120173291785278
1,3299999999999998;;2,1660715961320607;2,1660758421568063;;1,8075902048462646;1,8076045466729964
1,34;;2,17206425558532;2,1720685453704824;;1,8031880960894533;1,8032025105599678
1,35;;2,178073494346201;2,178077828101417;;1,798796707993473;1,7988111946688903
1,3599999999999999;;2,18409935828306;2,1841037362187903;;1,7944160144497976;1,7944305728929457
1,37;;2,190141893391153;2,190146315718688;;1,790045989413485;1,7900606191888924
1,38;;2,1962011457929878;2,196205612724447;;1,785686606903022;1,7857013075769124
1,39;;2,2022771617386736;2,202281673487011;;1,7813378410001681;1,7813526121404553
1,4000000000000001;;2,2083699876062752;2,2083745443852827;;1,7769996658498037;1,7770145070260854
1,41;;2,2144796699021665;2,2144842719264752;;1,772672055659776;1,7726869664433278
1,4200000000000002;;2,220606255261389;2,220610902746472;;1,7683549847007427;1,7683699646645146
1,43;;2,226749790448001;2,226754483610179;;1,7640484273060242;1,7640634760246314
1,44;;2,232910322355441;2,232915061411883;;1,7597523578714465;1,7597674749211667
1,4500000000000002;;2,2390878980068822;2,239092683175609;;1,7554667508551902;1,7554819358139575
1,46;;2,2452825645555916;2,2452873960554793;;1,751191580777641;1,7512068332250394
1,47;;2,2514943692852913;2,251499247336074;;1,7469268222212342;1,7469421417384927
1,48;;2,257723359610519;2,2577282844327926;;1,742672449830307;1,7426878360002944
1,49;;2,2639695830769893;2,2639745548922128;;1,7384284383109463;1,7384438907181647
1,5;;2,2702330873619556;2,2702381063924566;;1,7341947624308376;1,7342102806614186
1,51;;2,2765139202745774;2,2765189867435534;;1,729971397019117;1,729986980660814
1,52;;2,282812129756282;2,282817243887804;;1,7257583169662196;1,7257739656084037
1,53;;2,2891277638811314;2,289132925900147;;1,7215554972237315;1,7215712104573864
1,54;;2,2954608708561897;2,2954660809885277;;1,7173629128042394;1,7173786902219552
1,55;;2,301811499021891;2,301816757494262;;1,7131805387811845;1,7131963799771524
1,5599999999999998;;2,308179696852409;2,3081850038924094;;1,709008350288711;1,709024254858719
1,5699999999999998;;2,3145655129560243;2,3145708687921407;;1,7048463225215222;1,7048622900629473
1,58;;2,3209689960754982;2,32097440093711;;1,7006944307347287;1,7007104608465342
1,59;;2,327390195088444;2,327395649205825;;1,6965526502437054;1,6965687425264342
1,6;;2,3338291590077;2,3338346626120243;;1,6924209564239414;1,692437110479711
1,6099999999999999;;2,3402859369817026;2,3402914903050456;;1,6882993247108966;1,6883155401433927
1,6199999999999999;;2,3467605782948646;2,346766181570207;;1,6841877305998518;1,6842040070143254
1,63;;2,3532531323679464;2,353258785829178;;1,6800861496457673;1,6801024866490275
1,6400000000000001;;2,3597636487584386;2,359769352640361;;1,6759945574631343;1,6760109546635438
1,6500000000000001;;2,3662921771609353;2,3662979316992643;;1,6719129297258322;1,6719293867333018
1,66;;2,3728387674075173;2,372844572838888;;1,6678412421669822;1,6678577585929655
1,67;;2,379403469468131;2,3794093260300997;;1,6637794705788038;1,6637960460362924
1,68;;2,3859863334509686;2,385992241382017;;1,6597275908124716;1,659744224915989
1,69;;2,392587409602853;2,3925933691423906;;1,6556855787779696;1,6557022711435678
1,7000000000000002;;2,3992067483096204;2,3992127596979875;;1,6516534104439504;1,6516701606892028
1,71;;2,4058444000965022;2,405850463574976;;1,6476310618375911;1,647647869581589
1,72;;2,412500415628516;2,4125065314393095;;1,6436185090444508;1,6436353739077967
1,73;;2,419174845710848;2,4191810140971164;;1,6396157282083281;1,6396326498131322
1,7399999999999998;;2,425867741289241;2,425873962495086;;1,6356226955311208;1,6356396735009944
1,75;4,969;;;1,0;;
1,7500000000000002;;2,432579153450387;2,432585427720857;;1,6316393872726827;1,6316564212327334
1,76;;2,4393091334223125;2,4393154610034076;;1,6276657797506824;1,627682869327511
1,77;;2,4460577325747725;2,4460641137134482;;1,6237018493404645;1,6237189941621573
1,78;;2,4528250024196416;2,452831437363811;;1,6197475724749069;1,6197647721710318
1,79;;2,4596109946113067;2,459617483609846;;1,615802925644282;1,6158201798458842
1,7999999999999998;;2,466415760947063;2,4664223042498135;;1,6118678853961168;1,6118851937357124
1,81;;2,473239353367508;2,4732459512252776;;1,6079424283350523;1,6079597904466243
1,82;;2,4800818239569367;2,4800884766215083;;1,6040265311227062;1,6040439466416991
1,83;;2,486943224943742;2,4869499326678723;;1,6001201704775325;1,6001376390408482
1,8399999999999999;;2,493823608700812;2,4938303717382375;;1,596223323174685;1,596240844420676
1,8499999999999999;;2,5007230277459294;2,500729846351369;;1,5923359660458767;1,5923535396143431
1,8599999999999999;;2,507641534742173;2,507648409171332;;1,5884580759792442;1,5884757015114281
1,87;;2,51457918249832;2,514586113007892;;1,5845896299192088;1,5846073070577895
1,8800000000000001;;2,521536023969246;2,521543010816919;;1,5807306048663416;1,5807483332554297
1,8900000000000001;;2,528512112256335;2,5285191557007924;;1,5768809778772237;1,576898757162358
1,9;;2,535507500607879;2,535514600908806;;1,5730407260643122;1,5730585558924537
1,91;;2,542522242419489;2,5425293998375724;;1,569209826595803;1,5692277066153304
1,92;;2,5495563912344976;2,549563606031434;;1,565388256695495;1,5654061865562001
1,9300000000000002;;2,5566100007443735;2,556617273182868;;1,5615759936426565;1,5615939729957387
1,94;;2,563683124789126;2,563690455132899;;1,5577730147718871;1,5577910432699493
1,95;;2,57077581735772;2,57078320587151;;1,5539792974729851;1,5539973747700286
1,96;;2,5778881325884857;2,577895579538053;;1,5501948191908124;1,5502129449422326
1,97;;2,585020124769532;2,585027630421662;;1,5464195574251605;1,5464377312877415
1,9800000000000002;;2,592171848339163;2,59217941296167;;1,5426534897306166;1,5426717113625268
1,9900000000000002;;2,59934335788629;2,5993509817480205;;1,538896593716431;1,5389148627772187
2,0;;2,6065347081508516;2,6065423915216885;;1,5351488470463819;1,53516716319697
2,01;;2,6137459540242296;2,613753697175096;;1,5314102274386452;1,5314285903413272
2,02;;2,6209771505496677;2,6209849537525307;;1,5276807126656597;1,5276991219840943
2,03;;2,6282283529226937;2,628236216450567;;1,5239602805539973;1,523978735953204
2,04;;2,6354996164915394;2,6355075406184874;;1,5202489089842284;1,5202674101305835
2,0500000000000003;;2,642790996757562;2,642798981758704;;1,5165465758907932;1,516565122452024
2,06;;2,6501025493756694;2,6501105955271838;;1,512853259261868;1,5128718509070498
2,07;;2,6574343301547443;2,657442437733872;;1,509168937139237;1,509187573538787
2,08;;2,6647863950580724;2,6647945643431186;;1,5054935876181583;1,5055122684438313
2,09;;2,6721588002037637;2,672167031474105;;1,5018271888472376;1,501845913772122
2,1;;2,6795516018651893;2,6795598954012743;;1,498169719028295;1,4981884877268083
2,11;;2,6869648564714024;2,6869732125547583;;1,4945211564162375;1,4945399685641214
2,12;;2,6943986206075747;2,69440703952081;;1,4908814793189282;1,4909003345932437
2,13;;2,701852951015427;2,701861433042234;;1,4872506660970588;1,4872695641761824
2,1399999999999997;;2,709327904593661;2,709336450018822;;1,4836286951640205;1,4836476357276387
2,15;;2,7168235383983954;2,716832147507785;;1,4800155449857733;1,4800345277148805
2,16;;2,724339909643599;2,724348582724189;;1,4764111940807225;1,4764302186576137
2,17;;2,731877075701531;2,731885813041391;;1,4728156210195877;1,4728346871278553
2,18;;2,7394350941031753;2,7394438959914824;;1,4692288044252755;1,469247911749805
2,19;;2,747014022538681;2,747022889265719;;1,4656507229727544;1,46566987119972
2,1999999999999997;;2,7546139188578045;2,754622850714969;;1,4620813553889256;1,4621005442057855
2,21;;2,762234841070348;2,7622438383501517;;1,4585206804524984;1,4585399095479898
2,22;;2,7698768473466044;2,76988591034268;;1,4549686769938623;1,454987946057999
2,23;;2,7775399960178007;2,777549125024904;;1,451425323894964;1,4514446326190298
2,2399999999999998;;2,785224345576543;2,7852335408905575;;1,4478906000891785;1,4479099481657238
2,25;5,125;2,792929954677263;2,7929392165952063;2,0;1,444364484561185;1,444383871684023
2,26;;2,8006568821366664;2,8006662109566896;;1,4408469563468438;1,4408663822110452
2,27;;2,8084051869341824;2,808414582955577;;1,4373379945330689;1,4373574588349582
2,2800000000000002;;2,81617492821241;2,8161843917356126;;1,4338375782577053;1,4338570806948567
2,29;;2,8239661652775734;2,8239756966041685;;1,4303456867094053;1,4303652269806368
2,3;;2,831778957599976;2,8317885570326986;;1,4268622991275026;1,4268818769328746
2,31;;2,8396133648144493;2,839623032657192;;1,4233873948018914;1,4234070098426996
2,32;;2,84746944672081;2,847479183278626;;1,419920953072902;1,419940605051675
2,33;;2,8553472632843206;2,8553570688634258;;1,4164629533311777;1,4164826419516716
2,34;;2,8632468746361397;2,863256749543919;;1,4130133750175533;1,4130330999847487
2,35;;2,8711683410737883;2,8711782856187993;;1,409572197622932;1,4095919586430286
2,36;;2,8791117230616035;2,8791217375535814;;1,4061394006881636;1,4061591974685772
2,37;;2,887077081231206;2,887087165981065;;1,4027149638039238;1,40273479605328
2,3800000000000003;;2,8950644763819593;2,895074631701799;;1,3992988666105908;1,399318734038724
2,39;;2,903073969481432;2,903084195684543;;1,3958910887981268;1,3959109911160739
2,4;;2,91110562166587;2,9111159190667344;;1,3924916101059557;1,392511547025951
2,41;;2,9191594942406565;2,9191698631549543;;1,3891004103228415;1,3891203815583157
2,42;;2,9272356486807825;2,9272460894253953;;1,3857174692867722;1,3857374745523456
2,4299999999999997;;2,9353341466313156;2,9353446595243318;;1,3823427668848345;1,382362805896315
2,44;;2,9434550499078718;2,9434656352685895;;1,3789762830530994;1,3789963555274753
2,45;;2,951598420497086;2,951609078646018;;1,3756179977764984;1,3756381034319385
2,46;;2,9597643205570847;2,9597750518159622;;1,3722678910887087;1,3722880296445545
2,4699999999999998;;2,9679528124179626;2,9679636171097394;;1,368925943072031;1,3689461142487946
2,48;;2,976163958582256;2,976174837031115;;1,3655921338572727;1,3656123373766325
2,4899999999999998;;2,9843978217254197;2,984408774256775;;1,36226644362363;1,3622866792084265
2,5;;2,9926544646963102;2,992665491636811;;1,3589488525985693;1,3589691199728013
2,5100000000000002;;3,000933950517658;3,000945052195195;;1,3556393410577103;1,3556596399465304
2,52;;3,009236342386556;3,0092475191302626;;1,3523378893247082;1,352358219454419
2,53;;3,0175617036749336;3,0175729558151945;;1,3490444777711366;1,3490648388691873
2,54;;3,0259100979300504;3,0259214257985034;;1,3457590868163714;1,3457794786113533
2,55;;3,034281588874973;3,0342929928045117;;1,3424816969274744;1,342502119149117
2,56;;3,042676240409064;3,042687720733848;;1,3392122886190763;1,339232740998244
2,5700000000000003;;3,051094116608472;3,051105673663926;;1,3359508424532622;1,3359713247219487
2,58;;3,0595352817266193;3,0595469158494373;;1,3326973390394548;1,3327178509307807
2,59;;3,067999800194687;3,068011511722843;;1,3294517590342991;1,3294723002825082
2,6;;3,076487736622119;3,0764995258948624;;1,3262140831415485;1,326234653482003
2,6100000000000003;;3,0849991557971017;3,08501102315497;;1,3229842921119495;1,3230048912811256
2,62;;3,0935341226870685;3,0935460684718867;;1,3197623667431269;1,3197829944786132
2,63;;3,1020927024391893;3,102104726994077;;1,3165482878794699;1,3165689439199615
2,64;;3,110674960380872;3,1106870640502473;;1,3133420364120187;1,313362720497314
2,65;;3,1192809620202597;3,1192931451498414;;1,31014359327835;1,3101643051493463
2,6599999999999997;;3,127910773046729;3,127923035983545;;1,3069529394624644;1,3069736788611555
2,67;;3,1365644593313933;3,136576802423785;;1,3037700559946725;1,3037908226641437
2,68;;3,145242086927606;3,1452545105252296;;1,3005949239514834;1,300615717635908
2,69;;3,1539437220714643;3,1539562265252963;;1,297427524455491;1,2974483449001273
2,7;;3,162669431182313;3,1626820168446566;;1,2942678386752624;1,2942886856264482
2,71;;3,171419280863252;3,171431948087741;;1,2911158478252258;1,2911367210303766
2,7199999999999998;;3,1801933379016485;3,1802060870432522;;1,2879715331655586;1,2879924323731622
2,73;;3,1889916692696416;3,1890045006846695;;1,2848348760020765;1,2848558009616902
2,74;;3,1978143421246568;3,197827256170762;;1,2817058576861209;1,2817268081483681
2,75;8,063;3,206661423809917;3,2066744208461007;1,5;1,2785844596144516;1,278605435331017
2,76;;3,215532981854955;3,215546062241576;;1,275470663229131;1,2754916639527578
2,77;;3,224429083976136;3,2244422480749084;;1,2723644500174178;1,2723854755019035
2,78;;3,233349798077165;3,233363046251167;;1,269265801511656;1,2692868515118492
2,79;;3,242295192249611;3,2423085248632906;;1,2661746992891638;1,2661957735609604
2,8000000000000003;;3,2512653347734264;3,2512787521926025;;1,2630911249721257;1,2631122232724645
2,81;;3,2602602941174643;3,2602737967093356;;1,2600150602274827;1,2600361823143431
2,82;;3,2692801389400064;3,269293727073154;;1,256946486766822;1,2569676323992194
2,83;;3,278324938089285;3,2783386121336764;;1,2538853863462707;1,2539065552842532
2,8400000000000003;;3,287394760604006;3,2874085209310016;;1,2508317407663858;1,2508529327710305
2,85;;3,296489675713879;3,296503522696237;;1,2477855318720457;1,2478067467054552
2,86;;3,3056097528401445;3,305623686852024;;1,244746741552343;1,244767978977642
2,87;;3,3147550615961046;3,3147690830130734;;1,241715351740477;1,2417366115218085
2,88;;3,3239256717876526;3,323939780986689;;1,2386913444136458;1,2387126263161676
2,8899999999999997;;3,3331216534138086;3,333135850773308;;1,2356747015929392;1,23569600538282
2,9000000000000004;;3,342343076667252;3,342357362567032;;1,2326654053432313;1,232686730787648
2,91;;3,351590011934854;3,3516043867561596;;1,229663437773076;1,2296847846402088
2,92;;3,360862529798223;3,36087699392373;;1,226668781034597;1,2266901490936282
2,93;;3,3701607010342354;3,370175254848058;;1,2236814173233854;1,2237028063444935
2,94;;3,3794845966155815;3,3794992405032733;;1,2207013288783917;1,2207227386327488
2,9499999999999997;;3,3888342877113034;3,388849022059866;;1,2177284979818206;1,2177499282415896
2,96;;3,39820984568734;3,3982246708852273;;1,2147629069590258;1,2147843574973558
2,97;;3,4076113421070713;3,407626258544194;;1,2118045381784044;1,2118260087694284
2,98;;3,417038848731864;3,4170538567995954;;1,2088533740512941;1,2088748644701244
2,9899999999999998;;3,4264924375216212;3,4265075376128014;;1,2059093970318655;1,2059309070545907
3,0;;3,435972180635331;3,435987373144272;;1,2029725896170198;1,2029941190207025
3,01;;3,445478150431615;3,445493435754106;;1,200042934346285;1,2000644829089562
3,02;;3,455010419469283;3,4550257980025965;;1,1971204138017104;1,1971419813023678
3,0300000000000002;;3,464569060507887;3,4645845326507834;;1,1942050106077646;1,1942265968263686
3,04;;3,4741541465082744;3,4741697126610065;;1,1912967074312317;1,1913183121487025
3,05;;3,483765750633146;3,4837814111974654;;1,1883954869811082;1,1884171099793215
3,06;;3,4934039462476183;3,4934197016267796;;1,1855013320084997;1,185522973070284
3,0700000000000003;;3,5030688069197757;3,5030846575185426;;1,1826142253065193;1,1826358842156528
3,08;;3,512760406421238;3,5127763526458873;;1,1797341497101845;1,1797558262513914
3,09;;3,5224788187277216;3,5224948609860496;;1,1768610880963164;1,176882782055263
3,1;;3,532224118019605;3,532240256720933;;1,1739950233834355;1,1740167345467278
3,11;;3,5419963786824926;3,542012614237671;;1,1711359385316626;1,171157666686843
3,1199999999999997;;3,551795675307786;3,5518120081292013;;1,1682838165426168;1,1683055614781597
3,1300000000000003;;3,561622082693251;3,561638513194831;;1,1654386404593127;1,1654604019646229
3,1399999999999997;;3,5714756758435886;3,5714922044408035;;1,1626003933660631;1,1626221712314706
3,15;;3,581356529971009;3,581373157080883;;1,1597690583883742;1,159790852405133
3,16;;3,591264720495804;3,591281446536917;;1,1569446186928491;1,1569664286531323
3,17;;3,601200323046922;3,601217148439417;;1,1541270574870857;1,1541488831839828
3,18;;3,6111634134625503;3,6111803386281363;;1,1513163580195762;1,1513381992470904
3,19;;3,621154067790686;3,621171093152646;;1,14851250357961;1,1485343601326539
3,2;;3,6311723622897247;3,6311894882729203;;1,1457154774971716;1,1457373491715652
3,2099999999999995;;3,6412183734290364;3,6412356004599107;;1,1429252631428442;1,1429471497353105
3,2199999999999998;;3,6512921778895517;3,6513095063961414;;1,1401418439277076;1,1401637452358704
3,2300000000000004;;3,6613938525643475;3,661411282976281;;1,1373652033032426;1,1373871191256226
3,2399999999999998;;3,6715234745592316;3,6715410073077397;;1,1345953247612315;1,134617254897244
3,25;8,719;3,6816811211933365;3,681698756711255;1,333333333;1,131832191833659;1,1318541360836096
3,26;;3,6918668699997017;3,6918846087214785;;1,1290757880926157;1,1290977462576983
3,27;;3,702080798725874;3,702098641087574;;1,1263260971501994;1,126348069032492
3,2800000000000002;;3,7123229853344935;3,7123409317738045;;1,1235831026584189;1,1236050880608814
