;0_a;0_b;1_a;1_b
40;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
41;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
42;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
43;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
44;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
45;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
46;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
47;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
48;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
49;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
50;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
51;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
52;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
53;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
54;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
55;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
56;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
57;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
58;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
59;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
60;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
61;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
62;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
63;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
64;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
65;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
66;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
67;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
68;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
69;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
70;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
71;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
72;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
73;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
74;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
75;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
76;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
77;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
78;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
79;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
80;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
81;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
82;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
83;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
84;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
85;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
86;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
87;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
88;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
89;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
90;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
91;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
92;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
93;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
94;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
95;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
96;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
97;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
98;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
99;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
100;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
101;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
102;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
103;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
104;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
105;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
106;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
107;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
108;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
109;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
110;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
111;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
112;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
113;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
114;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
115;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
116;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
117;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
118;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
119;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
120;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
121;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
122;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
123;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
124;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
125;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
126;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
127;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
128;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
129;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
130;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
131;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
132;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
133;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
134;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
135;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
136;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
137;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
138;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
139;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
140;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
141;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
142;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
143;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
144;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
145;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
146;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
147;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
148;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
149;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
150;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
151;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
152;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
153;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
154;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
155;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
156;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
157;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
158;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
159;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
160;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
161;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
162;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
163;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
164;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
165;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
166;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
167;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
168;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
169;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
170;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
171;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
172;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
173;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
174;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
175;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
176;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
177;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
178;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
179;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
180;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
181;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
182;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
183;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
184;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
185;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
186;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
187;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
188;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
189;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
190;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
191;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
192;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
193;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
194;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
195;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
196;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
197;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
198;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
199;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
200;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
201;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
202;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
203;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
204;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
205;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
206;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
207;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
208;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
209;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
210;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
211;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
212;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
213;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
214;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
215;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
216;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
217;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
218;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
219;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
220;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
221;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
222;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
223;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
224;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
225;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
226;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
227;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
228;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
229;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
230;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
231;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
232;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
233;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
234;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
235;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
236;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
237;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
238;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
239;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
240;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
241;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
242;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
243;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
244;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
245;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
246;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
247;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
248;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
249;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
250;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
251;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
252;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
253;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
254;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
255;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
256;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
257;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
258;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
259;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
260;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
261;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
262;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
263;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
264;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
265;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
266;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
267;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
268;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
269;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
270;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
271;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
272;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
273;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
274;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
275;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
276;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
277;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
278;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
279;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
280;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
281;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
282;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
283;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
284;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
285;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
286;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
287;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
288;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
289;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
290;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
291;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
292;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
293;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
294;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
295;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
296;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
297;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
298;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
299;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
300;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
301;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
302;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
303;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
304;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
305;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
306;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
307;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
308;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
309;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
310;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
311;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
312;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
313;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
314;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
315;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
316;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
317;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
318;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
319;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
320;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
321;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
322;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
323;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
324;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
325;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
326;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
327;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
328;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
329;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
330;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
331;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
332;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
333;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
334;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
335;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
336;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
337;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
338;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
339;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
340;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
341;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
342;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
343;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
344;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
345;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
346;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
347;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
348;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
349;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
350;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
351;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
352;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
353;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
354;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
355;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
356;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
357;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
358;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
359;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
360;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
361;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
362;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
363;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
364;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
365;0,43518703273226567;-0,602603345236318;0,435187032732595;-0,6026033452375239
366;0,4351870327313775;-0,602603345236318;0,435187032732595;-0,6026033452375239
