;x D4;x CLV AD NGD;x CLV D4 AGD;y D4;y CLV AD NGD;y CLV D4 AGD
0,79;;2,504135759439093;4,440091299159859;;2,0189834060264165;2,8649698293357524
0,8;;2,5187381186429425;4,484228856656902;;2,0032610125472954;2,8444087472626154
0,8099999999999999;;2,5333977152246288;4,528428074293553;;1,987759709018046;2,8239461635391594
0,8200000000000001;;2,5481148317352944;4,5726837540415675;;1,9724746162538105;2,8035812566049647
0,83;;2,562889748452762;4,616990669722589;;1,9574009966954242;2,783313248370152
0,84;;2,577722743430963;4,6613435689815415;;1,9425342493074158;2,7631414029201586
0,8500000000000001;;2,5926140925471355;4,7057371752834385;;1,9278699046952503;2,7430650252422173
0,86;;2,607564069546886;4,750166189932043;;1,9134036204309017;2,723083459972934
0,8699999999999999;;2,622572946087203;4,794625294108754;;1,8991311765764451;2,703196090166387
0,88;;2,637640991777505;4,8391091509300646;;1,885048471395957;2,683402336082232
0,89;;2,652768474218795;4,883612407521913;;1,8711515172465354;2,663701653993314
0,8999999999999999;;2,667955659041014;4,92812969710923;;1,8574364366397684;2,6440935350123365
0,91;;2,6832028099386482;4,972655641118944;;1,8438994584654576;2,6245775039371737
0,9199999999999999;;2,698510188704661;5,017184851294702;;1,8305369143698502;2,605153118114447
0,9299999999999999;;2,713878055262829;5,0617119318215575;;1,817345235281044;2,5858199663210075
0,9400000000000001;;2,729306667698523;5,106231481458818;;1,8043209480746432;2,5665776676630045
0,95;;2,744796282288005;5,15073809567928;;1,7914606723730913;2,5474258704922637
0,96;;2,7603471535263044;5,19522636881305;;1,778761117472477;2,5283642513396853
0,97;;2,775959534153708;5,239690896194128;;1,766219079390921;2,509392513865441
0,98;;2,7916336751809316;5,284126276307952;;1,7538314380329716;2,4905103878257497
0,9900000000000001;;2,807369825913013;5,328527112938082;;1,741595154464718;2,4717176280560347
1,0;;2,8231682339719804;5,372888017310209;;1,7295072682946147;2,453014013470295
1,01;;2,8390291453183334;5,4172036102316685;;1,7175648951552531;2,434399346076535
1,02;;2,8549528042713845;5,461468524224668;;1,7057652242815806;2,415873450008119
1,03;;2,8709394535285;5,505677405651411;;1,6941055161812726;2,3974361705709346
1,04;;2,886989334183279;5,549824916829336;;1,6825831003931975;2,3790873733062585
1,05;;2,9031026857427094;5,593905738134707;;1,6711953733301115;2,360826943069243
1,06;;2,9192797461433333;5,637914570092768;;1,6599397962019082;2,3426547831229465
1,0699999999999998;;2,9355207517664614;5,6818461354527585;;1,6488138930159406;2,324570814247842
1,08;;2,9518259374524654;5,725695181246046;;1,637815248651093;2,306574973866761
1,09;;2,968195536514174;5,7694564808256725;;1,6269415070024533;2,2886672151852214
1,0999999999999999;;2,984629780749421;5,813124835885678;;1,616190369193578;2,2708475063471165
1,11;;3,0011289004527524;5,856695078458531;;1,605559591853498;2,25311582960573
1,1199999999999999;;3,0176931244263283;5,900162072889048;;1,5950469854557494;2,235472180510074
1,13;;3,0343226799900602;5,943520717783267;;1,584650412716825;2,2179165671065144
1,1400000000000001;;3,051017792990983;5,986765947930676;;1,5743677870516017;2,200449009155703
1,15;;3,0677786878119035;6,029892736198321;;1,5641970710833744;2,1830695373648017
1,16;;3,0846055873793525;6,072896095395333;;1,5541362752062646;2,165778192634981
1,17;;3,1014987131708414;6,1157710801063985;;1,5441834561978722;2,1485750253242344
1,18;;3,118458285221471;6,158512788492861;;1,5343367158801244;2,1314600945254787
1,1900000000000002;;3,135484522129896;6,201116364060041;;1,524594199826384;2,1144334673599574
1,2;;3,152577641063667;6,243576997389511;;1,514954096112966;2,09749521828596
1,21;;3,1697378577639794;6,285889927835106;;1,505414634113287;2,080645428422847
1,22;;3,1869653865498346;6,328050445181396;;1,4959740833329622;2,063884184890399
1,23;;3,2042604403216406;6,3700538912635505;;1,4866307522842368;2,0472115801634794
1,24;;3,221623230564262;6,4118956615474385;;1,4773829873982083;2,030627711442023
1,25;3,172;3,239053967349544;6,453571206668956;1,833333333;1,4682291719733713;2,0141326800363366
1,26;;3,2565528593383175;6,495076033931563;;1,4591677251590738;1,9977265907677115
1,27;;3,274120113781907;6,536405708761114;;1,4501971009725423;1,9814095513843366
1,28;;3,291755936523153;6,577555856117079;;1,4413157873481894;1,9651816719924986
1,29;;3,309460531996964;6,618522161859344;;1,432522305217973;1,9490430645030488
1,3;;3,32723410323041;6,659300374069822;;1,42381520762163;1,9329938420931139
1,31;;3,345076851842375;6,6998863043281425;;1,415193078845659;1,917034118683023
1,32;;3,3629889780427757;6,740275828940788;;1,4066545335899752;1,901164008428413
1,3299999999999998;;3,380970680631362;6,780464890123068;;1,3981982161612028;1,885383625227475
1,34;;3,3990221569961134;6,8204494971333975;;1,389822799691618;1,8696930822432927
1,35;;3,4171436031112328;6,8602257273593725;;1,3815269853827992;1,8540924914412245
1,3599999999999999;;3,435335213534763;6,89978972735527;;1,3733095017730712;1,83858196314126
1,37;;3,4535971814058284;6,939137713830563;;1,365169104027879;1,8231616055852933
1,38;;3,4719296984415076;6,97826597458914;;1,3571045732522597;1,8078315245192418
1,39;;3,4903329549333604;7,017170869419029;;1,3491147158246084;1,7925918227899165
1,4000000000000001;;3,508807139743605;7,055848830932366;;1,3411983627509771;1,7774425999565737
1,41;;3,527352440300965;7,094296365355517;;1,3333543690391718;1,762383951917042
1,4200000000000002;;3,545969042596186;7,1325100532692565;;1,3255816130919402;1,7474159705483265
1,43;;3,5646571311772446;7,170486550298966;;1,3178789961185782;1,7325387433615855
1,44;;3,5834168891442384;7,208222587754898;;1,3102454415643028;1,7177523531713563
1,4500000000000002;;3,6022484981439877;7,245714973222575;;1,302679894556771;1,7030568777789132
1,46;;3,6211521383643346;7,282960591103448;;1,295181321369146;1,6884523896696273
1,47;;3,6401279885281697;7,319956403106036;;1,287748708899136;1,6739389557241842
1,48;;3,6591762258871725;7,356699448687723;;1,2803810641634537;1,659516636943528
1,49;;3,6782970262152896;7,3931868454475556;;1,273077413807169;1,64518548818737
1,5;;3,697490563801949;7,429415789470327;;1,2658368036274423;1,630945557926109
1,51;;3,716757011445019;7,465383555622365;;1,2586582981111514;1,6167968880060002
1,52;;3,7360965404435222;7,501087497799412;;1,2515409799859396;1,602739513427402
1,53;;3,7555093205901042;7,5365250491270945;;1,2444839497842355;1,5887734621359222
1,54;;3,77499552016327;7,571693722114475;;1,2374863254198059;1,5748987548262845
1,55;;3,7945553059193915;7,606591108761249;;1,2305472417764265;1,5611154047587252
1,5599999999999998;;3,8141888430844926;7,641214880619172;;1,2236658503082651;1,5474234175877284
1,5699999999999998;;3,8338962953458173;7,6755627888083495;;1,2168413186515923;1,5338227912028939
1,58;;3,8536778248431878;7,709632663989053;;1,2100728302474466;1,5203135155817473
1,59;;3,873533592160152;7,743422416289766;;1,203359583974892;1,5068955726542688
1,6;;3,893463756314943;7,776930035192199;;1,1967007937945267;1,4935689361789328
1,6099999999999999;;3,9134684747512325;7,810153589374025;;1,190095688401909;1,4803335716300456
1,6199999999999999;;3,9335479033287037;7,843091226510153;;1,1835435108905772;1,467189436096147
1,63;;3,9537021963134342;7,875741173033336;;1,1770435184243606;1,4541364781892652
1,6400000000000001;;3,9739315063681033;7,908101733854988;;1,170594981918678;1,4411746379647805
1,6500000000000001;;3,9942359845420263;7,940171292047081;;1,1641971857305402;1,4283038468516729
1,66;;4,014615780261018;7,971948308486008;;1,1578494273569826;1,4155240275929188
1,67;;4,035071041317091;8,003431321459344;;1,1515510171416559;1,4028350941957934
1,68;;4,055601913858;8,034618946236444;;1,1453012779893246;1,3902369518918416
1,69;;4,0762085423766194;8,065509874603835;;1,1390995450880217;1,3777294971062708
1,7000000000000002;;4,0968910697001855;8,096102874366375;;1,1329451656386214;1,3653126174365247
1,71;;4,117649636979378;8,126396788815159;;1,1268374985916019;1,3529861916397892
1,72;;4,138484383677272;8,156390536163215;;1,1207759143907732;1,340750089629176
1,73;;4,159395447558144;8,18608310894994;;1,1147597947237582;1,328604172478351
1,7399999999999998;;4,1803829646761415;8,215473573415355;;1,1087885322790192;1,3165482924343401
1,75;3,828;;;1,333333333;;
1,7500000000000002;;4,20144706936384;8,244561068845197;;1,1028615305092277;1,3045822929382687
1,76;;4,222587894220646;8,27334480688786;;1,0969782034007927;1,2927060086537947
1,77;;4,243805570101114;8,301824070844278;;1,0911379752493493;1,2809192655029584
1,78;;4,265100226103113;8,329998214931765;;1,0853402804410404;1,2692218807092308
1,79;;4,286471989555897;8,357866663522865;;1,0795845632394083;1,2576136628474845
1,7999999999999998;;4,3079209860080665;8,385428910360286;;1,0738702775777362;1,2460944119006525
1,81;;4,329447339215412;8,412684517748952;;1,0681968868566696;1,2346639193228202
1,82;;4,351051171128664;8,439633115726222;;1,0625638637469712;1,2233219681085097
1,83;;4,372732601881142;8,466274401211344;;1,0569706899972473;1,2120683328679025
1,8399999999999999;;4,39449174977631;8,492608137135162;;1,051416856246508;1,2009027799077654
1,8499999999999999;;4,4163287312752315;8,51863415155115;;1,0459018618414153;1,189825067317832
1,8599999999999999;;4,438243660983949;8,544352336728755;;1,0404252146580857;1,1788349450624054
1,87;;4,460236651640769;8,569762648230107;;1,0349864309283103;1,167932155076936
1,8800000000000001;;4,482307814103464;8,594865103971134;;1,0295850350700728;1,1571164313693518
1,8900000000000001;;4,504457257336409;8,619659783268032;;1,024220559522232;1,146387500125896
1,9;;4,526685088397628;8,644146825870124;;1,0188925445832575;1,1357450798212527
1,91;;4,548991412425782;8,66832643098008;;1,0136005382538986;1,125188881332729
1,92;;4,571376332627075;8,692198856262483;;1,008344096083676;1,1147186080582712
1,9300000000000002;;4,593839950262108;8,71576441684167;;1,0031227810210888;1,1043339560380958
1,94;;4,616382364632666;8,739023484289831;;0,997936163267429;1,094034614079719
1,95;;4,6390036730684425;8,761976485606263;;0,9927838201341057;1,0838202638861705
1,96;;4,661703970913716;8,78462390218871;;0,9876653359033789;1,0736905801871839
1,97;;4,68448335151397;8,806966268797675;;0,9825803016924081;1,0636452308731574
1,9800000000000002;;4,7073419062024655;8,82900417251461;;0,977528315320523;1,0536838771316828
1,9900000000000002;;4,730279724286762;8,850738251694807;;0,9725089811796295;1,0438061735864481
2,0;;4,753296893035207;8,872169194915868;;0,9675219101076613;1,0340117684383148
2,01;;4,776393497663376;8,89329773992259;;0,9625667192649952;1,0243003036083873
2,02;;4,79956962132048;8,914124672569027;;0,9576430320137497;1,014671414882885
2,03;;4,8228253450757315;8,934650825758556;;0,952750477799888;1,0051247320596401
2,04;;4,8461607479046975;8,954877078382717;;0,9478886920380459;0,9956598790960351
2,0500000000000003;;4,869575906675603;8,974804354259568;;0,943057315999018;0,9862764742582272
2,06;;4,893070896135626;8,99443362107227;;0,9382559966998224;0,9769741302714702
2,07;;4,916645788897163;9,013765889308655;;0,9334843867962802;0,9677524544713862
2,08;;4,940300655424082;9,032802211202405;;0,9287421444780412;0,9586110489560231
2,09;;4,964035564017944;9,05154367967657;;0,9240289333659902;0,9495495107385471
2,1;;4,987850580804239;9,069991427290041;;0,9193444224119689;0,9405674319004128
2,11;;5,011745769718576;9,088146625187605;;0,9146882858007565;0,9316643997448797
2,12;;5,0357211924929075;9,106010482054197;;0,9100602028542435;0,9228399969507203
2,13;;5,059776908641704;9,12358424307394;;0,9054598579377495;0,9140938017259977
2,1399999999999997;;5,083912975448174;9,14086918889452;;0,9008869403684169;0,9054253879617692
2,15;;5,108129447950445;9,157866634597452;;0,8963411443256387;0,8968343253855999
2,16;;5,132426378927772;9,174577928674745;;0,8918221687634597;0,8883201797147586
2,17;;5,156803818886754;9,191004452012498;;0,8873297173249011;0,8798825128089779
2,18;;5,18126181604754;9,207147616881876;;0,882863498258162;0,8715208828226695
2,19;;5,205800416330077;9,223008865937938;;0,8784232243346459;0,8632348443564829
2,1999999999999997;;5,230419663340347;9,238589671226766;;0,8740086127687675;0,855023948608104
2,21;;5,255119598356643;9,253891533201305;;0,8696193851394919;0,8468877435221928
2,22;;5,279900260315851;9,268915979746305;;0,8652552673135673;0,8388257739393679
2,23;;5,304761685799765;9,283664565212785;;0,8609159893704006;0,8308375817441418
2,2399999999999998;;5,32970390902143;9,298138869462322;;0,8566012855285403;0,8229227060117211
2,25;7,453;5,3547269618115125;9,312340496921571;0,583333333;0,8523108940737242;0,8150806831535912
2,26;;5,379830873604695;9,326271075647263;;0,8480445572884527;0,8073110470618045
2,27;;5,405015671426124;9,339932256402076;;0,8438020213830478;0,7996133292518923
2,2800000000000002;;5,43028137987788;9,353325711741583;;0,8395830364281637;0,7919870590043407
2,29;;5,455628021125499;9,366453135112591;;0,8353873562887106;0,7844317635045495
2,3;;5,481055614884529;9,379316239963126;;0,8312147385591571;0,7769469679812201
2,31;;5,506564178407147;9,391916758864252;;0,8270649445001772;0,7695321958431088
2,32;;5,532153726468805;9,404256442643993;;0,8229377389766106;0,7621869688140916
2,33;;5,55782427135495;9,41633705953353;;0,8188328903966988;0,7549108070664814
2,34;;5,58357582284778;9,428160394325857;;0,8147501706525726;0,7477032293525586
2,35;;5,609408388213072;9,439728247547071;;0,8106893550619538;0,7405637531342579
2,36;;5,63532197218706;9,451042434640451;;0,8066502223110479;0,7334918947109801
2,37;;5,661316576963392;9,462104785163444;;0,8026325543985924;0,7264871693454774
2,3800000000000003;;5,687392202180126;9,472917141997716;;0,7986361365810385;0,7195490913877886
2,39;;5,71354884490682;9,483481360572332;;0,7946607573188348;0,7126771743971804
2,4;;5,73978649963169;9,493799308100199;;0,7907062082237878;0,7058709312620705
2,41;;5,766105158248824;9,503872862827828;;0,786772284007475;0,6991298743179043
2,42;;5,792504810045495;9,51370391329849;;0,7828587824306821;0,6924535154629593
2,4299999999999997;;5,818985441689537;9,523294357628831;;0,778965504253843;0,6858413662720568
2,44;;5,84554703721682;9,53264610279897;;0,7750922531884561;0,67929293810816
2,45;;5,872189578018793;9,541761063956127;;0,7712388358494571;0,6728077422318464
2,46;;5,898913042830128;9,550641163731791;;0,767405061708521;0,6663852899086324
2,4699999999999998;;5,925717407716444;9,559288331572445;;0,7635907430482763;0,660025092514148
2,48;;5,9526026460621395;9,567704503083839;;0,7597956949174057;0,6537266616371429
2,4899999999999998;;5,979568728558298;9,575891619388798;;0,7560197350866171;0,6474895091803262
2,5;;6,0066156231907195;9,58385162649855;;0,752262684005458;0,6413131474590247
2,5100000000000002;;6,033743295228031;9,591586474697529;;0,7485243647599621;0,6351970892976654
2,52;;6,0609517072099095;9,599098117941633;;0,7448046030311006;0,6291408481240769
2,53;;6,088240818935421;9,606388513269863;;0,7411032270540246;0,6231439380616096
2,54;;6,115610587451452;9,613459620229301;;0,7374200675780785;0,6172058740190814
2,55;;6,143060967041262;9,620313400313364;;0,7337549578275683;0,6113261717785519
2,56;;6,170591909213158;9,626951816413236;;0,7301077334632627;0,6055043480809256
2,5700000000000003;;6,1982033626892665;9,633376832282426;;0,7264782325446185;0,5997399207094045
2,58;;6,225895273394449;9,639590412014352;;0,7228662954927038;0,5940324085707848
2,59;;6,253667584445325;9,64559451953284;;0,7192717650538112;0,5883813317746189
2,6;;6,281520236139428;9,651391118095484;;0,7156944862637419;0,5827862117102514
2,6100000000000003;;6,309453165944481;9,65698216980969;;0,7121343064127441;0,5772465711217408
2,62;;6,337466308487814;9,662369635161363;;0,7085910750110948;0,5717619341806855
2,63;;6,365559595545909;9,667555472556074;;0,7050646437553056;0,566331826556966
2,64;;6,393732956034078;9,672541637872591;;0,701554866494944;0,560955775487423
2,65;;6,4219863159962856;9,677330084028664;;0,6980615992000508;0,5556333098424893
2,6599999999999997;;6,45031959859511;9,681922760558916;;0,6945846999291447;0,5503639601907926
2,67;;6,478732724101852;9,68632161320471;;0,6911240287977973;0,5451472588617515
2,68;;6,507225609886775;9,690528583515844;;0,6876794479477708;0,5399827400061864
2,69;;6,535798170409519;9,694545608463956;;0,6842508215166987;0,5348699396549613
2,7;;6,564450317209645;9,69837462006745;;0,6808380156083044;0,5298083957756874
2,71;;6,593181958897344;9,702017545027838;;0,6774408982631417;0,524797648327505
2,7199999999999998;;6,621993001144295;9,705476304377317;;0,6740593394298474;0,5198372393139717
2,73;;6,650883346674699;9,708752813137435;;0,6706932109368928;0,5149267128340773
2,74;;6,679852895256443;9,71184897998869;;0,6673423864648277;0,5100656151314178
2,75;7,375;6,7089015436924635;9,714766706950888;1,333333333;0,6640067415189985;0,5052534946415436
2,76;;6,738029185812258;9,717507889074142;;0,6606861534027383;0,5004899020375183
2,77;;6,767235712463562;9,72007441414028;;0,6573805011910128;0,4957743902737076
2,78;;6,796521011504211;9,72246816237457;;0,6540896657045149;0,4911065146278292
2,79;;6,825884967794164;9,724691006167545;;0,6508135294841974;0,4864858327412886
2,8000000000000003;;6,855327463187712;9,726744809806776;;0,6475519767662344;0,48191190465782946
2,81;;6,88484837652586;9,728631429218451;;0,6443048934574025;0,47738429286052647
2,82;;6,9144475836288946;9,73035271171854;;0,6410721671108718;0,4729025623071484
2,83;;6,944124957289132;9,731910495773434;;0,6378536869023992;0,4684662804639194
2,8400000000000003;;6,9738803672638525;9,733306610769846;;0,6346493436069144;0,46407501733770784
2,85;;7,003713680268426;9,734542876793826;;0,6314590295754907;0,45972834550667047
2,86;;7,033624759969622;9,735621104418719;;0,6282826387126925;0,4554258401493806
2,87;;7,063613466979121;9,736543094501881;;0,6251200664542902;0,4511670790724697
2,88;;7,093679658847215;9,737310637990015;;0,6219712097453367;0,4469516427368107
2,8899999999999997;;7,123823190056705;9,73792551573293;;0,6188359670185969;0,4427791142822716
2,9000000000000004;;7,154043912017014;9,738389498305562;;0,6157142381733213;0,4386490795510677
2,91;;7,184341673058459;9,738704345838094;;0,6126059245543606;0,4345611271097455
2,92;;7,214716318426795;9,738871807854018;;0,6095109289316077;0,43051484826981684
2,93;;7,245167690277904;9,73889362311594;;0,6064291554797676;0,4265098371070851
2,94;;7,275695627672718;9,738771519479009;;0,6033605097584416;0,42254569047968116
2,9499999999999997;;7,306299966572359;9,73850721375176;;0,6003048986925246;0,418622008044843
2,96;;7,336980539833487;9,738102411564245;;0,5972622305529046;0,4147383922744645
2,97;;7,367737177203843;9,737558807243266;;0,5942324149374629;0,41089444846944606
2,98;;7,398569705318045;9,73687808369456;;0,5912153627523631;0,4070897847728664
2,9899999999999998;;7,429477947693577;9,736061912291783;;0,5882109861936278;0,4033240121820129
3,0;;7,460461724727015;9,735111952772117;;0,5852191987289941;0,3995967445592901
3,01;;7,491520853690451;9,734029853138361;;0,5822399150800455;0,39590759864204067
3,02;;7,52265514872818;9,73281724956734;;0,5792730512046084;0,3922561940512973
3,0300000000000002;;7,553864420853583;9,731475766324493;;0,5763185242794151;0,3886421532995008
3,04;;7,585148477946255;9,730007015684471;;0,5733762526830233;0,38506510179720527
3,05;;7,616507124749359;9,728412597857606;;0,570446155978987;0,38152466785879885
3,06;;7,6479401628672115;9,726694100922103;;0,5675281548992765;0,378020482707265
3,0700000000000003;;7,67944739076311;9,72485310076181;;0,5646221713279397;0,37455218047801075
3,08;;7,711028603757387;9,722891161009416;;0,5617281282850001;0,3711193982217865
3,09;;7,742683594025714;9,72080983299493;;0,5588459499105891;0,36772177590672245
3,1;;7,774412150597638;9,71861065569933;;0,5559755614493054;0,3643589564195067
3,11;;7,8062140593553595;9,71629515571319;;0,553116889234797;0,3610305855657293
3,1199999999999997;;7,838089103032758;9,713864847200224;;0,550269860674564;0,3577363120694154
3,1300000000000003;;7,870037061214672;9,711321231865517;;0,5474344042349731;0,3544757875717717
3,1399999999999997;;7,902057710336395;9,708665798928415;;0,5446104494264875;0,3512486666291718
3,15;;7,934150823683467;9,705900025099849;;0,541797926789096;0,34805460671039634
3,16;;7,966316171391667;9,703025374564037;;0,5389967678779508;0,34489326819316174
3,17;;7,998553520447301;9,700043298964387;;0,5362069052491987;0,3417643143599473
3,18;;8,030862634687711;9,696955237393516;;0,5334282724460095;0,33866741139315276
3,19;;8,063243274802064;9,693762616387229;;0,5306608039847935;0,3356022283696017
3,2;;8,09569519833237;9,69046684992236;;0,5279044353416058;0,33256843725441465
3,2099999999999995;;8,128218159674788;9,687069339418354;;0,5251591029387344;0,32956571289427194
3,2199999999999998;;8,160811910081168;9,683571473742463;;0,5224247441314667;0,3265937330100857
3,2300000000000004;;8,193476197660871;9,679974629218458;;0,5197012971950336;0,32365217818910386
3,2399999999999998;;8,226210767382819;9,676280169638742;;0,5169887013117265;0,3207407318764637
3,25;8,938;8,259015361077871;9,672489446279718;0,75;0,5142868965581798;0,31785908036621086
3,26;;8,29188971744139;9,668603797920385;;0,5115958238928268;0,3150069127918137
3,27;;8,324833572036122;9,66462455086397;;0,5089154251435112;0,31218392111617743
3,2800000000000002;;8,357846657295331;9,660553018962542;;0,5062456429952639;0,30938980012118694
3,29;;8,390928702526205;9,656390503644507;;0,503586420978234;0,3066242473967915
3,3000000000000003;;8,424079433913514;9,652138293944857;;0,5009377034557749;0,3038869633296494
3,3099999999999996;;8,45729857452356;9,647797666538091;;0,4982994356126813;0,3011776510913503
3,32;;8,490585844308393;9,643369885773724;;0,49567156344357405;0,2984960166262311
