;x D3;x CLV D3 NGD;x CLV D3 AGD;y D3;y CLV D3 NGD;y CLV D3 AGD
0,44999999999999996;;0,9180194661635915;1,5011299331482129;;3,323701850406771;3,5352289828481824
0,45999999999999996;;0,9221032035566029;1,5204480671594363;;3,298973710695476;3,5077647980243354
0,47000000000000003;;0,9262032997601428;1,5398564289999206;;3,2745896718232683;3,4804977864332387
0,48;;0,9303198267071051;1,5593532188491963;;3,250541650288046;3,4534265762684293
0,49;;0,9344528563356119;1,5789366198787478;;3,226821808630232;3,4265498075030902
0,5;;0,93860246059517;1,5986047988633947;;3,2034225461561996;3,399866131754588
0,51;;0,9427687114525953;1,618355906795899;;3,180336490079237;3,3733742121499954
0,52;;0,9469516808977135;1,6381880795044528;;3,15755648705627;3,3470727231926207
0,53;;0,9511514409488496;1,6580994382726995;;3,1350755950998725;3,320960350629546
0,54;;0,9553680636581142;1,6780880904619455;;3,112887075846291;3,295035791320202
0,5499999999999999;;0,9596016211164948;1,6981521301352176;;3,0909843871613254;3,2692977531059726
0,5599999999999999;;0,9638521854587623;1,7182896386828297;;3,069361176066971;3,243744954680857
0,5700000000000001;;0,9681198288681986;1,7384986854491171;;3,0480112719727015;3,2183761254631946
0,58;;0,9724046235811548;1,7587773283600048;;3,026928680196195;3,19319000546846
0,59;;0,976706641891445;1,7791236145510831;;3,0061075757591587;3,168185345183142
0,6;;0,9810259561545852;1,7995355809958478;;2,9855422974447268;3,1433609054397227
0,61;;0,9853626387918814;1,8200112551337915;;2,965227342103665;3,1187154572927587
0,62;;0,9897167622943734;1,8405486554980208;;2,9451573591972884;3,0942477818960734
0,63;;0,9940883992266427;1,8611457923420742;;2,925327145565715;3,0699566703810808
0,64;;0,9984776222304856;1,8818006682656319;;2,905731640410662;3,0458409237362374
0,65;;1,002884504028461;1,9025112788388039;;2,886365920482603;3,0218993526876403
0,66;;1,0073091174273152;1,92327561322469;;2,867225195462623;2,9981307775807733
0,67;;1,0117515353212898;1,9440916547999076;;2,848304803529869;2,9745340282634127
0,6799999999999999;;1,0162118306953178;1,9649573817727919;;2,8296002071059365;2,951107943969701
0,69;;1,0206900766281097;1,9858707677989738;;2,8111069887680133;2,927851373205391
0,7000000000000001;;1,0251863462951363;2,0068297825940427;;2,7928208473230383;2,9047631736342776
0,7100000000000001;;1,0297007129715112;2,0278323925430204;;2,7747375940355012;2,881842211965808
0,72;;1,0342332500347777;2,0488765613063595;;2,7568531490019432;2,859087363843893
0,73;;1,038784030967601;2,0699602504221954;;2,739163537665528;2,836497513736913
0,74;;1,0433531293603726;2,091081419904585;;2,7216648874644234;2,814071554828932
0,75;1,516;1,047940618913727;2,1122380288374694;2,333333333;2,704353424608037;2,791808388912117
0,76;;1,0525465734409774;2,1334280359641076;;2,6872254709754575;2,7697069262803744
0,77;;1,0571710668704688;2,154649400271724;;2,670277441130731;2,747766085624207
0,7799999999999999;;1,0618141732478563;2,175900081571129;;2,653505839449878;2,7259847939267865
0,79;;1,0664759667383068;2,1971780410710773;;2,6369072573547956;2,704361986361254
0,8;;1,0711565216286305;2,2184812419471247;;2,6204783706494474;2,6828966061892543
0,8099999999999999;;1,0758559123293414;2,23980764990476;;2,6042159369539526;2,6615876046606917
0,8200000000000001;;1,0805742133766525;2,261155233736596;;2,5881167932324045;2,6404339409147206
0,83;;1,0853114994344033;2,2825219658733964;;2,5721778534104587;2,619434581881979
0,84;;1,0900678452959285;2,3039058229287432;;2,5563961060789033;2,5985885021880435
0,8500000000000001;;1,094843325885863;2,3253047862371337;;2,5407686122796296;2,5778946840581303
0,86;;1,0996380162618897;2,346716842385317;;2,5252925033705655;2,557352117223032
0,8699999999999999;;1,104451991616431;2,3681399837366874;;2,509964978966313;2,536959798826286
0,88;;1,1092853272782837;2,389572208948543;;2,4947833049513854;2,516716733332582
0,89;;1,1141380987142024;2,41101152348204;;2,4797448115630716;2,4966219324374093
0,8999999999999999;;1,1190103815304313;2,4324559401046852;;2,4648468915411033;2,476674414977928
0,91;;1,1239022514741852;2,4539034793851893;;2,4500869983414306;2,4568732068450827
0,9199999999999999;;1,1288137844350832;2,4753521701805346;;2,435462644411531;2,4372173408969395
0,9299999999999999;;1,1337450564465343;2,496800050115114;;2,4209713995247966;2,4177058568732552
0,9400000000000001;;1,138696143687079;2,518245166051798;;2,4066108891716538;2,398337801311271
0,95;;1,1436671224816866;2,539685574554785;;2,3923787930051805;2,3791122274627243
0,96;;1,1486580693030073;2,561119342344133;;2,3782728433390816;2,360028195212085
0,97;;1,153669060772587;2,582544546741826;;2,364290823695976;2,3410847709959994
0,98;;1,1587001736620375;2,603959276109278;;2,3504305674040493;2,322281027723951
0,9900000000000001;;1,1637514848941697;2,6253616302761653;;2,3366899562402024;2,3036160447001217
1,0;;1,1688230715440886;2,6467497209604818;;2,3230669191179127;2,285088907546453
1,01;;1,17391501084025;2,668121672179733;;2,309559430818099;2,266698708126907
1,02;;1,1790273801654827;2,6894756206531727;;2,296165510761363;2,24844454447291
1,03;;1,1841602570579743;2,710809716195012;;2,282883221820043;2,2303255207099846
1,04;;1,189313719212223;2,732122122098517;;2,2697106691685796;2,212340746985554
1,05;;1,1944878444799563;2,7534110155109413;;2,256645999170772;2,19448933939792
1,06;;1,1996827108710173;2,7746745877992196;;2,2436873983025474;2,176770419926399
1,0699999999999998;;1,204898396554219;2,7959110449063798;;2,230833092108931;2,1591831163626183
1,08;;1,2101349798581689;2,8171186076986183;;2,218081344193967;2,1417265622429547
1,09;;1,2153925392720606;2,8382955123029996;;2,2054304552423716;2,12439989678212
1,0999999999999999;;1,22067115344644;2,8594400104357494;;2,1928787620717816;2,1072022648078685
1,11;;1,2259709011939395;2,8805503697211083;;2,180424636714469;2,090132816696834
1,1199999999999999;;1,231291861489985;2,9016248740007153;;2,1680664855274885;2,0731907083114804
1,13;;1,2366341134734788;2,922661823633529;;2,1558027483302045;2,05637510093815
1,1400000000000001;;1,241997736447449;2,9436595357862423;;2,143631897568259;2,0396851612262177
1,15;;1,247382809879679;2,964616344714207;;2,1315524375030126;2,023120061128324
1,16;;1,2527894134033097;2,9855306020328767;;2,1195629034255736;2,006678977841683
1,17;;1,2582176268174134;3,00640067697974;;2,1076618608945545;1,9903610937504612
1,18;;1,2636675300875486;3,0272249566667893;;2,0958479049967154;1,974165596369209
1,1900000000000002;;1,269139203346287;3,0480018463235314;;2,084119659629706;1,9580916782873359
1,2;;1,2746327268937163;3,068729769530548;;2,0724757768061477;1,942138537114623
1,21;;1,2801481811979254;3,08940716844366;;2,0609149359783046;1,9263053754277544
1,22;;1,28568564689546;3,110032504008703;;2,049435843382653;1,9105914007178655
1,23;;1,291245204791761;3,1306042561669645;;2,038037231403664;1,8949958253390882
1,24;;1,2968269358615794;3,151120924051323;;2,026717857956148;1,879517866458088
1,25;2,031;1,3024309212493688;3,171581026173137;2,166666667;2,015476505885534;1,8641567460045763
1,26;;1,3080572422696597;3,191983100599926;;2,0043119823854827;1,8489116906227907
1,27;;1,313705980407411;3,2123257051239156;;1,9932231184322522;1,8337819316239279
1,28;;1,3193772173183416;3,2326074174214914;;1,982208768235256;1,818766704939518
1,29;;1,3250710348292432;3,2528268352036354;;1,9712678087032804;1,80386525107573
1,3;;1,330787514938272;3,2729825763574114;;1,960399138925843;1,7890768150685923
1,31;;1,3365267398152225;3,2930732790785693;;1,9496016796691948;1,7744006464401192
1,32;;1,3422887918017816;3,313097601995348;;1,9388743728864861;1,7598359991553294
1,3299999999999998;;1,3480737534117644;3,333054224283556;;1,9282161812416374;1,7453821315801443
1,34;;1,3538817073313318;3,352941845773014;;1,91762608764647;1,7310383064401496
1,35;;1,3597127364191888;3,372759187045437;;1,9071030948106684;1,716803790780219
1,3599999999999999;;1,3655669237067671;3,3925049895238737;;1,8966462248041627;1,7026778559249691
1,37;;1,371444352398389;3,4121780155537587;;1,8862545186315318;1,6886597774400463
1,38;;1,3773451058714121;3,4317770484757038;;1,8759270358180515;1,674748835094234
1,39;;1,383269267676361;3,45130089269012;;1,865662854007008;1,6609443128223516
1,4000000000000001;;1,3892169215370387;3,470748373713764;;1,8554610685679298;1,6472454986889506
1,41;;1,3951881513506221;3,4901183382283274;;1,8453207922153922;1,6336516848527822
1,4200000000000002;;1,4011830411877426;3,509409654121169;;1,8352411546380614;1,620162167532029
1,43;;1,407201675292548;3,5286212105183;;1,8252213021376613;1,6067762469702858
1,44;;1,4132441380827505;3,547751917809738;;1,815260397277556;1,5934932274032754
1,4500000000000002;;1,4193105141496571;3,5668007076673467;;1,8053576185406481;1,580312417026289
1,46;;1,425400888258185;3,585766533055267;;1,7955121599963082;1,5672331279623382
1,47;;1,4315153453468628;3,6046483682330765;;1,7857232309760567;1,554254676230995
1,48;;1,4376539705278126;3,623445208751778;;1,7759900557577342;1,541376381717928
1,49;;1,4438168490867211;3,642156071442754;;1,7663118732578988;1,5285975681450987
1,5;;1,4500040664827931;3,6607799943998067;;1,7566879367322037;1,5159175630416197
1,51;;1,4562157083486904;3,6793160369544067;;1,7471175134835113;1,5033356977152559
1,52;;1,462451860490456;3,697763279644277;;1,7375998845775158;1,4908513072245566
1,53;;1,468712608887424;3,7161208241754484;;1,728134344565646;1,4784637303516073
1,54;;1,474998039692115;3,734387793377901;;1,7187202012150318;1,4661723095753847
1,55;;1,4813082392301153;3,752563331154939;;1,7093567752453256;1,453976391045706
1,5599999999999998;;1,4876432939999442;3,770646602426411;;1,7000434000721762;1,4418753245577562
1,5699999999999998;;1,4940032906729062;3,788636793065931;;1,6907794215571565;1,4298684635271828
1,58;;1,5003883160929268;3,8065331098322024;;1,6815641977639588;1,417955164965747
1,59;;1,5067984572763786;3,8243347802946093;;1,6723970987206715;1,4061347894575138
1,6;;1,51323380141189;3,842041052753188;;1,6632775061879608;1,394406701135572
1,6099999999999999;;1,519694435860141;3,8596511961531204;;1,654204813432987;1,3827702676592732
1,6199999999999999;;1,526180448153646;3,877164499993883;;1,6451784250088861;1,3712248601919717
1,63;;1,532691925996522;3,8945802742331805;;1,6361977565396635;1,3597698533792604
1,6400000000000001;;1,5392289572642417;3,911897849185811;;1,627262234510332;1,3484046253276885
1,6500000000000001;;1,5457916300033778;3,9291165754175843;;1,6183712960621561;1,337128557583941
1,66;;1,5523800324313288;3,946235823634434;;1,6095243887928494;1,3259410351144814
1,67;;1,5589942529360343;3,963254984566859;;1,6007209705615868;1,3148414462856373
1,68;;1,5656343800756751;3,980173468849822;;1,591960509298694;1,3038291828441184
1,69;;1,5723005025783614;3,996990706898246;;1,5832424828198826;1,2929036398979579
1,7000000000000002;;1,5789927093418075;4,013706148778241;;1,574566378644902;1,282064215897863
1,71;;1,5857110894329922;4,030319264074187;;1,5659316938204852;1,271310312618967
1,72;;1,592455732087809;4,046829541751811;;1,5573379347474654;1,2606413351429668
1,73;;1,5992267267106985;4,063236490017395;;1,548784617011951;1,25005669184064
1,7399999999999998;;1,6060241628742717;4,07953963617323;;1,5402712652204429;1,2395557943547282
1,75;3,344;;;1,333333333;;
1,7500000000000002;;1,61284813031892;4,095738526469462;;1,5317974128387837;1,229138057583173
1,76;;1,619698718952408;4,111832725952447;;1,52336260203484;1,218802899662707
1,77;;1,6265760188494602;4,127821818309767;;1,5149663835248004;1,208549741952764
1,78;;1,6334801202513292;4,143705405711985;;1,5066083164230057;1,1983780090197298
1,79;;1,6404111135653525;4,159483108651325;;1,498287968095205;1,1882871286214984
1,7999999999999998;;1,6473690893644983;4,175154565777364;;1,4900049140151446;1,1782765316923358
1,81;;1,6543541383868967;4,1907194337298606;;1,4817587376243977;1,1683456523280378
1,82;;1,6613663515353565;4,20617738696887;;1,4735490301953575;1,1584939277713766
1,83;;1,6684058198768739;4,221528117602233;;1,4653753906972868;1,1487207983978185
1,8399999999999999;;1,6754726346421238;4,236771335210587;;1,4572374256653622;1,1390257077015111
1,8499999999999999;;1,6825668872249415;4,251906766670001;;1,449134749072619;1,1294081022815283
1,8599999999999999;;1,6896886691817887;4,266934155972356;;1,4410669822047237;1,1198674318283635
1,87;;1,6968380722312097;4,2818532640435905;;1,4330337535374955;1,1104031491106612
1,8800000000000001;;1,7040151882532726;4,296663868559927;;1,4250346986171054;1,1010147099621825
1,8900000000000001;;1,7112201092889994;4,311365763762183;;1,4170694599428775;1,0917015732689905
1,9;;1,718452927539783;4,325958760268288;;1,4091376868526262;1,0824632009568513
1,91;;1,7257137353667902;4,340442684884114;;1,4012390354104607;1,0732990579788415
1,92;;1,7330026252903532;4,3548173804127215;;1,3933731682969892;1,0642086123031531
1,9300000000000002;;1,7403196899893487;4,369082705462137;;1,3855397547018602;1,0551913349010886
1,94;;1,7476650223005632;4,383238534251764;;1,377738470218579;1,0462466997352404
1,95;;1,755038715218046;4,397284756417526;;1,3699689967415396;1,0373741837478423
1,96;;1,76244086189245;4,411221276815851;;1,3622310223652094;1,028573266849291
1,97;;1,7698715556303595;4,425048015326595;;1,3545242412854153;1,0198434319068288
1,9800000000000002;;1,777330889893604;4,438764906654994;;1,346848353702671;1,0111841647333768
1,9900000000000002;;1,784818958298561;4,452371900132749;;1,3392030657274954;1,0025949540765176
2,0;;1,792335854615445;4,46586895951836;;1,331588089287665;0,9940752916076165
2,01;;1,7998816727675855;4,479256062796742;;1,3240031420373535;0,9856246719110766
2,02;;1,8074565068306887;4,492533201978291;;1,3164479472681063;0,9772425924737196
2,03;;1,8150604510320885;4,5057003828974125;;1,308922233821605;0,968928553674291
2,04;;1,8226935997499873;4,518757625010679;;1,3014257360041677;0,960682058773074
2,0500000000000003;;1,8303560475126777;4,5317049611946265;;1,2939581935029492;0,9525026139016183
2,06;;1,8380478889977565;4,54454243754333;;1,286519351303789;0,944389728052568
2,07;;1,845769219031325;4,5572701131658055;;1,279108959610664;0,9363429130695867
2,08;;1,8535201325871749;4,569888059983346;;1,2717267737667106;0,9283616836373765
2,09;;1,8613007247859599;4,5823963625268345;;1,2643725541767687;0,9204455572717839
2,1;;1,86911109089436;4,594795117734158;;1,2570460662314054;0,9125940543099829
2,11;;1,876951326324226;4,607084434747749;;1,2497470802323913;0,9048066979007402
2,12;;1,884821526631716;4,619264434712364;;1,2424753713195746;0,8970830139947461
2,13;;1,8927217875164157;4,63133525057314;;1,2352307193991339;0,889422531335018
2,1399999999999997;;1,900652204820448;4,64329702687403;;1,2280129090731566;0,8818247814473599
2,15;;1,9086128745275674;4,655149919556657;;1,2208217295705228;0,8742892986308843
2,16;;1,9166038927622422;4,66689409575967;;1,2136569746790506;0,8668156199485865
2,17;;1,9246253557887245;4,6785297336186495;;1,2065184426788722;0,8594032852179656
2,18;;1,932677360010105;4,690057022066648;;1,1994059362770106;0,8520518370016936
2,19;;1,940760001967356;4,701476160635401;;1,1923192625431238;0,8447608205983245
2,1999999999999997;;1,94887337833836;4,7127873592572795;;1,1852582328463837;0,8375297840330409
2,21;;1,9570175859369272;4,723990838068044;;1,1782226627934618;0,8303582780484337
2,22;;1,9651927217117957;4,735086827210442;;1,1712123721675953;0,8232458560953148
2,23;;1,9733988827456217;4,74607556663872;;1,1642271848686974;0,8161920743235539
2,2399999999999998;;1,9816361662539566;4,756957305924081;;1,1572669288544892;0,8091964915729396
2,25;4,297;1,989904669584207;4,767732304061155;0,571428571;1,1503314360826282;0,8022586693640613
2,26;;1,998204490214584;4,778400829275522;;1,1434205424538013;0,7953781718892113
2,27;;2,0065357257530394;4,7889631588323365;;1,1365340877557586;0,7885545660032952
2,2800000000000002;;2,014898473936184;4,7994195788460905;;1,1296719156082657;0,7817874212147612
2,29;;2,0232928326282;4,809770384091575;;1,1228338734089458;0,775076309676534
2,3;;2,03171889981973;4,8200158778160676;;1,1160198122799883;0,7684208061769565
2,31;;2,040176773626762;4,830156371552787;;1,1092295870157032;0,7618204881307361
2,32;;2,048666552289492;4,840192184935662;;1,102463056030898;0,7552749355698939
2,33;;2,0571883341711774;4,850123645515445;;1,0957200813100483;0,7487837311347101
2,34;;2,065742217756978;4,859951088577195;;1,0890005283572537;0,7423464600646712
2,35;;2,0743283016527774;4,8696748569592;;1,0823042661469389;0,7359627101894084
2,36;;2,082946684583996;4,879295300873323;;1,075631167075302;0,7296320719196343
2,37;;2,091597465394386;4,8888127777268355;;1,0689811069124673;0,7233541382380662
2,3800000000000003;;2,100280743044814;4,898227651945767;;1,0623539647553402;0,7171285046903433
2,39;;2,1089966166120298;4,907540294799773;;1,0557496229811354;0,7109547693759312
2,4;;2,1177451852874207;4,916751084228585;;1,0491679672015608;0,7048325329390113
2,41;;2,126526548375749;4,92586040467003;;1,0426088862176435;0,6987613985593589
2,42;;2,13534080529388;4,934868646889682;;1,0360722719751738;0,6927409719432026
2,4299999999999997;;2,1441880555694897;4,943776207812132;;1,0295580195207537;0,6867708613140675
2,44;;2,153068398839765;4,952583490353919;;1,0230660269584304;0,6808506774035995
2,45;;2,161981934850082;4,9612909032581465;;1,0165961954069014;0,6749800334423712
2,46;;2,1709287634526753;4,969898860930783;;1,01014842895727;0,669158545150665
2,4699999999999998;;2,179908984605288;4,978407783278682;;1,0037226346313393;0,6633858307292365
2,48;;2,1889226983698142;4,98681809554933;;0,9973187223404274;0,6576615108500544
2,4899999999999998;;2,1979700049109154;4,995130228172338;;0,9909366048446908;0,6519852086470181
2,5;;2,2070510044946334;5,003344616602704;;0,9845761977129347;0,6463565497066494
2,5100000000000002;;2,2161657974869824;5,011461701165826;;0,9782374192829058;0,6407751620587613
2,52;;2,225314484352526;5,01948192690432;;0,9719201906220445;0,6352406761671013
2,53;;2,2344971656529413;5,027405743426629;;0,9656244354886859;0,6297527249199675
2,54;;2,243713942045567;5,035233604757425;;0,9593500802936984;0,6243109436207986
2,55;;2,2529649142819332;5,042965969189845;;0,9530970540625446;0,6189149699787406
2,56;;2,262250183206283;5,050603299139533;;0,9468652883977478;0,6135644440991802
2,5700000000000003;;2,271569849754072;5,058146061000517;;0,9406547174417609;0,6082590084742564
2,58;;2,280924014950455;5,065594725002926;;0,9344652778402156;0,6029983079733415
2,59;;2,2903127799087577;5,072949765072536;;0,9282969087055462;0,597781989833495
2,6;;2,299736245828932;5,080211658692174;;0,9221495515809736;0,5926097036498899
2,6100000000000003;;2,3091945139959957;5,087380886764953;;0,9160231504048394;0,5874811013662102
2,62;;2,318687685778457;5,094457933479371;;0,9099176514752773;0,5823958372650219
2,63;;2,3282158626267213;5,10144328617626;;0,9038330034152129;0,5773535679581132
2,64;;2,337779146071486;5,108337435217574;;0,89776915713768;0,5723539523768103
2,65;;2,3473776377221145;5,115140873857044;;0,891726065811443;0,567396651762262
2,6599999999999997;;2,357011439264998;5,121854098112678;;0,8857036848269164;0,562481329655699
2,67;;2,3666806524619015;5,128477606641114;;0,8797019717623686;0,5576076518886637
2,68;;2,3763853791482856;5,13501190061381;;0,8737208863504077;0,5527752865732155
2,69;;2,386125721231626;5,141457483595094;;0,8677603904447279;0,5479839040921057
2,7;;2,3959017806897034;5,147814861422044;;0,8618204479871191;0,543233177088928
2,71;;2,405713659568885;5,15408454208621;;0,8559010249747248;0,5385227804582419
2,7199999999999998;;2,4155614599823854;5,16026703561716;;0,8500020894275399;0,5338523913356703
2,73;;2,425445284108515;5,166362853967868;;0,8441236113561404;0,5292216890879706
2,74;;2,435365234188903;5,1723725109019;;0,8382655627296414;0,5246303553030834
2,75;4,922;2,4453214125267175;5,178296521882429;0,416666667;0,8324279174438635;0,5200780737801528
2,76;;2,4553139214848545;5,184135403963059;;0,8266106512897146;0,5155645305195246
2,77;;2,4653428634841195;5,189889675680431;;0,820813741921768;0,511089413712721
2,78;;2,4754083410013874;5,1955598569486305;;0,8150371688270357;0,5066524137323919
2,79;;2,485510456567747;5,201146468955379;;0,8092809132939267;0,5022532231222431
2,8000000000000003;;2,495649312766627;5,206650034059985;;0,8035449583813851;0,4978915365869432
2,81;;2,5058250122319077;5,2120710756930695;;0,7978292888881993;0,4935670509820092
2,82;;2,51603765764601;5,217410118258037;;0,7921338913224786;0,489279465303671
2,83;;2,526287351737971;5,2226676870342885;;0,7864587538712872;0,48502848067871634
2,8400000000000003;;2,5365741972815026;5,227844308082165;;0,780803866370432;0,48081380035431603
2,85;;2,546898297093027;5,232940508149617;;0,7751692202743982;0,476635129687831
2,86;;2,557259754029702;5,237956814580565;;0,7695548086264241;0,47249217613660105
2,87;;2,5676586709874205;5,2428937552249755;;0,7639606260287137;0,4683846492477165
2,88;;2,578095150898799;5,247751858350603;;0,7583866686127776;0,46431226064777353
2,8899999999999997;;2,588569296731142;5,252531652556412;;0,7528329340098995;0,4602747240326139
2,9000000000000004;;2,5990812114843966;5,2572336666876485;;0,7472994213217204;0,4562717551570483
2,91;;2,60963099818907;5,261858429752565;;0,7417861310909443;0,45230307182457025
2,92;;2,6202187599041604;5,266406470840766;;0,7362930652721412;0,44836839387704863
2,93;;2,630844599715035;5,270878319043174;;0,7308202272026691;0,4444674431844157
2,94;;2,641508620731313;5,275274503373596;;0,7253676215736882;0,4405999436343388
2,9499999999999997;;2,6522109260847184;5,2795955526918785;;0,7199352544012745;0,4367656211218823
2,96;;2,6629516189269213;5,283841995628636;;0,7145231329976256;0,4329642035391586
2,97;;2,6737308024273516;5,2880143605115375;;0,7091312659423574;0,4291954207649731
2,98;;2,684548579771002;5,292113175293131;;0,7037596630538813;0,4254590046544555
2,9899999999999998;;2,6954050541562067;5,296138967480207;;0,6984083353608668;0,4217546890286884
3,0;;2,7063003287924046;5,300092264064665;;0,6930772950737785;0,418082209664325
3,01;;2,717234506897877;5,303973591455879;;0,6877665555564936;0,4144413042832058
3,02;;2,7282076916974742;5,307783475414548;;0,6824761312979831;0,41083171254196466
3,0300000000000002;;2,7392199864203155;5,311522440988011;;0,6772060378840681;0,4072531760216349
3,04;;2,7502714942974724;5,315191012447007;;0,6719562919692383;0,40370543821725036
3,05;;2,761362318559632;5,31878971322388;;0,666726911248536;0,40018824452744367
3,06;;2,772492562434741;5,322319065852186;;0,6615179144294989;0,39670134224404396
3,0700000000000003;;2,7836623291456277;5,325779591907719;;0,6563293212041629;0,39324448054167294
3,08;;2,794871721907606;5,32917181195091;;0,6511611522211203;0,3898174104673412
3,09;;2,8061208439260565;5,332496245470595;;0,6460134290576326;0,3864198849300458
3,1;;2,817409798393991;5,335753410829148;;0,6408861741917963;0,38305165869036933
3,11;;2,8287386884895933;5,338943825208933;;0,6357794109747578;0,37971248835008137
3,1199999999999997;;2,8401076173737403;5,342068004560088;;0,6306931636029796;0,3764021323417441
3,1300000000000003;;2,8515166881875045;5,345126463549609;;0,6256274570905518;0,3731203509183209
3,1399999999999997;;2,8629660040496288;5,348119715511718;;0,6205823172415543;0,369866906142793
3,15;;2,874455668053994;5,351048272399507;;0,6155577706224573;0,366641561877777
3,16;;2,885985783267047;5,3539126447378225;;0,6105538445345756;0,36344408377515564
3,17;;2,8975564527252233;5,356713341577404;;0,6055705669865575;0,3602742392657101
3,18;;2,9091677794323414;5,35945087045023;;0,6006079666669232;0,3571317975487651
3,19;;2,9208198663569758;5,362125737326076;;0,5956660729166418;0,354016529581841
3,2;;2,93251281642981;5,364738446570251;;0,5907449157017527;0,3509282080703166
3,2099999999999995;;2,9442467325409662;5,367289500902514;;0,5858445255860278;0,34786660745710335
3,2199999999999998;;2,9560217175373174;5,369779401357136;;0,5809649337036747;0,3448315039123293
3,2300000000000004;;2,967837874219772;5,372208647244107;;0,5761061717320831;0,34182267532303834
3,2399999999999998;;2,9796953053405333;5,374577736111459;;0,5712682718646148;0,3388399012829015
3,25;8,938;2,9915941136003585;5,376887163708699;0,25;0,5664512667834283;0,33588296308193866
3,26;;3,0035344016457612;5,379137423951325;;0,5616551896323578;0,3329516436962625
3,27;;3,0155162720662223;5,381329008886419;;0,556880073989826;0,33004572777783087
3,2800000000000002;;3,0275398273913603;5,383462408659295;;0,5521259538418052;0,32716500164421897
3,29;;3,0396051700880866;5,3855381114811856;;0,5473928635548228;0,3243092532684079
3,3000000000000003;;3,0517124025577367;5,387556603597955;;0,5426808378490126;0,32147827226859077
